date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2010-01-04,sh.600276,6.0422617500,6.0991875000,5.8099117500,5.9249250000,6.0991875000,1174549,59633112.0000,2,0.189217,1,-2.857100,0
2010-01-05,sh.600276,5.8691610000,5.9249250000,5.6112525000,5.7204570000,5.9249250000,2012476,100342024.0000,2,0.324204,1,-3.451000,0
2010-01-06,sh.600276,5.7332362500,5.7797062500,5.6577225000,5.6925750000,5.7204570000,1937992,95134613.0000,2,0.312205,1,-0.487400,0
2010-01-07,sh.600276,5.6786340000,5.7134865000,5.5764000000,5.6251935000,5.6925750000,1197703,57894080.0000,2,0.192947,1,-1.183700,0
2010-01-08,sh.600276,5.6402962500,5.7669270000,5.5880175000,5.7274275000,5.6251935000,1030515,50161115.0000,2,0.166013,1,1.817400,0
2010-01-11,sh.600276,5.6763105000,5.7715740000,5.5543267500,5.5752382500,5.7274275000,1343112,64933312.0000,2,0.216372,1,-2.657200,0
2010-01-12,sh.600276,5.5729147500,5.8029412500,5.5647825000,5.7692505000,5.5752382500,1962524,96446782.0000,2,0.316157,1,3.479900,0
2010-01-13,sh.600276,5.6588842500,5.8052647500,5.6379727500,5.7738975000,5.7692505000,1434070,70852224.0000,2,0.231025,1,0.080500,0
2010-01-14,sh.600276,5.7738975000,5.9609392500,5.7738975000,5.8784550000,5.7738975000,1608183,81238728.0000,2,0.259074,1,1.810900,0
2010-01-15,sh.600276,5.8784550000,5.9249250000,5.7913237500,5.7994560000,5.8784550000,998920,50291307.0000,2,0.160923,1,-1.343900,0
2010-01-18,sh.600276,5.7948090000,5.8470877500,5.6925750000,5.8192057500,5.7994560000,1448167,72163587.0000,2,0.233296,1,0.340500,0
2010-01-19,sh.600276,5.7611182500,5.8052647500,5.6693400000,5.7041925000,5.8192057500,925302,45555672.0000,2,0.149064,1,-1.976400,0
2010-01-20,sh.600276,5.6879280000,5.8075882500,5.6472667500,5.6797957500,5.7041925000,1145266,56453289.0000,2,0.184499,1,-0.427700,0
2010-01-21,sh.600276,5.7251040000,5.7251040000,5.6298405000,5.6879280000,5.6797957500,640831,31364707.0000,2,0.103236,1,0.143200,0
2010-01-22,sh.600276,5.6356492500,5.6879280000,5.4613867500,5.5578120000,5.6879280000,786790,37618320.0000,2,0.126750,1,-2.287600,0
2010-01-25,sh.600276,5.5276065000,5.5764000000,5.4857835000,5.5612972500,5.5578120000,616682,29484914.0000,2,0.099346,1,0.062700,0
2010-01-26,sh.600276,5.5531650000,5.6344875000,5.4834600000,5.5705912500,5.5612972500,580724,27890454.0000,2,0.093553,1,0.167100,0
2010-01-27,sh.600276,5.5183125000,5.6344875000,5.4149167500,5.5194742500,5.5705912500,1837410,86623294.0000,2,0.296002,1,-0.917600,0
2010-01-28,sh.600276,5.4776512500,5.6344875000,5.4021375000,5.6240317500,5.5194742500,1539623,72699482.0000,2,0.248029,1,1.894300,0
2010-01-29,sh.600276,5.5915027500,5.6902515000,5.5206360000,5.5508415000,5.6240317500,1123660,54136152.0000,2,0.181018,1,-1.301400,0
2010-02-01,sh.600276,5.5473562500,5.6751487500,5.4730042500,5.5752382500,5.5508415000,3072862,147550206.0000,2,0.495029,1,0.439500,0
