date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2010-01-04,sh.600066,4.3660619400,4.4380659600,4.2940579200,4.2940579200,4.3616980600,4231745,84325433.0000,2,1.052281,1,-1.550800,0
2010-01-05,sh.600066,4.3202412000,4.4402479000,4.3202412000,4.4053368600,4.2940579200,10406926,208673468.0000,2,2.587823,1,2.591500,0
2010-01-06,sh.600066,4.4075188000,4.4707950600,4.2896940400,4.2940579200,4.4053368600,6419810,129258746.0000,2,1.596373,1,-2.526000,0
2010-01-07,sh.600066,4.2656927000,4.3158773200,4.0191334800,4.2045983800,4.2940579200,9587461,181189655.0000,2,2.384052,1,-2.083300,0
2010-01-08,sh.600066,4.1456860000,4.1784151000,3.9842224400,4.1653234600,4.2045983800,7873185,146894163.0000,2,1.957774,1,-0.934100,0
2010-01-11,sh.600066,4.2067803200,4.2307816600,4.0082237800,4.0256793000,4.1653234600,6275062,116894250.0000,2,1.560379,1,-3.352500,0
2010-01-12,sh.600066,4.0387709400,4.1238666000,4.0038599000,4.1216846600,4.0256793000,5375683,100120920.0000,2,1.336736,1,2.384800,0
2010-01-13,sh.600066,4.0038599000,4.0911375000,3.9951321400,4.0104057200,4.1216846600,4888768,90473601.0000,2,1.215658,1,-2.699800,0
2010-01-14,sh.600066,4.0322251200,4.1915067400,4.0322251200,4.1587776400,4.0104057200,7171165,135895117.0000,2,1.783207,1,3.699700,0
2010-01-15,sh.600066,4.1893248000,4.3747897000,4.1893248000,4.3158773200,4.1587776400,9547472,188491427.0000,2,2.374108,1,3.777500,0
2010-01-18,sh.600066,4.3158773200,4.4773408800,4.2678746400,4.4511576000,4.3158773200,10317783,207566715.0000,2,2.565656,1,3.134500,0
2010-01-19,sh.600066,4.4511576000,4.4838867000,4.3311509000,4.3616980600,4.4511576000,5543777,111482631.0000,2,1.378535,1,-2.009800,0
2010-01-20,sh.600066,4.3616980600,4.5384352000,4.3202412000,4.3311509000,4.3616980600,8330818,169158594.0000,2,2.071571,1,-0.700400,0
2010-01-21,sh.600066,4.3267870200,4.3966091000,4.2569649400,4.3246050800,4.3311509000,3306068,65329784.0000,2,0.822099,1,-0.151100,0
2010-01-22,sh.600066,4.2766024000,4.2766024000,4.0802278000,4.1784151000,4.3246050800,7205426,137322093.0000,2,1.791727,1,-3.380400,0
2010-01-25,sh.600066,4.1456860000,4.2155080800,4.0496806400,4.0627722800,4.1784151000,4610329,87020517.0000,2,1.146421,1,-2.767600,0
2010-01-26,sh.600066,4.0627722800,4.0998652600,3.9602211000,3.9907682600,4.0627722800,3782191,69294323.0000,2,0.940493,1,-1.772300,0
2010-01-27,sh.600066,4.0038599000,4.0365890000,3.9318558800,4.0060418400,3.9907682600,2985005,54416749.0000,2,0.742262,1,0.382700,0
2010-01-28,sh.600066,4.0125876600,4.0322251200,3.9667669200,4.0104057200,4.0060418400,2630536,48205404.0000,2,0.654118,1,0.108900,0
2010-01-29,sh.600066,4.0125876600,4.0976833200,3.9733127400,3.9820405000,4.0104057200,3134831,57795434.0000,2,0.779518,1,-0.707300,0
2010-02-01,sh.600066,3.9842224400,4.0147696000,3.7987575400,3.8053033600,3.9820405000,4504098,79266758.0000,2,1.120005,1,-4.438400,0
2010-02-02,sh.600066,3.8031214200,3.8598518600,3.7027521800,3.7071160600,3.8053033600,3326190,57653910.0000,2,0.827102,1,-2.580300,0
2010-02-03,sh.600066,3.7092980000,3.8074853000,3.5696538400,3.7987575400,3.7071160600,5246633,88604361.0000,2,1.304646,1,2.472000,0
2010-02-04,sh.600066,3.7638465000,3.7725742600,3.6722050200,3.7376632200,3.7987575400,5144030,87508693.0000,2,1.279133,1,-1.608300,0
2010-02-05,sh.600066,3.6656592000,3.7376632200,3.6023829400,3.6787508400,3.7376632200,3018886,50932932.0000,2,0.750687,1,-1.576200,0
2010-02-08,sh.600066,3.7202077000,3.7202077000,3.6002010000,3.6700230800,3.6787508400,1209036,20290214.0000,2,0.300643,1,-0.237200,0
2010-02-09,sh.600066,3.6700230800,3.8140311200,3.6394759200,3.7463909800,3.6700230800,2300312,39229712.0000,2,0.572004,1,2.080900,0
2010-02-10,sh.600066,3.7878478400,3.8074853000,3.7463909800,3.7965756000,3.7463909800,2311427,39956210.0000,2,0.574768,1,1.339500,0
2010-02-11,sh.600066,3.7856659000,3.8140311200,3.7660284400,3.7682103800,3.7965756000,1791676,31136414.0000,2,0.445524,1,-0.747100,0
2010-02-12,sh.600066,3.7943936600,3.8293047000,3.7682103800,3.8162130600,3.7682103800,1192941,20770066.0000,2,0.296641,1,1.273900,0
2010-02-22,sh.600066,3.7965756000,3.7965756000,3.7223896400,3.7442090400,3.8162130600,2298096,39469674.0000,2,0.571453,1,-1.886800,0
2010-02-23,sh.600066,3.7420271000,3.8467602200,3.6831147200,3.8445782800,3.7442090400,2954809,51059481.0000,2,0.734753,1,2.680700,0
2010-02-24,sh.600066,3.7965756000,4.0365890000,3.7769381400,4.0104057200,3.8445782800,6605068,120118555.0000,2,1.642440,1,4.313300,0
2010-02-25,sh.600066,4.0300431800,4.1107749600,3.9929502000,4.0693181000,4.0104057200,3261776,60299802.0000,2,0.811085,1,1.469000,0
2010-02-26,sh.600066,4.0540445200,4.0758639200,3.9689488600,3.9798585600,4.0693181000,2511776,46326893.0000,2,0.624587,1,-2.198400,0
2010-03-01,sh.600066,3.9820405000,4.0758639200,3.9820405000,4.0322251200,3.9798585600,2358379,43597808.0000,2,0.586443,1,1.315800,0
2010-03-02,sh.600066,4.0322251200,4.0562264600,3.9624030400,3.9754946800,4.0322251200,2437964,44580071.0000,2,0.606233,1,-1.406900,0
2010-03-03,sh.600066,3.9733127400,4.0605903400,3.9187642400,4.0584084000,3.9754946800,4180163,76687663.0000,2,1.039454,1,2.085600,0
2010-03-04,sh.600066,4.0802278000,4.2504191200,4.0365890000,4.0562264600,4.0584084000,9269640,176462159.0000,2,2.305021,1,-0.053800,0
2010-03-05,sh.600066,4.0518625800,4.1849609200,4.0518625800,4.1544137600,4.0562264600,5426167,102866415.0000,2,1.349290,1,2.420700,0
2010-03-08,sh.600066,4.1740512200,4.3376967200,4.1740512200,4.2133261400,4.1544137600,9229488,180497304.0000,2,2.295037,1,1.418100,0
2010-03-09,sh.600066,4.2111442000,4.2373274800,4.1435040600,4.2198719600,4.2133261400,2789631,53482827.0000,2,0.693680,1,0.155400,0
2010-03-10,sh.600066,4.1915067400,4.2111442000,4.0431348200,4.0474987000,4.2198719600,2215094,41759265.0000,2,0.550813,1,-4.084800,0
2010-03-11,sh.600066,4.0496806400,4.1064110800,3.9929502000,4.0387709400,4.0474987000,1633937,30245517.0000,2,0.406301,1,-0.215600,0
2010-03-12,sh.600066,4.0365890000,4.0649542200,3.9667669200,3.9689488600,4.0387709400,2237344,41272599.0000,2,0.522568,1,-1.728800,0
2010-03-15,sh.600066,3.9689488600,4.0169515400,3.8445782800,3.8773073800,3.9689488600,1605427,28674783.0000,2,0.374973,1,-2.309000,0
2010-03-16,sh.600066,3.8773073800,3.9013087200,3.8249408200,3.8816712600,3.8773073800,1183725,20973138.0000,2,0.276478,1,0.112500,0
2010-03-17,sh.600066,3.8903990200,4.0213154200,3.8903990200,4.0147696000,3.8816712600,2279022,41494555.0000,2,0.532302,1,3.428900,0
2010-03-18,sh.600066,4.0169515400,4.0496806400,3.9493114000,4.0016779600,4.0147696000,1572662,28936607.0000,2,0.367320,1,-0.326100,0
2010-03-19,sh.600066,4.0365890000,4.1413221200,4.0191334800,4.0736819800,4.0016779600,2151701,40221203.0000,2,0.502564,1,1.799300,0
2010-03-22,sh.600066,4.0736819800,4.1238666000,4.0387709400,4.1173207800,4.0736819800,1764046,33027253.0000,2,0.412021,1,1.071200,0
2010-03-23,sh.600066,4.1173207800,4.1216846600,4.0104057200,4.0300431800,4.1173207800,1572765,29187524.0000,2,0.367345,1,-2.119800,0
2010-03-24,sh.600066,4.0409528800,4.1413221200,4.0060418400,4.1064110800,4.0300431800,2715048,50633771.0000,2,0.634143,1,1.895000,0
2010-03-25,sh.600066,4.0955013800,4.0955013800,3.9711308000,3.9754946800,4.1064110800,1946287,35794582.0000,2,0.454587,1,-3.188100,0
2010-03-26,sh.600066,4.0038599000,4.0365890000,3.9754946800,3.9929502000,3.9754946800,2526938,46386051.0000,2,0.590207,1,0.439100,0
2010-03-29,sh.600066,4.0104057200,4.0365890000,3.9820405000,4.0365890000,3.9929502000,9264026,169918028.0000,2,2.163762,1,1.092900,0
2010-03-30,sh.600066,4.0082237800,4.1282304800,4.0016779600,4.1064110800,4.0365890000,5805480,108540760.0000,2,1.355963,1,1.729700,0
2010-03-31,sh.600066,4.0998652600,4.0998652600,4.0234973600,4.0562264600,4.1064110800,4423718,82086046.0000,2,1.033230,1,-1.222100,0
2010-04-01,sh.600066,4.0365890000,4.1173207800,4.0365890000,4.1020472000,4.0562264600,4350210,81431528.0000,2,1.016061,1,1.129600,0
2010-04-02,sh.600066,4.1151388400,4.1675054000,4.0780458600,4.1522318200,4.1020472000,6054815,114445610.0000,2,1.414199,1,1.223400,0
2010-04-06,sh.600066,4.3638800000,4.4446117800,4.2766024000,4.2896940400,4.1522318200,13857941,274383554.0000,2,3.236745,1,3.310600,0
2010-04-07,sh.600066,4.3202412000,4.4947964000,4.2940579200,4.4380659600,4.2896940400,18821838,381875654.0000,2,4.396142,1,3.458800,0
2010-04-08,sh.600066,4.4489756600,4.5057061000,4.3922452200,4.4293382000,4.4380659600,11090815,226160627.0000,2,2.590438,1,-0.196700,0
2010-04-09,sh.600066,4.4402479000,4.4664311800,4.3638800000,4.4489756600,4.4293382000,8005227,161973904.0000,2,1.869749,1,0.443300,0
2010-04-12,sh.600066,4.4620673000,4.5384352000,4.3616980600,4.3747897000,4.4489756600,15383410,312046605.0000,2,3.593042,1,-1.667500,0
2010-04-13,sh.600066,4.4009729800,4.4140646200,4.2722385200,4.3966091000,4.3747897000,8253210,163877871.0000,2,1.927670,1,0.498800,0
2010-04-14,sh.600066,4.3966091000,4.3987910400,4.3311509000,4.3813355200,4.3966091000,4871937,97370643.0000,2,1.137919,1,-0.347400,0
2010-04-15,sh.600066,4.3878813400,4.5078880400,4.3551522400,4.4729770000,4.3813355200,10569954,215978665.0000,2,2.468782,1,2.091600,0
2010-04-16,sh.600066,4.5166158000,4.5755281800,4.4402479000,4.4882505800,4.4729770000,9074267,187538206.0000,2,2.119441,1,0.341500,0
2010-04-19,sh.600066,4.4882505800,4.5384352000,4.3398786600,4.3551522400,4.4882505800,9791725,199089090.0000,2,2.287015,1,-2.965500,0
2010-04-20,sh.600066,4.3355147800,4.3922452200,4.2766024000,4.3267870200,4.3551522400,7173784,142372970.0000,2,1.675552,1,-0.651300,0
2010-04-21,sh.600066,4.3442425400,4.5253435600,4.3180592600,4.5209796800,4.3267870200,8993511,182476569.0000,2,2.100579,1,4.488100,0
2010-04-22,sh.600066,4.5057061000,4.5209796800,4.3856994000,4.4577034200,4.5209796800,8735492,178157418.0000,2,2.040314,1,-1.399600,0
2010-04-23,sh.600066,4.4577034200,4.5100699800,4.3769716400,4.3813355200,4.4577034200,6487978,132055664.0000,2,1.515371,1,-1.713200,0
2010-04-26,sh.600066,4.3856994000,4.5318893800,4.3747897000,4.4424298400,4.3813355200,8527690,174643906.0000,2,1.991779,1,1.394400,0
2010-04-27,sh.600066,4.4424298400,4.4424298400,4.4424298400,4.4424298400,4.4424298400,0,0.0000,2,,0,0.000000,0
2010-04-28,sh.600066,4.1893248000,4.3900632800,4.1893248000,4.2984218000,4.4424298400,8575586,168554926.0000,2,2.002966,1,-3.241700,0
