date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2010-01-04,sh.600104,12.5561063000,12.8889073000,12.5275805000,12.8175928000,12.4229859000,35678186,958867227.0000,2,0.544620,1,3.176400,0
2010-01-05,sh.600104,12.7938213000,12.8128385000,12.0996935000,12.1947795000,12.8175928000,40501217,1052296222.0000,2,0.618242,1,-4.859100,0
2010-01-06,sh.600104,12.3611800000,12.4087230000,11.8572242000,11.9998532000,12.1947795000,49633219,1263433231.0000,2,0.757640,1,-1.598400,0
2010-01-07,sh.600104,11.9332930000,11.9332930000,11.3532684000,11.4673716000,11.9998532000,54251832,1311847226.0000,2,0.827646,1,-4.437400,0
2010-01-08,sh.600104,11.2676910000,11.2676910000,10.4594600000,10.8968556000,11.4673716000,73992346,1669589730.0000,2,1.128800,1,-4.975100,0
2010-01-11,sh.600104,10.8873470000,10.9919416000,10.5070030000,10.6401234000,10.8968556000,48844164,1100437916.0000,2,0.745149,1,-2.356000,0
2010-01-12,sh.600104,10.6924207000,11.0157131000,10.5925804000,11.0109588000,10.6401234000,55682318,1261102088.0000,2,0.849469,1,3.485300,0
2010-01-13,sh.600104,10.7399637000,10.9396443000,10.6496320000,10.7114379000,11.0109588000,33478287,758350419.0000,2,0.510733,1,-2.720200,0
2010-01-14,sh.600104,10.8302954000,10.8778384000,10.6448777000,10.8207868000,10.7114379000,23373074,529586732.0000,2,0.356571,1,1.020900,0
2010-01-15,sh.600104,10.8778384000,10.9966959000,10.8207868000,10.9776787000,10.8207868000,29958434,687485929.0000,2,0.457035,1,1.449900,0
2010-01-18,sh.600104,11.0062045000,11.0062045000,10.6734035000,10.8350497000,10.9776787000,27830390,632977344.0000,2,0.424570,1,-1.299300,0
2010-01-19,sh.600104,10.9111185000,10.9111185000,10.6496320000,10.7114379000,10.8350497000,26002782,586701478.0000,2,0.396689,1,-1.140900,0
2010-01-20,sh.600104,10.7114379000,10.7209465000,10.2122364000,10.2217450000,10.7114379000,36239894,791676253.0000,2,0.552863,1,-4.571700,0
2010-01-21,sh.600104,10.2027278000,10.2645337000,9.9602585000,10.0886246000,10.2217450000,25253285,533911747.0000,2,0.385255,1,-1.302300,0
2010-01-22,sh.600104,9.9840300000,10.3786369000,9.6417204000,10.2883052000,10.0886246000,33615528,700555820.0000,2,0.512826,1,1.979300,0
2010-01-25,sh.600104,10.1266590000,10.3453568000,9.8699268000,10.1314133000,10.2883052000,17957213,382376351.0000,2,0.273949,1,-1.525000,0
2010-01-26,sh.600104,10.0981332000,10.2930595000,10.0410816000,10.1551848000,10.1314133000,18821032,402504865.0000,2,0.287127,1,0.234600,0
2010-01-27,sh.600104,10.1837106000,10.2217450000,9.6512290000,9.8699268000,10.1551848000,16994241,355280000.0000,2,0.259258,1,-2.809000,0
2010-01-28,sh.600104,9.7986123000,9.9507499000,9.7463150000,9.7986123000,9.8699268000,14541160,301299527.0000,2,0.221835,1,-0.722500,0
2010-01-29,sh.600104,9.8081209000,9.8841897000,9.5466344000,9.5704059000,9.7986123000,17157492,350277842.0000,2,0.261748,1,-2.329000,0
2010-02-01,sh.600104,9.4990914000,9.4990914000,9.1995705000,9.2471135000,9.5704059000,18099605,353498376.0000,2,0.276121,1,-3.378000,0
2010-02-02,sh.600104,9.2946565000,9.6987720000,9.2471135000,9.4230226000,9.2471135000,25379234,506538451.0000,2,0.387176,1,1.902300,0
2010-02-03,sh.600104,9.4135140000,9.7368064000,9.0331700000,9.7320521000,9.4230226000,19676913,396665075.0000,2,0.300184,1,3.279500,0
2010-02-04,sh.600104,9.7130349000,9.8128752000,9.5656516000,9.7272978000,9.7320521000,14206548,290506037.0000,2,0.216730,1,-0.048900,0
2010-02-05,sh.600104,9.5418801000,9.6512290000,9.4182683000,9.5799145000,9.7272978000,11751727,235407132.0000,2,0.179280,1,-1.515200,0
2010-02-08,sh.600104,9.5894231000,9.7272978000,9.5466344000,9.5704059000,9.5799145000,5589332,113146265.0000,2,0.085269,1,-0.099300,0
2010-02-09,sh.600104,9.5513887000,9.6036860000,9.4705656000,9.5038457000,9.5704059000,5639973,112987963.0000,2,0.086041,1,-0.695500,0
2010-02-10,sh.600104,9.6084403000,9.8699268000,9.5656516000,9.8271381000,9.5038457000,12103926,247880053.0000,2,0.184653,1,3.401700,0
2010-02-11,sh.600104,9.8556639000,10.1932192000,9.7986123000,10.0363273000,9.8271381000,16921483,358912976.0000,2,0.258148,1,2.128700,0
2010-02-12,sh.600104,10.1694477000,10.1884649000,9.9887843000,10.0838703000,10.0363273000,9137918,194013250.0000,2,0.139405,1,0.473700,0
2010-02-22,sh.600104,10.0838703000,10.0838703000,9.8081209000,9.8223838000,10.0838703000,8916334,185510654.0000,2,0.136024,1,-2.593100,0
2010-02-23,sh.600104,9.7510693000,10.1646934000,9.7510693000,10.1028875000,9.8223838000,16045411,337616272.0000,2,0.244783,1,2.855800,0
2010-02-24,sh.600104,10.1028875000,10.1551848000,9.9555042000,10.1219047000,10.1028875000,11220038,237631828.0000,2,0.171169,1,0.188200,0
2010-02-25,sh.600104,10.1361676000,10.3406025000,10.1361676000,10.2074821000,10.1219047000,15261246,328889783.0000,2,0.232820,1,0.845500,0
2010-02-26,sh.600104,10.2074821000,10.5640546000,10.0886246000,10.4594600000,10.2074821000,21841289,478781931.0000,2,0.333203,1,2.468600,0
2010-03-01,sh.600104,10.4832315000,10.6448777000,10.4356885000,10.4594600000,10.4594600000,14832683,329272465.0000,2,0.226282,1,0.000000,0
2010-03-02,sh.600104,10.4594600000,10.6020890000,10.3310939000,10.3691283000,10.4594600000,11990773,263000709.0000,2,0.182927,1,-0.863600,0
2010-03-03,sh.600104,10.3691283000,10.5070030000,10.2264993000,10.4499514000,10.3691283000,10396390,227077155.0000,2,0.158604,1,0.779500,0
2010-03-04,sh.600104,10.4594600000,10.7019293000,10.3406025000,10.3596197000,10.4499514000,17168197,380379406.0000,2,0.261912,1,-0.864400,0
2010-03-05,sh.600104,10.3263396000,10.4927401000,10.3168310000,10.4404428000,10.3596197000,9499356,208393136.0000,2,0.144919,1,0.780200,0
2010-03-08,sh.600104,10.4737229000,10.5260202000,10.3643740000,10.4547057000,10.4404428000,7916573,173783095.0000,2,0.120772,1,0.136600,0
2010-03-09,sh.600104,10.3881455000,10.5973347000,10.3881455000,10.4356885000,10.4547057000,14566765,322224997.0000,2,0.222225,1,-0.181900,0
2010-03-10,sh.600104,10.4119170000,10.4119170000,10.0030472000,10.0458359000,10.4356885000,15323648,327540735.0000,2,0.233772,1,-3.735800,0
2010-03-11,sh.600104,9.9840300000,10.1171504000,9.6987720000,9.7510693000,10.0458359000,11540549,239095767.0000,2,0.176058,1,-2.934200,0
2010-03-12,sh.600104,9.7558236000,9.8318924000,9.6131946000,9.7035263000,9.7510693000,8324202,170289513.0000,2,0.126991,1,-0.487600,0
2010-03-15,sh.600104,9.6987720000,9.7035263000,9.4610570000,9.5181086000,9.7035263000,7479836,149852587.0000,2,0.114110,1,-1.910800,0
2010-03-16,sh.600104,9.5181086000,9.5799145000,9.3326909000,9.4705656000,9.5181086000,7226328,143883673.0000,2,0.110242,1,-0.499500,0
2010-03-17,sh.600104,9.4895828000,9.7368064000,9.4610570000,9.7272978000,9.4705656000,10395329,209382671.0000,2,0.158587,1,2.710800,0
2010-03-18,sh.600104,9.7463150000,9.7748408000,9.5894231000,9.6131946000,9.7272978000,11204315,227492327.0000,2,0.170929,1,-1.173000,0
2010-03-19,sh.600104,9.6227032000,9.7225435000,9.5656516000,9.6892634000,9.6131946000,8090407,163960923.0000,2,0.123424,1,0.791300,0
2010-03-22,sh.600104,9.6987720000,9.7272978000,9.6369661000,9.6845091000,9.6892634000,6296142,128166887.0000,2,0.096052,1,-0.049100,0
