date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2010-01-04,sh.600085,7.5245280000,7.5601555000,7.3784552500,7.3927062500,7.4924632500,3959413,82863732.0000,2,0.760218,1,-1.331400,0
2010-01-05,sh.600085,7.4105200000,7.4639612500,7.2786982500,7.4318965000,7.3927062500,4428968,91676207.0000,2,0.850373,1,0.530100,0
2010-01-06,sh.600085,7.4140827500,7.6100340000,7.3927062500,7.5494672500,7.4318965000,7787579,164817513.0000,2,1.495235,1,1.582000,0
2010-01-07,sh.600085,7.5494672500,7.6064712500,7.3072002500,7.3463905000,7.5494672500,5920312,123516786.0000,2,1.136715,1,-2.689900,0
2010-01-08,sh.600085,7.2858237500,7.3642042500,7.1931922500,7.3214512500,7.3463905000,3430269,70047301.0000,2,0.658621,1,-0.339500,0
2010-01-11,sh.600085,7.4105200000,7.4817750000,7.2786982500,7.3570787500,7.3214512500,3615725,74835777.0000,2,0.694229,1,0.486600,0
2010-01-12,sh.600085,7.3463905000,7.6064712500,7.3463905000,7.5957830000,7.3570787500,7879475,166738836.0000,2,1.512880,1,3.244600,0
2010-01-13,sh.600085,7.4817750000,7.7382930000,7.4318965000,7.6420987500,7.5957830000,9980040,213384689.0000,2,1.916194,1,0.609800,0
2010-01-14,sh.600085,7.6420987500,8.0233130000,7.5886575000,8.0090620000,7.6420987500,13898941,307568515.0000,2,2.668633,1,4.801900,0
2010-01-15,sh.600085,8.0090620000,8.3368350000,7.9591835000,8.1444465000,8.0090620000,15263685,350919189.0000,2,2.930667,1,1.690400,0
2010-01-18,sh.600085,8.1586975000,8.5149725000,8.0696287500,8.3190212500,8.1444465000,12051140,281450506.0000,2,2.313850,1,2.143500,0
2010-01-19,sh.600085,8.3332722500,8.3902762500,8.1943250000,8.2477662500,8.3190212500,9685992,225232369.0000,2,1.859736,1,-0.856500,0
2010-01-20,sh.600085,8.2477662500,8.3653370000,7.7952970000,7.8380500000,8.2477662500,12074350,273783168.0000,2,2.318307,1,-4.967600,0
2010-01-21,sh.600085,7.9021795000,8.1586975000,7.8808030000,7.9449325000,7.8380500000,9040558,203136204.0000,2,1.735811,1,1.363600,0
2010-01-22,sh.600085,7.8523010000,8.3225840000,7.7667950000,8.2121387500,7.9449325000,12657786,285792789.0000,2,2.430328,1,3.363200,0
2010-01-25,sh.600085,8.1871995000,8.4793450000,8.0625032500,8.1301955000,8.2121387500,10704866,249465509.0000,2,2.055362,1,-0.997800,0
2010-01-26,sh.600085,8.0696287500,8.2513290000,7.9449325000,8.1444465000,8.1301955000,9931791,225801779.0000,2,1.906930,1,0.175300,0
2010-01-27,sh.600085,8.0518150000,8.2655800000,7.9484952500,8.1871995000,8.1444465000,7283500,166435586.0000,2,1.398451,1,0.524900,0
2010-01-28,sh.600085,8.1586975000,8.7821787500,8.1266327500,8.6040412500,8.1871995000,11979719,284733990.0000,2,2.300137,1,5.091400,0
2010-01-29,sh.600085,8.5149725000,8.8961867500,8.4330292500,8.6325432500,8.6040412500,12512374,305638490.0000,2,2.402408,1,0.331300,0
2010-02-01,sh.600085,8.6574825000,8.7643650000,8.4401547500,8.6467942500,8.6325432500,8170564,196792103.0000,2,1.568770,1,0.165100,0
2010-02-02,sh.600085,8.6432315000,8.7999925000,8.2940820000,8.3403977500,8.6467942500,8798774,210248351.0000,2,1.689387,1,-3.543500,0
2010-02-03,sh.600085,8.3012075000,8.4045272500,7.8736775000,8.1551347500,8.3403977500,7034134,160284484.0000,2,1.350572,1,-2.221300,0
2010-02-04,sh.600085,8.1765112500,8.3974017500,8.1622602500,8.2620172500,8.1551347500,5973620,139009483.0000,2,1.146951,1,1.310600,0
2010-02-05,sh.600085,8.0874425000,8.5897902500,7.9983737500,8.5791020000,8.2620172500,9265115,218219928.0000,2,1.778926,1,3.837900,0
2010-02-08,sh.600085,8.5862275000,8.6646080000,8.4365920000,8.4935960000,8.5791020000,5811313,139173522.0000,2,1.115787,1,-0.996700,0
2010-02-09,sh.600085,8.4935960000,8.6539197500,8.4793450000,8.5399117500,8.4935960000,4930471,118485242.0000,2,0.946663,1,0.545300,0
2010-02-10,sh.600085,8.5399117500,8.6859845000,8.4259037500,8.5506000000,8.5399117500,3781808,90489006.0000,2,0.726117,1,0.125200,0
2010-02-11,sh.600085,8.5470372500,8.6503570000,8.4829077500,8.6289805000,8.5506000000,4685416,112743269.0000,2,0.899612,1,0.916700,0
2010-02-12,sh.600085,8.6681707500,8.7251747500,8.5791020000,8.6610452500,8.6289805000,3997968,97270780.0000,2,0.767620,1,0.371600,0
2010-02-22,sh.600085,8.6004785000,8.6610452500,8.4080900000,8.4116527500,8.6610452500,4272093,101876889.0000,2,0.820253,1,-2.879500,0
2010-02-23,sh.600085,8.4259037500,8.5327862500,8.1408837500,8.2940820000,8.4116527500,6743678,156678154.0000,2,1.294804,1,-1.397700,0
2010-02-24,sh.600085,8.3368350000,8.6574825000,8.3012075000,8.6503570000,8.2940820000,7795189,186666297.0000,2,1.496697,1,4.295500,0
