date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2010-01-04,sh.600177,4.4604693900,4.4879842800,4.4084968200,4.4421261300,4.4360117100,17305522,252004590.0000,2,1.209589,1,0.137800,0
2010-01-05,sh.600177,4.4329545000,4.4849270700,4.3595814600,4.4512977600,4.4421261300,20338821,294960480.0000,2,1.421605,1,0.206500,0
2010-01-06,sh.600177,4.4635266000,4.5093847500,4.4360117100,4.4390689200,4.4512977600,16683221,244398123.0000,2,1.166092,1,-0.274700,0
2010-01-07,sh.600177,4.4237828700,4.4604693900,4.3320665700,4.3534670400,4.4390689200,19481221,279146738.0000,2,1.361662,1,-1.928400,0
2010-01-08,sh.600177,4.3351237800,4.3687530900,4.2617507400,4.3381809900,4.3534670400,15364044,216300619.0000,2,1.073887,1,-0.351100,0
2010-01-11,sh.600177,4.5613573200,4.6102726800,4.3718103000,4.4084968200,4.3381809900,27962108,408853573.0000,2,1.954443,1,1.620900,0
2010-01-12,sh.600177,4.3718103000,4.4788126500,4.3259521500,4.4757554400,4.4084968200,22293235,322011823.0000,2,1.558210,1,1.525700,0
2010-01-13,sh.600177,4.3779247200,4.4298972900,4.3259521500,4.3351237800,4.4757554400,19206102,274706626.0000,2,1.342432,1,-3.142100,0
2010-01-14,sh.600177,4.3565242500,4.4268400800,4.3198377300,4.4176684500,4.3351237800,14199333,203063870.0000,2,0.992478,1,1.904100,0
2010-01-15,sh.600177,4.4298972900,4.5032703300,4.4054396100,4.4757554400,4.4176684500,20518467,299875261.0000,2,1.434161,1,1.314900,0
2010-01-18,sh.600177,4.4910414900,4.5430140600,4.4635266000,4.5307852200,4.4757554400,23632223,348924953.0000,2,1.651801,1,1.229500,0
2010-01-19,sh.600177,4.5552429000,4.5613573200,4.4757554400,4.4971559100,4.5307852200,14378776,211744035.0000,2,1.005021,1,-0.742200,0
2010-01-20,sh.600177,4.5093847500,4.5368996400,4.3412382000,4.3595814600,4.4971559100,17717536,256399352.0000,2,1.238387,1,-3.059100,0
2010-01-21,sh.600177,4.3565242500,4.3962679800,4.3259521500,4.3473526200,4.3595814600,12828831,182558417.0000,2,0.896685,1,-0.280500,0
2010-01-22,sh.600177,4.2984372600,4.3290093600,4.1914349100,4.2678651600,4.3473526200,14327119,199776800.0000,2,1.001410,1,-1.828400,0
2010-01-25,sh.600177,4.2495219000,4.2770367900,4.2097781700,4.2250642200,4.2678651600,8032839,111419492.0000,2,0.561464,1,-1.002900,0
