date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2010-01-04,sh.600219,4.0528159000,4.0710992800,3.9827296100,3.9888240700,4.0314852900,26582661,350605359.0000,2,3.207698,1,-1.058200,0
2010-01-05,sh.600219,4.0101546800,4.1442328000,3.9674934600,4.1137605000,3.9888240700,44103507,590417276.0000,2,5.321918,1,3.132200,0
2010-01-06,sh.600219,4.1015715800,4.2935470700,4.0985243500,4.1564217200,4.1137605000,53897174,743542492.0000,2,6.503708,1,1.037000,0
2010-01-07,sh.600219,4.2661220000,4.3514444400,4.0314852900,4.0893826600,4.1564217200,69297300,957841249.0000,2,8.362023,1,-1.612900,0
2010-01-08,sh.600219,3.9796823800,4.0314852900,3.9004544000,4.0010129900,4.0893826600,40563444,528635969.0000,2,4.894743,1,-2.161000,0
2010-01-11,sh.600219,4.0528159000,4.0985243500,3.9644462300,4.0345325200,4.0010129900,25160841,332640791.0000,2,3.036129,1,0.837800,0
2010-01-12,sh.600219,4.0497686700,4.1289966500,3.9613990000,4.1229021900,4.0345325200,32684262,435291647.0000,2,3.943971,1,2.190300,0
2010-01-13,sh.600219,3.9613990000,4.0650048200,3.9309267000,3.9431156200,4.1229021900,37807798,494011988.0000,2,4.562222,1,-4.360700,0
2010-01-14,sh.600219,3.9400683900,4.0040602200,3.9187377800,3.9888240700,3.9431156200,22402758,292127126.0000,2,2.703314,1,1.159200,0
2010-01-15,sh.600219,3.9857768400,4.0497686700,3.9705406900,4.0192963700,3.9888240700,21619655,284525763.0000,2,2.608818,1,0.763900,0
2010-01-18,sh.600219,4.0040602200,4.0040602200,3.9248322400,3.9949185300,4.0192963700,29026045,376935582.0000,2,3.502539,1,-0.606500,0
2010-01-19,sh.600219,3.9979657600,4.1046188100,3.9949185300,4.0436742100,3.9949185300,28264175,375929725.0000,2,3.410605,1,1.220400,0
2010-01-20,sh.600219,4.0436742100,4.0467214400,3.8242736500,3.8547459500,4.0436742100,31712824,408681305.0000,2,3.826749,1,-4.672200,0
2010-01-21,sh.600219,3.8181791900,3.8669348700,3.7633290500,3.7998958100,3.8547459500,21474042,268406720.0000,2,2.591247,1,-1.422900,0
2010-01-22,sh.600219,3.7328567500,3.7328567500,3.5652591000,3.6749593800,3.7998958100,31400289,377014623.0000,2,3.789036,1,-3.287900,0
2010-01-25,sh.600219,3.6201092400,3.7054316800,3.5957314000,3.6353453900,3.6749593800,10611459,127432187.0000,2,1.280472,1,-1.077900,0
2010-01-26,sh.600219,3.6353453900,3.6841010700,3.4403226700,3.4799366600,3.6353453900,15264253,176964590.0000,2,1.841919,1,-4.274900,0
2010-01-27,sh.600219,3.4707949700,3.5043145000,3.3885197600,3.4220392900,3.4799366600,12669583,143372392.0000,2,1.528824,1,-1.663700,0
2010-01-28,sh.600219,3.3854725300,3.4586060500,3.3732836100,3.4372754400,3.4220392900,12062570,135227258.0000,2,1.455576,1,0.445200,0
2010-01-29,sh.600219,3.4007086800,3.4768894300,3.3671891500,3.4128976000,3.4372754400,11943636,134650512.0000,2,1.441224,1,-0.709200,0
2010-02-01,sh.600219,3.4128976000,3.4128976000,3.2178748800,3.2696777900,3.4128976000,16511920,178084307.0000,2,1.992474,1,-4.196400,0
2010-02-02,sh.600219,3.3397640800,3.4281337500,3.2849139400,3.3001500900,3.2696777900,19803885,217608276.0000,2,2.389711,1,0.932000,0
2010-02-03,sh.600219,3.3397640800,3.4494643600,3.2452999500,3.4372754400,3.3001500900,20109113,222298991.0000,2,2.426543,1,4.155100,0
2010-02-04,sh.600219,3.3763308400,3.4250865200,3.3458585400,3.3885197600,3.4372754400,18665921,207189310.0000,2,2.252395,1,-1.418400,0
2010-02-05,sh.600219,3.2849139400,3.3519530000,3.2574888700,3.2879611700,3.3885197600,14284440,154110432.0000,2,1.723687,1,-2.967600,0
2010-02-08,sh.600219,3.3062445500,3.3214807000,3.2605361000,3.2971028600,3.2879611700,6828005,73762035.0000,2,0.823927,1,0.278000,0
2010-02-09,sh.600219,3.2910084000,3.3641419200,3.2818667100,3.3550002300,3.2971028600,9883009,107978736.0000,2,1.192571,1,1.756000,0
2010-02-10,sh.600219,3.3946142200,3.4220392900,3.3550002300,3.3946142200,3.3550002300,8833204,98141592.0000,2,1.065892,1,1.180700,0
2010-02-11,sh.600219,3.4007086800,3.4555588200,3.3885197600,3.4159448300,3.3946142200,10239074,114966393.0000,2,1.235537,1,0.628400,0
2010-02-12,sh.600219,3.4586060500,3.5073617300,3.4433699000,3.4738422000,3.4159448300,12664750,144801975.0000,2,1.528240,1,1.694900,0
2010-02-22,sh.600219,3.4951728100,3.5134561900,3.4159448300,3.4281337500,3.4738422000,10026893,114128364.0000,2,1.209933,1,-1.315800,0
2010-02-23,sh.600219,3.4281337500,3.4311809800,3.3123390100,3.3885197600,3.4281337500,10497257,115719480.0000,2,1.266692,1,-1.155600,0
2010-02-24,sh.600219,3.3550002300,3.4464171300,3.3214807000,3.4433699000,3.3885197600,10691369,119298049.0000,2,1.290115,1,1.618700,0
2010-02-25,sh.600219,3.4586060500,3.5317395700,3.4586060500,3.5256451100,3.4433699000,18511509,211791499.0000,2,2.233762,1,2.389400,0
2010-02-26,sh.600219,3.5043145000,3.5561174100,3.4768894300,3.5286923400,3.5256451100,18643932,215974630.0000,2,2.249741,1,0.086400,0
2010-03-01,sh.600219,3.5683063300,3.6262037000,3.5439284900,3.5804952500,3.5286923400,25083549,294442471.0000,2,3.026802,1,1.468000,0
2010-03-02,sh.600219,3.5652591000,3.5652591000,3.4921255800,3.5165034200,3.5804952500,16139378,186198845.0000,2,1.947520,1,-1.787200,0
2010-03-03,sh.600219,3.5134561900,3.5500229500,3.4951728100,3.5347868000,3.5165034200,13201486,152645396.0000,2,1.593008,1,0.519900,0
2010-03-04,sh.600219,3.5408812600,3.5804952500,3.4342282100,3.4403226700,3.5347868000,19702968,227487885.0000,2,2.377534,1,-2.672400,0
2010-03-05,sh.600219,3.4433699000,3.5043145000,3.4159448300,3.4860311200,3.4403226700,12178415,138233122.0000,2,1.469555,1,1.328600,0
2010-03-08,sh.600219,3.5195506500,3.5683063300,3.4890783500,3.5561174100,3.4860311200,21739059,252455622.0000,2,2.623227,1,2.010500,0
2010-03-09,sh.600219,3.5500229500,3.5865897100,3.4829838900,3.5561174100,3.5561174100,24886776,289852847.0000,2,3.003058,1,0.000000,0
2010-03-10,sh.600219,3.5530701800,3.5926841700,3.5225978800,3.5378340300,3.5561174100,19234867,224452511.0000,2,2.321049,1,-0.514100,0
2010-03-11,sh.600219,3.5165034200,3.5469757200,3.4433699000,3.4860311200,3.5378340300,14148147,162123671.0000,2,1.707240,1,-1.464300,0
2010-03-12,sh.600219,3.4829838900,3.5012672700,3.3763308400,3.3885197600,3.4860311200,13027600,147121676.0000,2,1.572025,1,-2.797200,0
2010-03-15,sh.600219,3.3885197600,3.3885197600,3.3885197600,3.3885197600,3.3885197600,0,0.0000,2,,0,0.000000,0
2010-03-16,sh.600219,3.3214807000,3.3732836100,3.3153862400,3.3610946900,3.3885197600,11306150,123965475.0000,2,1.364300,1,-0.809400,0
2010-03-17,sh.600219,3.3763308400,3.4616532800,3.3763308400,3.4555588200,3.3610946900,11324407,127146934.0000,2,1.366503,1,2.810500,0
2010-03-18,sh.600219,3.4738422000,3.5530701800,3.4616532800,3.5378340300,3.4555588200,21714493,250283711.0000,2,2.620262,1,2.381000,0
2010-03-19,sh.600219,3.5408812600,3.7724707400,3.5043145000,3.6597232300,3.5378340300,54103727,648372833.0000,2,6.528633,1,3.445300,0
2010-03-22,sh.600219,3.6109675500,3.6109675500,3.5378340300,3.5683063300,3.6597232300,27640516,323720304.0000,2,3.335348,1,-2.497900,0
2010-03-23,sh.600219,3.5652591000,3.5744007900,3.5104089600,3.5134561900,3.5683063300,14843991,172376728.0000,2,1.791207,1,-1.537100,0
2010-03-24,sh.600219,3.5225978800,3.5561174100,3.5073617300,3.5225978800,3.5134561900,9431426,109066190.0000,2,1.138079,1,0.260200,0
2010-03-25,sh.600219,3.4738422000,3.4982200400,3.4189920600,3.4250865200,3.5225978800,13073153,147919781.0000,2,1.577522,1,-2.768200,0
2010-03-26,sh.600219,3.4189920600,3.4982200400,3.4128976000,3.4799366600,3.4250865200,8619946,98114500.0000,2,1.040159,1,1.601400,0
2010-03-29,sh.600219,3.5104089600,3.5926841700,3.5043145000,3.5561174100,3.4799366600,18101858,211274402.0000,2,2.184330,1,2.189100,0
2010-03-30,sh.600219,3.5744007900,3.5865897100,3.5347868000,3.5530701800,3.5561174100,11787314,137676385.0000,2,1.422361,1,-0.085700,0
2010-03-31,sh.600219,3.5591646400,3.5865897100,3.5134561900,3.5256451100,3.5530701800,13788296,160481649.0000,2,1.663817,1,-0.771900,0
2010-04-01,sh.600219,3.5378340300,3.5957314000,3.5347868000,3.5865897100,3.5256451100,17510676,205650535.0000,2,2.112993,1,1.728600,0
2010-04-02,sh.600219,3.6048730900,3.6749593800,3.6048730900,3.6170620100,3.5865897100,20367456,242629480.0000,2,2.457717,1,0.849600,0
2010-04-06,sh.600219,3.7206678300,3.7480929000,3.6505815400,3.6719121500,3.6170620100,30616957,370609896.0000,2,3.694512,1,1.516400,0
2010-04-07,sh.600219,3.6749593800,3.7419984400,3.6231564700,3.7206678300,3.6719121500,27535608,334233386.0000,2,3.322689,1,1.327800,0
2010-04-08,sh.600219,3.6810538400,3.7084789100,3.6109675500,3.6231564700,3.7206678300,21745374,260801887.0000,2,2.623989,1,-2.620800,0
2010-04-09,sh.600219,3.6322981600,3.6719121500,3.6231564700,3.6627704600,3.6231564700,14362930,172093610.0000,2,1.733158,1,1.093400,0
2010-04-12,sh.600219,3.7084789100,3.7389512100,3.6414398500,3.7054316800,3.6627704600,23464627,284602539.0000,2,2.831449,1,1.164700,0
2010-04-13,sh.600219,3.7054316800,3.7633290500,3.6414398500,3.7602818200,3.7054316800,34722773,424357488.0000,2,4.189956,1,1.480300,0
2010-04-14,sh.600219,3.7663762800,3.8486514900,3.7298095200,3.8029430400,3.7602818200,33343936,415501394.0000,2,4.023573,1,1.134500,0
2010-04-15,sh.600219,3.8090375000,3.8486514900,3.7633290500,3.8059902700,3.8029430400,24015753,300209075.0000,2,2.897953,1,0.080100,0
2010-04-16,sh.600219,3.8059902700,3.8151319600,3.7176206000,3.7267622900,3.8059902700,19973068,245940904.0000,2,2.410127,1,-2.081700,0
2010-04-19,sh.600219,3.6444870800,3.6444870800,3.4372754400,3.4433699000,3.7267622900,29272259,342069545.0000,2,3.532249,1,-7.604300,0
2010-04-20,sh.600219,3.4494643600,3.5043145000,3.3976614500,3.5012672700,3.4433699000,18346104,208424214.0000,2,2.213803,1,1.681400,0
2010-04-21,sh.600219,3.4951728100,3.5683063300,3.4372754400,3.5622118700,3.5012672700,19137645,220354926.0000,2,2.309317,1,1.740600,0
2010-04-22,sh.600219,3.5256451100,3.5865897100,3.4372754400,3.5104089600,3.5622118700,20473147,236631190.0000,2,2.470470,1,-1.454200,0
2010-04-23,sh.600219,3.4707949700,3.5530701800,3.4464171300,3.4982200400,3.5104089600,15012538,172126213.0000,2,1.811545,1,-0.347200,0
2010-04-26,sh.600219,3.5104089600,3.5408812600,3.4677477400,3.4768894300,3.4982200400,10578262,121686122.0000,2,1.276466,1,-0.609800,0
2010-04-27,sh.600219,3.4738422000,3.4768894300,3.2696777900,3.3580474600,3.4768894300,18276392,200815259.0000,2,2.205391,1,-3.418100,0
2010-04-28,sh.600219,3.2300638000,3.3092917800,3.2056859600,3.2513944100,3.3580474600,17524998,186968747.0000,2,2.114721,1,-3.176000,0
2010-04-29,sh.600219,3.2666305600,3.2971028600,3.1660719700,3.1752136600,3.2513944100,13897921,148089348.0000,2,1.677046,1,-2.343000,0
2010-04-30,sh.600219,3.1721664300,3.1904498100,3.0777023000,3.1447413600,3.1752136600,12444910,127360158.0000,2,1.501713,1,-0.959700,0
2010-05-04,sh.600219,3.0898912200,3.1416941300,3.0502772300,3.1112218300,3.1447413600,7129601,72801902.0000,2,0.860321,1,-1.065900,0
2010-05-05,sh.600219,3.0624661500,3.0990329100,2.9558131000,3.0959856800,3.1112218300,16009428,158898022.0000,2,1.931839,1,-0.489700,0
2010-05-06,sh.600219,3.0716078400,3.0959856800,2.9862854000,2.9984743200,3.0959856800,11450033,114455329.0000,2,1.381662,1,-3.149600,0
2010-05-07,sh.600219,2.9984743200,2.9984743200,2.9984743200,2.9984743200,2.9984743200,0,0.0000,2,,0,0.000000,0
2010-05-10,sh.600219,2.9283880300,3.0594189200,2.9283880300,3.0289466200,2.9984743200,11364497,111713444.0000,2,1.371340,1,1.016300,0
2010-05-11,sh.600219,3.0929384500,3.1173162900,2.9649547900,2.9801909400,3.0289466200,14508063,145535637.0000,2,1.750671,1,-1.609700,0
2010-05-12,sh.600219,2.9405769500,3.0015215500,2.8948685000,2.9527658700,2.9801909400,9380842,90697098.0000,2,1.131975,1,-0.920200,0
2010-05-13,sh.600219,2.9680020200,3.0319938500,2.9283880300,3.0289466200,2.9527658700,9012504,88297392.0000,2,1.087528,1,2.580000,0
2010-05-14,sh.600219,2.9832381700,3.0319938500,2.9588603300,2.9923798600,3.0289466200,8927143,87719249.0000,2,1.077228,1,-1.207200,0
2010-05-17,sh.600219,2.9405769500,2.9710492500,2.7181291600,2.7333653100,2.9923798600,12414137,115974793.0000,2,1.497999,1,-8.655800,0
2010-05-18,sh.600219,2.7303180800,2.8004043700,2.6510901000,2.7760265300,2.7333653100,9930121,89034244.0000,2,1.198256,1,1.560800,0
2010-05-19,sh.600219,2.7455542300,2.8125932900,2.7303180800,2.7577431500,2.7760265300,8164097,74217166.0000,2,0.985152,1,-0.658600,0
2010-05-20,sh.600219,2.7425070000,2.7851682200,2.6937513200,2.7059402400,2.7577431500,6557762,59050821.0000,2,0.791317,1,-1.878500,0
