date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2010-01-04,sh.600000,6.2866907200,6.2982100800,6.0937414400,6.1023809600,6.2463729600,66191338,1419984112.0000,2,0.835129,1,-2.305200,0
2010-01-05,sh.600000,6.1657374400,6.2146947200,5.9871873600,6.1484584000,6.1023809600,115147943,2436890938.0000,2,1.452808,1,0.755100,0
2010-01-06,sh.600000,6.1311793600,6.1340592000,6.0131059200,6.0275051200,6.1484584000,96782575,2034174032.0000,2,1.221095,1,-1.967200,0
2010-01-07,sh.600000,6.0131059200,6.0591833600,5.8460752000,5.8921526400,6.0275051200,85236072,1761800969.0000,2,1.075414,1,-2.245600,0
2010-01-08,sh.600000,5.8575945600,5.9900672000,5.8460752000,5.9583889600,5.8921526400,65707646,1349532409.0000,2,0.829026,1,1.124100,0
2010-01-11,sh.600000,6.2204544000,6.2780512000,5.9238308800,5.9583889600,5.9583889600,116304812,2456819007.0000,2,1.467404,1,0.000000,0
2010-01-12,sh.600000,5.9411099200,6.0390244800,5.8345558400,5.9900672000,5.9583889600,82351139,1691919888.0000,2,1.039015,1,0.531700,0
2010-01-13,sh.600000,5.8316760000,5.8604744000,5.7020832000,5.7107227200,5.9900672000,146399684,2930936726.0000,2,1.847108,1,-4.663500,0
2010-01-14,sh.600000,5.7222420800,5.7654396800,5.6560057600,5.7510404800,5.7107227200,77340771,1535655470.0000,2,0.975800,1,0.706000,0
2010-01-15,sh.600000,5.7654396800,5.8316760000,5.6790444800,5.7711993600,5.7510404800,69183668,1384564649.0000,2,0.872882,1,0.350500,0
2010-01-18,sh.600000,5.7337614400,5.8431953600,5.7222420800,5.8287961600,5.7711993600,69940218,1408342623.0000,2,0.882428,1,0.998000,0
2010-01-19,sh.600000,5.8316760000,5.9295905600,5.8201566400,5.8604744000,5.8287961600,69966139,1428370744.0000,2,0.882755,1,0.543500,0
2010-01-20,sh.600000,5.8806332800,5.9123115200,5.6444864000,5.6992033600,5.8604744000,80776510,1612704739.0000,2,1.019148,1,-2.751800,0
2010-01-21,sh.600000,5.7251219200,5.9238308800,5.6905638400,5.8950324800,5.6992033600,93418186,1888959519.0000,2,1.178647,1,3.436100,0
2010-01-22,sh.600000,5.8172768000,6.0764624000,5.7625598400,6.0188656000,5.8950324800,154445976,3188523865.0000,2,1.948627,1,2.100600,0
2010-01-25,sh.600000,5.9209510400,6.0419043200,5.8806332800,5.8921526400,6.0188656000,80232725,1658596995.0000,2,1.012287,1,-2.105300,0
2010-01-26,sh.600000,5.9007921600,6.0188656000,5.8086372800,5.9583889600,5.8921526400,91936559,1885519209.0000,2,1.159953,1,1.124100,0
2010-01-27,sh.600000,5.9526292800,5.9900672000,5.6963235200,5.7193622400,5.9583889600,94264363,1898605119.0000,2,1.189323,1,-4.011600,0
2010-01-28,sh.600000,5.6963235200,5.7164824000,5.5811299200,5.6732848000,5.7193622400,58691704,1152620124.0000,2,0.740506,1,-0.805600,0
2010-01-29,sh.600000,5.6444864000,5.7711993600,5.6099283200,5.6502460800,5.6732848000,53690104,1062334288.0000,2,0.677402,1,-0.406100,0
2010-02-01,sh.600000,5.6502460800,5.6502460800,5.4716960000,5.5350524800,5.6502460800,51669420,994322854.0000,2,0.651907,1,-2.038700,0
2010-02-02,sh.600000,5.5667307200,5.6732848000,5.5206532800,5.5408121600,5.5350524800,48969591,951736982.0000,2,0.617844,1,0.104100,0
2010-02-03,sh.600000,5.5609710400,5.7395211200,5.4745758400,5.7280017600,5.5408121600,76493075,1499985351.0000,2,0.965104,1,3.378400,0
2010-02-04,sh.600000,5.6473662400,5.7280017600,5.6444864000,5.6617654400,5.7280017600,46162099,909308990.0000,2,0.582422,1,-1.156400,0
2010-02-05,sh.600000,5.5292928000,5.6675251200,5.5177734400,5.5926492800,5.6617654400,43895954,850183267.0000,2,0.553830,1,-1.220800,0
2010-02-08,sh.600000,5.6012888000,5.6156880000,5.4947347200,5.5350524800,5.5926492800,37230982,716731662.0000,2,0.469739,1,-1.029900,0
2010-02-09,sh.600000,5.5292928000,5.6128081600,5.5206532800,5.5926492800,5.5350524800,26496190,513741764.0000,2,0.334299,1,1.040600,0
2010-02-10,sh.600000,5.6416065600,5.6876840000,5.6156880000,5.6675251200,5.5926492800,30709495,602686038.0000,2,0.387458,1,1.338800,0
2010-02-11,sh.600000,5.6704049600,5.7020832000,5.6416065600,5.6560057600,5.6675251200,27375492,538434170.0000,2,0.345393,1,-0.203300,0
2010-02-12,sh.600000,5.6819243200,5.7251219200,5.6617654400,5.7049630400,5.6560057600,29682512,587217269.0000,2,0.374501,1,0.865600,0
2010-02-22,sh.600000,5.6819243200,5.7193622400,5.6387267200,5.6675251200,5.7049630400,33430729,659002500.0000,2,0.421792,1,-0.656200,0
2010-02-23,sh.600000,5.6588856000,5.6588856000,5.5436920000,5.6128081600,5.6675251200,30570947,593524963.0000,2,0.385710,1,-0.965400,0
2010-02-24,sh.600000,5.5724904000,5.6675251200,5.5408121600,5.6617654400,5.6128081600,38978358,758532890.0000,2,0.491785,1,0.872200,0
2010-02-25,sh.600000,5.6876840000,5.9900672000,5.6876840000,5.9727881600,5.6617654400,194475975,3998875321.0000,2,2.453681,1,5.493400,0
2010-02-26,sh.600000,5.9727881600,5.9727881600,5.9727881600,5.9727881600,5.9727881600,0,0.0000,2,,0,0.000000,0
2010-03-01,sh.600000,5.9727881600,5.9727881600,5.9727881600,5.9727881600,5.9727881600,0,0.0000,2,,0,0.000000,0
2010-03-02,sh.600000,5.9727881600,5.9727881600,5.9727881600,5.9727881600,5.9727881600,0,0.0000,2,,0,0.000000,0
2010-03-03,sh.600000,5.9727881600,5.9727881600,5.9727881600,5.9727881600,5.9727881600,0,0.0000,2,,0,0.000000,0
2010-03-04,sh.600000,5.9727881600,5.9727881600,5.9727881600,5.9727881600,5.9727881600,0,0.0000,2,,0,0.000000,0
2010-03-05,sh.600000,5.9727881600,5.9727881600,5.9727881600,5.9727881600,5.9727881600,0,0.0000,2,,0,0.000000,0
2010-03-08,sh.600000,5.9727881600,5.9727881600,5.9727881600,5.9727881600,5.9727881600,0,0.0000,2,,0,0.000000,0
2010-03-09,sh.600000,5.9727881600,5.9727881600,5.9727881600,5.9727881600,5.9727881600,0,0.0000,2,,0,0.000000,0
2010-03-10,sh.600000,5.9727881600,5.9727881600,5.9727881600,5.9727881600,5.9727881600,0,0.0000,2,,0,0.000000,0
2010-03-11,sh.600000,6.0476640000,6.2780512000,6.0188656000,6.1340592000,5.9727881600,230271759,4943091130.0000,2,2.905312,1,2.700100,0
2010-03-12,sh.600000,6.1398188800,6.1974156800,6.0534236800,6.0591833600,6.1340592000,74911752,1595763943.0000,2,0.945153,1,-1.220700,0
2010-03-15,sh.600000,6.0476640000,6.0908616000,5.9267107200,5.9555091200,6.0591833600,58127318,1208927247.0000,2,0.733386,1,-1.711000,0
2010-03-16,sh.600000,5.9411099200,6.1052608000,5.9065518400,6.1023809600,5.9555091200,56343015,1176059947.0000,2,0.710873,1,2.466200,0
2010-03-17,sh.600000,6.1139003200,6.2636520000,6.0332648000,6.2406132800,6.1023809600,90740415,1945888211.0000,2,1.144861,1,2.265200,0
2010-03-18,sh.600000,6.2377334400,6.3961246400,6.2060552000,6.2492528000,6.2406132800,88983821,1948256914.0000,2,1.122699,1,0.138400,0
2010-03-19,sh.600000,6.2838108800,6.3471673600,6.1916560000,6.2780512000,6.2492528000,44756709,974278040.0000,2,0.564690,1,0.460800,0
2010-03-22,sh.600000,6.2924504000,6.4364424000,6.2924504000,6.3961246400,6.2780512000,96636042,2147457185.0000,2,1.219246,1,1.880700,0
2010-03-23,sh.600000,6.4076440000,6.4594811200,6.3039697600,6.3356480000,6.3961246400,62566261,1386852319.0000,2,0.789391,1,-0.945500,0
2010-03-24,sh.600000,6.3500472000,6.4479617600,6.3356480000,6.3442875200,6.3356480000,51092919,1134210263.0000,2,0.644633,1,0.136400,0
2010-03-25,sh.600000,6.3241286400,6.3241286400,6.1801366400,6.2233342400,6.3442875200,52512296,1139337600.0000,2,0.662542,1,-1.906500,0
2010-03-26,sh.600000,6.1974156800,6.4825198400,6.1974156800,6.4105238400,6.2233342400,82497766,1834668501.0000,2,1.040865,1,3.007900,0
2010-03-29,sh.600000,6.4652408000,6.6581900800,6.4249230400,6.6178723200,6.4105238400,139499328,3200058576.0000,2,1.760047,1,3.234500,0
2010-03-30,sh.600000,6.6178723200,6.6178723200,6.6178723200,6.6178723200,6.6178723200,0,0.0000,2,,0,0.000000,0
2010-03-31,sh.600000,6.6437908800,6.6495505600,6.5372368000,6.5602755200,6.6178723200,54201365,1237976726.0000,2,0.683852,1,-0.870300,0
2010-04-01,sh.600000,6.5573956800,6.6581900800,6.5228376000,6.5804344000,6.5602755200,58179154,1330514487.0000,2,0.734040,1,0.307300,0
2010-04-02,sh.600000,6.5833142400,6.6524304000,6.5660352000,6.5977134400,6.5804344000,40777535,934433179.0000,2,0.514485,1,0.262600,0
2010-04-06,sh.600000,6.6380312000,6.7330659200,6.5977134400,6.6207521600,6.5977134400,53809591,1243972016.0000,2,0.678909,1,0.349200,0
2010-04-07,sh.600000,6.6236320000,6.6466707200,6.4911593600,6.5602755200,6.6207521600,50601633,1150564457.0000,2,0.638435,1,-0.913400,0
2010-04-08,sh.600000,6.4796400000,6.6149924800,6.4796400000,6.5026787200,6.5602755200,46876305,1063340620.0000,2,0.591433,1,-0.878000,0
2010-04-09,sh.600000,6.5084384000,6.6293916800,6.5055585600,6.6063529600,6.5026787200,38392741,876658018.0000,2,0.484397,1,1.594300,0
2010-04-12,sh.600000,6.6236320000,6.6380312000,6.3961246400,6.4594811200,6.6063529600,57895624,1306221421.0000,2,0.730462,1,-2.223200,0
2010-04-13,sh.600000,6.4508416000,6.6581900800,6.4076440000,6.6322715200,6.4594811200,84063856,1920139746.0000,2,1.060624,1,2.675000,0
2010-04-14,sh.600000,6.6581900800,6.6581900800,6.5545158400,6.5890739200,6.6322715200,38865502,889428485.0000,2,0.490362,1,-0.651300,0
2010-04-15,sh.600000,6.6121126400,6.6178723200,6.4767601600,6.5573956800,6.5890739200,42311790,961485305.0000,2,0.533843,1,-0.480800,0
2010-04-16,sh.600000,6.5285972800,6.5314771200,6.3414076800,6.3529270400,6.5573956800,54964770,1223884911.0000,2,0.693484,1,-3.118100,0
2010-04-19,sh.600000,6.2463729600,6.2463729600,5.9007921600,5.9209510400,6.3529270400,123269959,2578443261.0000,2,1.555283,1,-6.799600,0
2010-04-20,sh.600000,5.9180712000,5.9612688000,5.7596800000,5.9151913600,5.9209510400,63866293,1299015756.0000,2,0.805794,1,-0.097300,0
2010-04-21,sh.600000,5.8921526400,6.0159857600,5.8431953600,6.0073462400,5.9151913600,55737608,1148975017.0000,2,0.703235,1,1.557900,0
2010-04-22,sh.600000,5.9583889600,5.9583889600,5.7827187200,5.8143969600,6.0073462400,69600677,1410303098.0000,2,0.878144,1,-3.211900,0
2010-04-23,sh.600000,5.8172768000,6.0044664000,5.7452808000,5.8719937600,5.8143969600,83772876,1704941913.0000,2,1.056953,1,0.990600,0
2010-04-26,sh.600000,5.8806332800,5.9871873600,5.8230364800,5.8921526400,5.8719937600,46179483,949350082.0000,2,0.582641,1,0.343300,0
2010-04-27,sh.600000,5.8345558400,5.8633542400,5.6963235200,5.7913582400,5.8921526400,57834285,1160690576.0000,2,0.729689,1,-1.710700,0
2010-04-28,sh.600000,5.7913582400,5.7913582400,5.7913582400,5.7913582400,5.7913582400,0,0.0000,2,,0,0.000000,0
2010-04-29,sh.600000,5.8316760000,5.9324704000,5.8057574400,5.8143969600,5.7913582400,54096309,1103099387.0000,2,0.682527,1,0.397800,0
