date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2010-01-04,sh.600208,4.9828207000,5.0328993000,4.7925220200,4.8075456000,4.9728049800,33491036,326871764.0000,2,1.052201,1,-3.323300,0
2010-01-05,sh.600208,4.8125534600,4.8175613200,4.6322705000,4.6773412400,4.8075456000,33349153,312095631.0000,2,1.047744,1,-2.708300,0
2010-01-06,sh.600208,4.6723333800,4.8075456000,4.5821919000,4.7073884000,4.6773412400,33081112,309921137.0000,2,1.039323,1,0.642400,0
2010-01-07,sh.600208,4.6673255200,4.7574670000,4.6072312000,4.6422862200,4.7073884000,20404107,190164484.0000,2,0.641044,1,-1.383000,0
2010-01-08,sh.600208,4.6422862200,4.6422862200,4.6422862200,4.6422862200,4.6422862200,0,0.0000,2,,0,0.000000,0
2010-01-11,sh.600208,4.8325849000,4.8325849000,4.5972154800,4.6472940800,4.6422862200,29819967,279139416.0000,2,0.936866,1,0.107900,0
2010-01-12,sh.600208,4.6472940800,4.6623176600,4.5020661400,4.6573098000,4.6472940800,37872104,346838801.0000,2,1.189843,1,0.215500,0
2010-01-13,sh.600208,4.5271054400,4.5922076200,4.5020661400,4.5321133000,4.6573098000,25214179,228557853.0000,2,0.792164,1,-2.688200,0
2010-01-14,sh.600208,4.5371211600,4.5671683200,4.4469796800,4.5571526000,4.5321133000,29787549,268578850.0000,2,0.935848,1,0.552500,0
2010-01-15,sh.600208,4.5671683200,4.6773412400,4.5371211600,4.6122390600,4.5571526000,32044107,295839243.0000,2,1.006743,1,1.208800,0
2010-01-18,sh.600208,4.6122390600,4.7023805400,4.5871997600,4.6923648200,4.6122390600,26562387,246948636.0000,2,0.834521,1,1.737200,0
2010-01-19,sh.600208,4.7023805400,4.7274198400,4.6523019400,4.6673255200,4.6923648200,20896108,195304151.0000,2,0.656502,1,-0.533600,0
2010-01-20,sh.600208,4.6673255200,4.6873569600,4.4469796800,4.5321133000,4.6673255200,25836720,234656718.0000,2,0.811723,1,-2.897000,0
2010-01-21,sh.600208,4.5120818600,4.5671683200,4.4670111200,4.5371211600,4.5321133000,13175187,118984188.0000,2,0.413930,1,0.110500,0
2010-01-22,sh.600208,4.5020661400,4.5321133000,4.3568382000,4.4219403800,4.5371211600,16930064,150036879.0000,2,0.531899,1,-2.538600,0
2010-01-25,sh.600208,4.4219403800,4.4269482400,4.3568382000,4.3618460600,4.4219403800,10309855,90037477.0000,2,0.323909,1,-1.359000,0
2010-01-26,sh.600208,4.3618460600,4.3918932200,4.1565238000,4.2566810000,4.3618460600,21791432,184582419.0000,2,0.684630,1,-2.411000,0
2010-01-27,sh.600208,4.2166181200,4.2867281600,4.0864137600,4.1415002200,4.2566810000,14946974,124242089.0000,2,0.469595,1,-2.705900,0
2010-01-28,sh.600208,4.2066024000,4.2616888600,4.1565238000,4.2066024000,4.1415002200,16445801,138263713.0000,2,0.516684,1,1.571900,0
2010-01-29,sh.600208,4.1815631000,4.2466652800,4.1114530600,4.1364923600,4.2066024000,15190780,127069157.0000,2,0.477255,1,-1.666700,0
2010-02-01,sh.600208,4.1264766400,4.1264766400,3.9461936800,4.0964294800,4.1364923600,18702696,150308001.0000,2,0.587590,1,-0.968500,0
2010-02-02,sh.600208,4.0964294800,4.1615316600,4.0363351600,4.0513587400,4.0964294800,13522905,110814300.0000,2,0.424855,1,-1.100200,0
2010-02-03,sh.600208,4.0513587400,4.1314845000,3.8961150800,4.1164609200,4.0513587400,15635969,126265792.0000,2,0.491242,1,1.606900,0
2010-02-04,sh.600208,4.1364923600,4.3267910400,4.1364923600,4.2666967200,4.1164609200,28955470,245060470.0000,2,0.909706,1,3.649600,0
2010-02-05,sh.600208,4.1565238000,4.2616888600,4.0814059000,4.1214687800,4.2666967200,17417156,144803496.0000,2,0.547202,1,-3.403800,0
2010-02-08,sh.600208,4.1164609200,4.1415002200,4.0713901800,4.1014373400,4.1214687800,6236573,51181431.0000,2,0.195937,1,-0.486000,0
2010-02-09,sh.600208,4.1014373400,4.2015945400,4.0563666000,4.1515159400,4.1014373400,9441290,78257256.0000,2,0.296621,1,1.221000,0
2010-02-10,sh.600208,4.1915788200,4.3317989000,4.1715473800,4.3167753200,4.1515159400,17992116,152688383.0000,2,0.565266,1,3.980700,0
2010-02-11,sh.600208,4.4569954000,4.6322705000,4.4119246600,4.4219403800,4.3167753200,50169610,449337388.0000,2,1.576199,1,2.436200,0
2010-02-12,sh.600208,4.4419718200,4.5671683200,4.3818775000,4.5521447400,4.4219403800,24835315,222098806.0000,2,0.780261,1,2.944500,0
2010-02-22,sh.600208,4.5220975800,4.5321133000,4.4670111200,4.4820347000,4.5521447400,18224527,163787976.0000,2,0.572567,1,-1.540200,0
2010-02-23,sh.600208,4.4620032600,4.4820347000,4.3668539200,4.4770268400,4.4820347000,15246218,134743797.0000,2,0.478997,1,-0.111700,0
