,日期,收盘价,基差,指数,贴水率
655,2012-09-12,,,,
656,2012-09-13,,,,
657,2012-09-14,,,,
658,2012-09-17,,,,
659,2012-09-18,,,,
660,2012-09-19,,,,
661,2012-09-20,,,,
662,2012-09-21,,,,
663,2012-09-24,,,,
664,2012-09-25,,,,
665,2012-09-26,,,,
666,2012-09-27,,,,
667,2012-09-28,,,,
668,2012-10-08,,,,
669,2012-10-09,,,,
670,2012-10-10,,,,
671,2012-10-11,,,,
672,2012-10-12,,,,
673,2012-10-15,,,,
674,2012-10-16,,,,
675,2012-10-17,,,,
676,2012-10-18,,,,
677,2012-10-19,,,,
678,2012-10-22,,,,
679,2012-10-23,,,,
680,2012-10-24,,,,
681,2012-10-25,,,,
682,2012-10-26,,,,
683,2012-10-29,,,,
684,2012-10-30,,,,
685,2012-10-31,,,,
686,2012-11-01,,,,
687,2012-11-02,,,,
688,2012-11-05,,,,
689,2012-11-06,,,,
690,2012-11-07,,,,
691,2012-11-08,,,,
692,2012-11-09,,,,
693,2012-11-12,,,,
694,2012-11-13,,,,
695,2012-11-14,,,,
696,2012-11-15,,,,
697,2012-11-16,,,,
698,2012-11-19,,,,
699,2012-11-20,,,,
700,2012-11-21,,,,
701,2012-11-22,,,,
702,2012-11-23,,,,
703,2012-11-26,,,,
704,2012-11-27,,,,
705,2012-11-28,,,,
706,2012-11-29,,,,
707,2012-11-30,,,,
708,2012-12-03,,,,
709,2012-12-04,,,,
710,2012-12-05,,,,
711,2012-12-06,,,,
712,2012-12-07,,,,
713,2012-12-10,,,,
714,2012-12-11,,,,
715,2012-12-12,,,,
716,2012-12-13,,,,
717,2012-12-14,,,,
718,2012-12-17,,,,
719,2012-12-18,,,,
720,2012-12-19,,,,
721,2012-12-20,,,,
722,2012-12-21,,,,
723,2012-12-24,,,,
724,2012-12-25,,,,
725,2012-12-26,,,,
726,2012-12-27,,,,
727,2012-12-28,,,,
728,2012-12-31,,,,
729,2013-01-04,,,,
730,2013-01-07,,,,
731,2013-01-08,,,,
732,2013-01-09,,,,
733,2013-01-10,,,,
734,2013-01-11,,,,
735,2013-01-14,,,,
736,2013-01-15,,,,
737,2013-01-16,,,,
738,2013-01-17,,,,
739,2013-01-18,,,,
740,2013-01-21,,,,
741,2013-01-22,,,,
742,2013-01-23,,,,
743,2013-01-24,,,,
744,2013-01-25,,,,
745,2013-01-28,,,,
746,2013-01-29,,,,
747,2013-01-30,,,,
748,2013-01-31,,,,
749,2013-02-01,,,,
750,2013-02-04,,,,
751,2013-02-05,,,,
752,2013-02-06,,,,
753,2013-02-07,,,,
754,2013-02-08,,,,
755,2013-02-18,,,,
756,2013-02-19,,,,
757,2013-02-20,,,,
758,2013-02-21,,,,
759,2013-02-22,,,,
760,2013-02-25,,,,
761,2013-02-26,,,,
762,2013-02-27,,,,
763,2013-02-28,,,,
764,2013-03-01,,,,
765,2013-03-04,,,,
766,2013-03-05,,,,
767,2013-03-06,,,,
768,2013-03-07,,,,
769,2013-03-08,,,,
770,2013-03-11,,,,
771,2013-03-12,,,,
772,2013-03-13,,,,
773,2013-03-14,,,,
774,2013-03-15,,,,
775,2013-03-18,,,,
776,2013-03-19,,,,
777,2013-03-20,,,,
778,2013-03-21,,,,
779,2013-03-22,,,,
780,2013-03-25,,,,
781,2013-03-26,,,,
782,2013-03-27,,,,
783,2013-03-28,,,,
784,2013-03-29,,,,
785,2013-04-01,,,,
786,2013-04-02,,,,
787,2013-04-03,,,,
788,2013-04-08,,,,
789,2013-04-09,,,,
790,2013-04-10,,,,
791,2013-04-11,,,,
792,2013-04-12,,,,
793,2013-04-15,,,,
794,2013-04-16,,,,
795,2013-04-17,,,,
796,2013-04-18,,,,
797,2013-04-19,,,,
798,2013-04-22,,,,
799,2013-04-23,,,,
800,2013-04-24,,,,
801,2013-04-25,,,,
802,2013-04-26,,,,
803,2013-05-02,,,,
804,2013-05-03,,,,
805,2013-05-06,,,,
806,2013-05-07,,,,
807,2013-05-08,,,,
808,2013-05-09,,,,
809,2013-05-10,,,,
810,2013-05-13,,,,
811,2013-05-14,,,,
812,2013-05-15,,,,
813,2013-05-16,,,,
814,2013-05-17,,,,
815,2013-05-20,,,,
816,2013-05-21,,,,
817,2013-05-22,,,,
818,2013-05-23,,,,
819,2013-05-24,,,,
820,2013-05-27,,,,
821,2013-05-28,,,,
822,2013-05-29,,,,
823,2013-05-30,,,,
824,2013-05-31,,,,
825,2013-06-03,,,,
826,2013-06-04,,,,
827,2013-06-05,,,,
828,2013-06-06,,,,
829,2013-06-07,,,,
830,2013-06-13,,,,
831,2013-06-14,,,,
832,2013-06-17,,,,
833,2013-06-18,,,,
834,2013-06-19,,,,
835,2013-06-20,,,,
836,2013-06-21,,,,
837,2013-06-24,,,,
838,2013-06-25,,,,
839,2013-06-26,,,,
840,2013-06-27,,,,
841,2013-06-28,,,,
842,2013-07-01,,,,
843,2013-07-02,,,,
844,2013-07-03,,,,
845,2013-07-04,,,,
846,2013-07-05,,,,
847,2013-07-08,,,,
848,2013-07-09,,,,
849,2013-07-10,,,,
850,2013-07-11,,,,
851,2013-07-12,,,,
852,2013-07-15,,,,
853,2013-07-16,,,,
854,2013-07-17,,,,
855,2013-07-18,,,,
856,2013-07-19,,,,
857,2013-07-22,,,,
858,2013-07-23,,,,
859,2013-07-24,,,,
860,2013-07-25,,,,
861,2013-07-26,,,,
862,2013-07-29,,,,
863,2013-07-30,,,,
864,2013-07-31,,,,
865,2013-08-01,,,,
866,2013-08-02,,,,
867,2013-08-05,,,,
868,2013-08-06,,,,
869,2013-08-07,,,,
870,2013-08-08,,,,
871,2013-08-09,,,,
872,2013-08-12,,,,
873,2013-08-13,,,,
874,2013-08-14,,,,
875,2013-08-15,,,,
876,2013-08-16,,,,
877,2013-08-19,,,,
878,2013-08-20,,,,
879,2013-08-21,,,,
880,2013-08-22,,,,
881,2013-08-23,,,,
882,2013-08-26,,,,
883,2013-08-27,,,,
884,2013-08-28,,,,
885,2013-08-29,,,,
886,2013-08-30,,,,
887,2013-09-02,,,,
888,2013-09-03,,,,
889,2013-09-04,,,,
890,2013-09-05,,,,
891,2013-09-06,,,,
892,2013-09-09,,,,
893,2013-09-10,,,,
894,2013-09-11,,,,
895,2013-09-12,,,,
896,2013-09-13,,,,
897,2013-09-16,,,,
898,2013-09-17,,,,
899,2013-09-18,,,,
900,2013-09-23,,,,
901,2013-09-24,,,,
902,2013-09-25,,,,
903,2013-09-26,,,,
904,2013-09-27,,,,
905,2013-09-30,,,,
906,2013-10-08,,,,
907,2013-10-09,,,,
908,2013-10-10,,,,
909,2013-10-11,,,,
910,2013-10-14,,,,
911,2013-10-15,,,,
912,2013-10-16,,,,
913,2013-10-17,,,,
914,2013-10-18,,,,
915,2013-10-21,,,,
916,2013-10-22,,,,
917,2013-10-23,,,,
918,2013-10-24,,,,
919,2013-10-25,,,,
920,2013-10-28,,,,
921,2013-10-29,,,,
922,2013-10-30,,,,
923,2013-10-31,,,,
924,2013-11-01,,,,
925,2013-11-04,,,,
926,2013-11-05,,,,
927,2013-11-06,,,,
928,2013-11-07,,,,
929,2013-11-08,,,,
930,2013-11-11,,,,
931,2013-11-12,,,,
932,2013-11-13,,,,
933,2013-11-14,,,,
934,2013-11-15,,,,
935,2013-11-18,,,,
936,2013-11-19,,,,
937,2013-11-20,,,,
938,2013-11-21,,,,
939,2013-11-22,,,,
940,2013-11-25,,,,
941,2013-11-26,,,,
942,2013-11-27,,,,
943,2013-11-28,,,,
944,2013-11-29,,,,
945,2013-12-02,,,,
946,2013-12-03,,,,
947,2013-12-04,,,,
948,2013-12-05,,,,
949,2013-12-06,,,,
950,2013-12-09,,,,
951,2013-12-10,,,,
952,2013-12-11,,,,
953,2013-12-12,,,,
954,2013-12-13,,,,
955,2013-12-16,,,,
956,2013-12-17,,,,
957,2013-12-18,,,,
958,2013-12-19,,,,
959,2013-12-20,,,,
960,2013-12-23,,,,
961,2013-12-24,,,,
962,2013-12-25,,,,
963,2013-12-26,,,,
964,2013-12-27,,,,
965,2013-12-30,,,,
966,2013-12-31,,,,
967,2014-01-02,,,,
968,2014-01-03,,,,
969,2014-01-06,,,,
970,2014-01-07,,,,
971,2014-01-08,,,,
972,2014-01-09,,,,
973,2014-01-10,,,,
974,2014-01-13,,,,
975,2014-01-14,,,,
976,2014-01-15,,,,
977,2014-01-16,,,,
978,2014-01-17,,,,
979,2014-01-20,,,,
980,2014-01-21,,,,
981,2014-01-22,,,,
982,2014-01-23,,,,
983,2014-01-24,,,,
984,2014-01-27,,,,
985,2014-01-28,,,,
986,2014-01-29,,,,
987,2014-01-30,,,,
988,2014-02-07,,,,
989,2014-02-10,,,,
990,2014-02-11,,,,
991,2014-02-12,,,,
992,2014-02-13,,,,
993,2014-02-14,,,,
994,2014-02-17,,,,
995,2014-02-18,,,,
996,2014-02-19,,,,
997,2014-02-20,,,,
998,2014-02-21,,,,
999,2014-02-24,,,,
1000,2014-02-25,,,,
1001,2014-02-26,,,,
1002,2014-02-27,,,,
1003,2014-02-28,,,,
1004,2014-03-03,,,,
1005,2014-03-04,,,,
1006,2014-03-05,,,,
1007,2014-03-06,,,,
1008,2014-03-07,,,,
1009,2014-03-10,,,,
1010,2014-03-11,,,,
1011,2014-03-12,,,,
1012,2014-03-13,,,,
1013,2014-03-14,,,,
1014,2014-03-17,,,,
1015,2014-03-18,,,,
1016,2014-03-19,,,,
1017,2014-03-20,,,,
1018,2014-03-21,,,,
1019,2014-03-24,,,,
1020,2014-03-25,,,,
1021,2014-03-26,,,,
1022,2014-03-27,,,,
1023,2014-03-28,,,,
1024,2014-03-31,,,,
1025,2014-04-01,,,,
1026,2014-04-02,,,,
1027,2014-04-03,,,,
1028,2014-04-04,,,,
1029,2014-04-08,,,,
1030,2014-04-09,,,,
1031,2014-04-10,,,,
1032,2014-04-11,,,,
1033,2014-04-14,,,,
1034,2014-04-15,,,,
1035,2014-04-16,,,,
1036,2014-04-17,,,,
1037,2014-04-18,,,,
1038,2014-04-21,,,,
1039,2014-04-22,,,,
1040,2014-04-23,,,,
1041,2014-04-24,,,,
1042,2014-04-25,,,,
1043,2014-04-28,,,,
1044,2014-04-29,,,,
1045,2014-04-30,,,,
1046,2014-05-05,,,,
1047,2014-05-06,,,,
1048,2014-05-07,,,,
1049,2014-05-08,,,,
1050,2014-05-09,,,,
1051,2014-05-12,,,,
1052,2014-05-13,,,,
1053,2014-05-14,,,,
1054,2014-05-15,,,,
1055,2014-05-16,,,,
1056,2014-05-19,,,,
1057,2014-05-20,,,,
1058,2014-05-21,,,,
1059,2014-05-22,,,,
1060,2014-05-23,,,,
1061,2014-05-26,,,,
1062,2014-05-27,,,,
1063,2014-05-28,,,,
1064,2014-05-29,,,,
1065,2014-05-30,,,,
1066,2014-06-03,,,,
1067,2014-06-04,,,,
1068,2014-06-05,,,,
1069,2014-06-06,,,,
1070,2014-06-09,,,,
1071,2014-06-10,,,,
1072,2014-06-11,,,,
1073,2014-06-12,,,,
1074,2014-06-13,,,,
1075,2014-06-16,,,,
1076,2014-06-17,,,,
1077,2014-06-18,,,,
1078,2014-06-19,,,,
1079,2014-06-20,,,,
1080,2014-06-23,,,,
1081,2014-06-24,,,,
1082,2014-06-25,,,,
1083,2014-06-26,,,,
1084,2014-06-27,,,,
1085,2014-06-30,,,,
1086,2014-07-01,,,,
1087,2014-07-02,,,,
1088,2014-07-03,,,,
1089,2014-07-04,,,,
1090,2014-07-07,,,,
1091,2014-07-08,,,,
1092,2014-07-09,,,,
1093,2014-07-10,,,,
1094,2014-07-11,,,,
1095,2014-07-14,,,,
1096,2014-07-15,,,,
1097,2014-07-16,,,,
1098,2014-07-17,,,,
1099,2014-07-18,,,,
1100,2014-07-21,,,,
1101,2014-07-22,,,,
1102,2014-07-23,,,,
1103,2014-07-24,,,,
1104,2014-07-25,,,,
1105,2014-07-28,,,,
1106,2014-07-29,,,,
1107,2014-07-30,,,,
1108,2014-07-31,,,,
1109,2014-08-01,,,,
1110,2014-08-04,,,,
1111,2014-08-05,,,,
1112,2014-08-06,,,,
1113,2014-08-07,,,,
1114,2014-08-08,,,,
1115,2014-08-11,,,,
1116,2014-08-12,,,,
1117,2014-08-13,,,,
1118,2014-08-14,,,,
1119,2014-08-15,,,,
1120,2014-08-18,,,,
1121,2014-08-19,,,,
1122,2014-08-20,,,,
1123,2014-08-21,,,,
1124,2014-08-22,,,,
1125,2014-08-25,,,,
1126,2014-08-26,,,,
1127,2014-08-27,,,,
1128,2014-08-28,,,,
1129,2014-08-29,,,,
1130,2014-09-01,,,,
1131,2014-09-02,,,,
1132,2014-09-03,,,,
1133,2014-09-04,,,,
1134,2014-09-05,,,,
1135,2014-09-09,,,,
1136,2014-09-10,,,,
1137,2014-09-11,,,,
1138,2014-09-12,,,,
1139,2014-09-15,,,,
1140,2014-09-16,,,,
1141,2014-09-17,,,,
1142,2014-09-18,,,,
1143,2014-09-19,,,,
1144,2014-09-22,,,,
1145,2014-09-23,,,,
1146,2014-09-24,,,,
1147,2014-09-25,,,,
1148,2014-09-26,,,,
1149,2014-09-29,,,,
1150,2014-09-30,,,,
1151,2014-10-08,,,,
1152,2014-10-09,,,,
1153,2014-10-10,,,,
1154,2014-10-13,,,,
1155,2014-10-14,,,,
1156,2014-10-15,,,,
1157,2014-10-16,,,,
1158,2014-10-17,,,,
1159,2014-10-20,,,,
1160,2014-10-21,,,,
1161,2014-10-22,,,,
1162,2014-10-23,,,,
1163,2014-10-24,,,,
1164,2014-10-27,,,,
1165,2014-10-28,,,,
1166,2014-10-29,,,,
1167,2014-10-30,,,,
1168,2014-10-31,,,,
1169,2014-11-03,,,,
1170,2014-11-04,,,,
1171,2014-11-05,,,,
1172,2014-11-06,,,,
1173,2014-11-07,,,,
1174,2014-11-10,,,,
1175,2014-11-11,,,,
1176,2014-11-12,,,,
1177,2014-11-13,,,,
1178,2014-11-14,,,,
1179,2014-11-17,,,,
1180,2014-11-18,,,,
1181,2014-11-19,,,,
1182,2014-11-20,,,,
1183,2014-11-21,,,,
1184,2014-11-24,,,,
1185,2014-11-25,,,,
1186,2014-11-26,,,,
1187,2014-11-27,,,,
1188,2014-11-28,,,,
1189,2014-12-01,,,,
1190,2014-12-02,,,,
1191,2014-12-03,,,,
1192,2014-12-04,,,,
1193,2014-12-05,,,,
1194,2014-12-08,,,,
1195,2014-12-09,,,,
1196,2014-12-10,,,,
1197,2014-12-11,,,,
1198,2014-12-12,,,,
1199,2014-12-15,,,,
1200,2014-12-16,,,,
1201,2014-12-17,,,,
1202,2014-12-18,,,,
1203,2014-12-19,,,,
1204,2014-12-22,,,,
1205,2014-12-23,,,,
1206,2014-12-24,,,,
1207,2014-12-25,,,,
1208,2014-12-26,,,,
1209,2014-12-29,,,,
1210,2014-12-30,,,,
1211,2014-12-31,,,,
1212,2015-01-05,,,,
1213,2015-01-06,,,,
1214,2015-01-07,,,,
1215,2015-01-08,,,,
1216,2015-01-09,,,,
1217,2015-01-12,,,,
1218,2015-01-13,,,,
1219,2015-01-14,,,,
1220,2015-01-15,,,,
1221,2015-01-16,,,,
1222,2015-01-19,,,,
1223,2015-01-20,,,,
1224,2015-01-21,,,,
1225,2015-01-22,,,,
1226,2015-01-23,,,,
1227,2015-01-26,,,,
1228,2015-01-27,,,,
1229,2015-01-28,,,,
1230,2015-01-29,,,,
1231,2015-01-30,,,,
1232,2015-02-02,,,,
1233,2015-02-03,,,,
1234,2015-02-04,,,,
1235,2015-02-05,,,,
1236,2015-02-06,,,,
1237,2015-02-09,,,,
1238,2015-02-10,,,,
1239,2015-02-11,,,,
1240,2015-02-12,,,,
1241,2015-02-13,,,,
1242,2015-02-16,,,,
1243,2015-02-17,,,,
1244,2015-02-25,,,,
1245,2015-02-26,,,,
1246,2015-02-27,,,,
1247,2015-03-02,,,,
1248,2015-03-03,,,,
1249,2015-03-04,,,,
1250,2015-03-05,,,,
1251,2015-03-06,,,,
1252,2015-03-09,,,,
1253,2015-03-10,,,,
1254,2015-03-11,,,,
1255,2015-03-12,,,,
1256,2015-03-13,,,,
1257,2015-03-16,,,,
1258,2015-03-17,,,,
1259,2015-03-18,,,,
1260,2015-03-19,,,,
1261,2015-03-20,,,,
1262,2015-03-23,,,,
1263,2015-03-24,,,,
1264,2015-03-25,,,,
1265,2015-03-26,,,,
1266,2015-03-27,,,,
1267,2015-03-30,,,,
1268,2015-03-31,,,,
1269,2015-04-01,,,,
1270,2015-04-02,,,,
1271,2015-04-03,,,,
1272,2015-04-07,,,,
1273,2015-04-08,,,,
1274,2015-04-09,,,,
1275,2015-04-10,,,,
1276,2015-04-13,,,,
1277,2015-04-14,,,,
1278,2015-04-15,,,,
1279,2015-04-16,7707.8,-204.28799999999956,7912.088,-0.025819733046447354
1280,2015-04-17,7758.2,-222.5600000000004,7980.76,-0.02788706839950085
1281,2015-04-20,7622.2,-217.70100000000002,7839.901,-0.02776833533994881
1282,2015-04-21,8140.4,27.712999999999738,8112.687,0.0034160075447259015
1283,2015-04-22,8189.8,-133.6269999999995,8323.427,-0.016054324739076767
1284,2015-04-23,8265.6,-145.10299999999916,8410.703,-0.017252184508238986
1285,2015-04-24,8327.2,-91.89499999999862,8419.095,-0.010915068662367942
1286,2015-04-27,8347.2,-165.8159999999989,8513.016,-0.019477938253610577
1287,2015-04-28,8147.0,-119.48300000000017,8266.483,-0.014453909842916288
1288,2015-04-29,8302.2,-126.05400000000009,8428.254,-0.014956122584820068
1289,2015-04-30,8338.8,-130.8730000000014,8469.673,-0.015451954284421771
1290,2015-05-04,8347.2,-163.28099999999904,8510.481,-0.01918587210288103
1291,2015-05-05,8145.0,-54.34399999999914,8199.344,-0.006627847300954704
1292,2015-05-06,8040.8,-42.198999999999614,8082.999,-0.005220710778264307
1293,2015-05-07,7911.4,7.921999999999571,7903.478,0.0010023435252175777
1294,2015-05-08,8171.2,-30.092999999999847,8201.293,-0.003669299462901746
1295,2015-05-11,8489.8,-68.41800000000148,8558.218,-0.007994421268539956
1296,2015-05-12,8647.8,-97.87800000000061,8745.678,-0.011191585146400384
1297,2015-05-13,8695.8,-129.12900000000081,8824.929,-0.01463229902472879
1298,2015-05-14,8760.4,-52.99300000000039,8813.393,-0.006012780775803416
1299,2015-05-15,8755.2,12.31500000000051,8742.885,0.0014085739432693567
1300,2015-05-18,8798.4,-105.19499999999971,8903.595,-0.011814890502094909
1301,2015-05-19,9120.8,-4.033000000001266,9124.833,-0.00044198069159197387
1302,2015-05-20,9286.8,9.468999999999141,9277.331,0.0010206599290247531
1303,2015-05-21,9734.6,115.37700000000041,9619.223,0.011994419923521932
1304,2015-05-22,9741.2,-36.97099999999955,9778.171,-0.0037809729447357333
1305,2015-05-25,9966.6,-73.48999999999978,10040.09,-0.0073196555010960835
1306,2015-05-26,10532.2,158.6200000000008,10373.58,0.01529076750745652
1307,2015-05-27,10552.0,54.659999999999854,10497.34,0.005207033400842485
1308,2015-05-28,9977.2,108.77599999999984,9868.424,0.011022631374574078
1309,2015-05-29,10121.0,154.15500000000065,9966.845,0.015466780109452958
1310,2015-06-01,11025.6,537.2900000000009,10488.31,0.051227509484368876
1311,2015-06-02,11250.4,364.0,10886.4,0.03343621399176955
1312,2015-06-03,11103.2,123.21000000000095,10979.99,0.011221321695192887
1313,2015-06-04,10869.2,-96.20999999999913,10965.41,-0.008773953732692087
1314,2015-06-05,10949.0,-195.52000000000044,11144.52,-0.01754404855480545
1315,2015-06-08,10602.6,-428.3199999999997,11030.92,-0.03882903692529723
1316,2015-06-09,10700.4,-313.34000000000015,11013.74,-0.02844991801150201
1317,2015-06-10,10987.8,-220.2577000000001,11208.0577,-0.01965172788145087
1318,2015-06-11,11258.8,-107.4931000000015,11366.2931,-0.009457181778991913
1319,2015-06-12,11427.8,-118.09060000000136,11545.8906,-0.01022793339129693
1320,2015-06-15,11228.6,-104.29199999999946,11332.892,-0.009202593653941065
1321,2015-06-16,10839.0,-40.835800000000745,10879.8358,-0.0037533470863595885
1322,2015-06-17,11033.4,-67.14559999999983,11100.5456,-0.006048855832815987
1323,2015-06-18,10672.6,-58.778699999998935,10731.3787,-0.005477273856713205
1324,2015-06-19,10210.0,222.59259999999995,9987.4074,0.022287325537556416
1325,2015-06-23,9862.6,-184.28489999999874,10046.8849,-0.018342491412437576
1326,2015-06-24,10058.0,-209.6265999999996,10267.6266,-0.020416266403766533
1327,2015-06-25,9381.6,-524.5036999999993,9906.1037,-0.052947527694465715
1328,2015-06-26,8629.0,-449.0648000000001,9078.0648,-0.04946701856545462
1329,2015-06-29,7768.4,-716.2434000000012,8484.6434,-0.08441644111996517
1330,2015-06-30,8346.0,-560.0202000000008,8906.0202,-0.06288108351696764
1331,2015-07-01,7509.4,-902.5097000000005,8411.9097,-0.10728951358096492
1332,2015-07-02,7667.8,-167.30349999999999,7835.1035,-0.02135306827791107
1333,2015-07-03,7404.8,49.3090000000002,7355.491,0.00670369931796534
1334,2015-07-06,7440.0,204.0010000000002,7235.999,0.02819251356999914
1335,2015-07-07,6516.2,-247.32630000000063,6763.5263,-0.03656765554382491
1336,2015-07-08,5956.6,-645.7734999999993,6602.3735,-0.09780929539960127
1337,2015-07-09,6552.2,-344.15160000000014,6896.3516,-0.0499034300977346
1338,2015-07-10,7207.4,-37.38420000000042,7244.7842,-0.005160153700644447
1339,2015-07-13,7569.6,-126.03510000000006,7695.6351,-0.016377478708677343
1340,2015-07-14,7645.0,-214.0573999999997,7859.0574,-0.02723703226801724
1341,2015-07-15,7136.0,-269.29449999999997,7405.2945,-0.03636513038070261
1342,2015-07-16,7531.8,-46.95849999999973,7578.7585,-0.006196067601309599
1343,2015-07-17,7934.4,-60.29710000000068,7994.6971,-0.007542136899720776
1344,2015-07-20,7589.0,-527.4956000000002,8116.4956,-0.06499056070454842
1345,2015-07-21,7715.0,-505.46270000000004,8220.4627,-0.0614883515011874
1346,2015-07-22,7773.0,-547.2363999999998,8320.2364,-0.06577173696651213
1347,2015-07-23,8386.0,-165.9909000000007,8551.9909,-0.019409620746907094
1348,2015-07-24,7980.0,-445.0738999999994,8425.0739,-0.05282729923591524
1349,2015-07-27,7341.4,-452.78090000000066,7794.1809,-0.05809217232820458
1350,2015-07-28,7221.0,-428.8199000000004,7649.8199,-0.05605620859126375
1351,2015-07-29,7702.8,-319.9956000000002,8022.7956,-0.03988579741455711
1352,2015-07-30,7232.0,-568.5798999999997,7800.5799,-0.07288943992484453
1353,2015-07-31,7399.0,-328.0608000000002,7727.0608,-0.042456091454592955
1354,2015-08-03,7065.2,-475.0052999999998,7540.2053,-0.06299633512631278
1355,2015-08-04,7657.6,-284.4951999999994,7942.0952,-0.03582117726314832
1356,2015-08-05,7486.4,-352.9375,7839.3375,-0.045021342683613255
1357,2015-08-06,7545.4,-246.6278000000002,7792.0278,-0.03165129878001721
1358,2015-08-07,7851.2,-162.1187,8013.3187,-0.020231155912967744
1359,2015-08-10,8330.0,-64.08619999999974,8394.0862,-0.007634684523492234
1360,2015-08-11,8200.6,-234.72710000000006,8435.3271,-0.02782667432066743
1361,2015-08-12,8082.2,-254.13649999999961,8336.3365,-0.03048539367382778
1362,2015-08-13,8345.8,-188.6288000000004,8534.4288,-0.022102100142894206
1363,2015-08-14,8397.0,-228.2422999999999,8625.2423,-0.026462131968165103
1364,2015-08-17,8659.0,-161.45670000000064,8820.4567,-0.018304800475921007
1365,2015-08-18,7802.0,-359.2686999999996,8161.2687,-0.04402118263793957
1366,2015-08-19,8151.2,-189.78279999999995,8340.9828,-0.02275305015615186
1367,2015-08-20,8003.0,-46.51159999999982,8049.5116,-0.005778189076713651
1368,2015-08-21,7749.4,136.4975999999997,7612.9024,0.01792977143644974
1369,2015-08-24,6523.6,-482.58849999999984,7006.1885,-0.06888031916355089
1370,2015-08-25,5871.4,-610.0117,6481.4117,-0.09411710414877673
1371,2015-08-26,5400.2,-838.3256000000001,6238.5256,-0.13437880258117402
1372,2015-08-27,5928.2,-527.8548000000001,6456.0548,-0.08176120190305697
1373,2015-08-28,6402.6,-440.29379999999946,6842.8938,-0.06434321690042881
1374,2015-08-31,5961.4,-619.9127000000008,6581.3127,-0.09419286520149707
1375,2015-09-01,5373.0,-796.2071999999998,6169.2072,-0.12906151052926215
1376,2015-09-02,5377.0,-745.5532999999996,6122.5533,-0.12177163079984941
1377,2015-09-07,5795.0,-348.5565999999999,6143.5566,-0.056735311920134326
1378,2015-09-08,6383.0,8.144900000000234,6374.8551,0.0012776604130186793
1379,2015-09-09,6369.0,-182.0072,6551.0072,-0.0277830865458368
1380,2015-09-10,6319.0,-121.3092999999999,6440.3093,-0.01883594317434411
1381,2015-09-11,6420.0,-73.31909999999971,6493.3191,-0.011291467255936908
1382,2015-09-14,5758.2,-291.59040000000005,6049.7904,-0.048198430147265936
1383,2015-09-15,5663.6,-44.42990000000009,5708.0299,-0.007783753900798608
1384,2015-09-16,6050.8,-34.036699999999655,6084.8367,-0.005593691610491314
1385,2015-09-17,5955.0,-10.40899999999965,5965.409,-0.0017448929319011741
1386,2015-09-18,6010.2,-26.681400000000394,6036.8814,-0.004419732347234848
1387,2015-09-21,6170.2,-80.23930000000018,6250.4393,-0.012837385685834944
1388,2015-09-22,6077.8,-218.1257999999998,6295.9258,-0.034645548078091996
1389,2015-09-23,5980.4,-244.20060000000012,6224.6006,-0.039231529168313246
1390,2015-09-24,6100.0,-215.11009999999987,6315.1101,-0.03406276321294856
1391,2015-09-25,5787.4,-320.97640000000047,6108.3764,-0.052546925562740446
1392,2015-09-28,5994.4,-225.29170000000067,6219.6917,-0.03622232593940318
1393,2015-09-29,5914.0,-189.60580000000027,6103.6058,-0.031064555315810247
1394,2015-09-30,5917.8,-205.92739999999958,6123.7274,-0.03362778689332245
1395,2015-10-08,6195.2,-177.29240000000027,6372.4924,-0.027821516115107532
1396,2015-10-09,6406.8,-63.2514000000001,6470.0514,-0.009776027436196271
1397,2015-10-12,6642.6,-76.12209999999959,6718.7221,-0.011329847978084938
1398,2015-10-13,6688.6,-113.47689999999966,6802.0769,-0.016682684078446638
1399,2015-10-14,6645.2,-79.29570000000058,6724.4957,-0.011792066429606101
1400,2015-10-15,6954.8,25.562600000000202,6929.2374,0.003689092828599032
1401,2015-10-16,6979.8,-67.75990000000002,7047.5599,-0.009614661097098303
1402,2015-10-19,6685.0,-362.3717999999999,7047.3718,-0.05141942418874507
1403,2015-10-20,6850.0,-312.0753999999997,7162.0754,-0.043573319543661844
1404,2015-10-21,6478.8,-233.9385999999995,6712.7386,-0.03484994931874742
1405,2015-10-22,6666.2,-298.09760000000006,6964.2976,-0.04280368489709573
1406,2015-10-23,6908.0,-230.23440000000028,7138.2344,-0.03225369007215569
1407,2015-10-26,6865.0,-321.7547999999997,7186.7548,-0.044770527025633285
1408,2015-10-27,6903.4,-328.03620000000046,7231.4362,-0.04536252425209815
1409,2015-10-28,6683.4,-365.4952000000003,7048.8952,-0.051851416375150575
1410,2015-10-29,6782.0,-326.97479999999996,7108.9748,-0.045994648904930706
1411,2015-10-30,6783.8,-301.17059999999947,7084.9706,-0.04250837681669413
1412,2015-11-02,6668.8,-267.6314999999995,6936.4315,-0.03858345606094424
1413,2015-11-03,6656.2,-263.90290000000005,6920.1029,-0.03813569014992538
1414,2015-11-04,7090.6,-177.38839999999982,7267.9884,-0.02440680835428959
1415,2015-11-05,7066.4,-210.05050000000028,7276.4505,-0.02886716538510092
1416,2015-11-06,7293.8,-153.04709999999977,7446.8471,-0.020551932642742157
1417,2015-11-09,7353.8,-190.0014000000001,7543.8014,-0.02518642656738022
1418,2015-11-10,7394.0,-181.0083999999997,7575.0084,-0.023895471851885963
1419,2015-11-11,7545.0,-139.66600000000017,7684.666,-0.018174635045947365
