,日期,收盘价,基差,指数,贴水率
276,2011-02-28,3361.6,122.04099999999971,3239.559,0.03767210290042555
277,2011-03-01,3358.8,103.90700000000015,3254.893,0.03192332282505144
278,2011-03-02,3342.0,98.70200000000023,3243.298,0.030432602862888403
279,2011-03-03,3320.4,98.68200000000024,3221.718,0.03063024138053059
280,2011-03-04,3386.2,115.53399999999965,3270.666,0.035324303979678645
281,2011-03-07,3440.0,105.48999999999978,3334.51,0.03163583255110939
282,2011-03-08,3454.8,117.3430000000003,3337.457,0.0351594043009394
283,2011-03-09,3438.0,99.14199999999983,3338.858,0.029693386181742325
284,2011-03-10,3381.0,100.74099999999999,3280.259,0.03071129444351802
285,2011-03-11,3338.2,90.82399999999961,3247.376,0.027968427431871026
286,2011-03-14,3342.2,79.27999999999975,3262.92,0.024297255219251388
287,2011-03-15,3283.0,79.03900000000021,3203.961,0.02466915171564205
288,2011-03-16,3331.2,83.00499999999965,3248.195,0.025554192405320385
289,2011-03-17,3303.0,105.90000000000009,3197.1,0.03312376841512624
290,2011-03-18,3319.8,104.11500000000024,3215.685,0.03237723844219824
291,2011-03-21,3310.8,103.69000000000005,3207.11,0.032331288917436585
292,2011-03-22,3319.6,96.63900000000012,3222.961,0.029984539062061295
293,2011-03-23,3354.6,89.67399999999998,3264.926,0.02746585986941204
294,2011-03-24,3342.6,91.23900000000003,3251.361,0.028061787048562135
295,2011-03-25,3380.0,85.51600000000008,3294.484,0.025957327460081784
296,2011-03-28,3378.6,88.029,3290.571,0.02675189199686012
297,2011-03-29,3355.0,97.02100000000019,3257.979,0.02977950441055642
298,2011-03-30,3349.6,93.51999999999998,3256.08,0.02872165303063806
299,2011-03-31,3326.0,102.71199999999999,3223.288,0.03186559810975625
300,2011-04-01,3355.0,82.27100000000019,3272.729,0.025138347843649808
301,2011-04-06,3390.0,78.93299999999999,3311.067,0.023839143091939848
302,2011-04-07,3398.0,73.58100000000013,3324.419,0.022133491596576765
303,2011-04-08,3436.8,83.44200000000001,3353.358,0.024883117161961236
304,2011-04-11,3416.0,82.57299999999987,3333.427,0.02477120392916955
305,2011-04-12,3396.6,69.82899999999972,3326.771,0.020990023058394976
306,2011-04-13,3443.8,71.76900000000023,3372.031,0.021283612161335477
307,2011-04-14,3419.0,65.44000000000005,3353.56,0.019513591526616508
308,2011-04-15,3429.2,70.25599999999986,3358.944,0.020916097440147816
309,2011-04-18,3456.4,96.96199999999999,3359.438,0.028862565702953882
310,2011-04-19,3415.2,119.38799999999992,3295.812,0.03622415356215704
311,2011-04-20,3411.8,116.04200000000037,3295.758,0.03520950263945362
312,2011-04-21,3425.4,108.0329999999999,3317.367,0.03256588734378798
313,2011-04-22,3414.8,114.85800000000017,3299.942,0.03480606628843785
314,2011-04-25,3365.0,115.42599999999993,3249.574,0.035520348205641705
315,2011-04-26,3354.0,123.03999999999996,3230.96,0.03808156089830885
316,2011-04-27,3336.8,127.29700000000003,3209.503,0.03966252718878905
317,2011-04-28,3304.4,142.62400000000025,3161.776,0.04510882491359295
318,2011-04-29,3313.0,120.27700000000004,3192.723,0.03767223150896587
319,2011-05-03,3321.4,110.26800000000003,3211.132,0.03433929218730342
320,2011-05-04,3244.0,114.97200000000021,3129.028,0.03674367886768678
321,2011-05-05,3232.0,105.88299999999981,3126.117,0.033870453345156246
322,2011-05-06,3236.6,115.20399999999972,3121.396,0.03690784507957328
323,2011-05-09,3244.8,115.04100000000017,3129.759,0.03675714328163931
324,2011-05-10,3257.0,103.779,3153.221,0.032912060397923264
325,2011-05-11,3244.8,99.71500000000015,3145.085,0.03170502546036121
326,2011-05-12,3196.0,94.39699999999993,3101.603,0.03043490736886698
327,2011-05-13,3226.0,97.90700000000015,3128.093,0.03129926124319199
328,2011-05-16,3202.4,101.9369999999999,3100.463,0.03287799273850386
329,2011-05-17,3216.0,99.97200000000021,3116.028,0.032083152012754766
330,2011-05-18,3235.0,95.6210000000001,3139.379,0.030458571583743186
331,2011-05-19,3218.6,97.96099999999979,3120.639,0.03139132722496892
332,2011-05-20,3206.8,85.20400000000018,3121.596,0.027295011910574006
333,2011-05-23,3115.4,92.42000000000007,3022.98,0.030572481458693103
334,2011-05-24,3114.0,87.77700000000004,3026.223,0.02900546324576875
335,2011-05-25,3095.4,105.05700000000024,2990.343,0.035132090198348565
336,2011-05-26,3073.0,94.61900000000014,2978.381,0.03176860180077705
337,2011-05-27,3064.6,101.29199999999992,2963.308,0.03418206949800693
338,2011-05-30,3060.0,105.49400000000014,2954.506,0.0357061383527399
339,2011-05-31,3082.6,81.04399999999987,3001.556,0.027000662323141685
340,2011-06-01,3087.0,82.82700000000023,3004.173,0.027570649226925426
341,2011-06-02,3045.0,89.29500000000007,2955.705,0.03021106639532703
342,2011-06-03,3066.0,79.65099999999984,2986.349,0.02667169845185537
343,2011-06-07,3081.6,77.33799999999974,3004.262,0.025742761450232948
344,2011-06-08,3087.0,78.34799999999996,3008.652,0.026040898050023718
345,2011-06-09,3044.0,92.11099999999988,2951.889,0.031204086603527394
346,2011-06-10,3021.2,59.26800000000003,2961.932,0.020009912449036653
347,2011-06-13,3041.0,90.65200000000004,2950.348,0.030725866914682622
348,2011-06-14,3065.2,71.64099999999962,2993.559,0.023931714724847453
349,2011-06-15,3038.0,74.88099999999986,2963.119,0.025271006665611422
350,2011-06-16,2998.8,81.22200000000021,2917.578,0.02783884441135771
351,2011-06-17,2961.2,69.04299999999967,2892.157,0.023872493782322212
352,2011-06-20,2955.0,80.10399999999981,2874.896,0.027863268793027578
353,2011-06-21,2971.8,62.72700000000032,2909.073,0.021562538994380796
354,2011-06-22,2969.2,60.61799999999994,2908.582,0.020841083387025
355,2011-06-23,3033.4,75.77100000000019,2957.629,0.0256188318413162
356,2011-06-24,3109.6,82.13000000000011,3027.47,0.027128262212342356
357,2011-06-27,3105.0,68.50900000000001,3036.491,0.02256189792757496
358,2011-06-28,3108.0,66.26600000000008,3041.734,0.021785599924253756
359,2011-06-29,3092.8,92.63100000000031,3000.169,0.030875260693647696
360,2011-06-30,3110.0,65.91100000000006,3044.089,0.02165212646542202
361,2011-07-01,3130.4,80.6550000000002,3049.745,0.02644647339367724
362,2011-07-04,3193.2,71.2199999999998,3121.98,0.022812445947763854
363,2011-07-05,3187.0,64.5,3122.5,0.02065652522017614
364,2011-07-06,3183.4,69.6880000000001,3113.712,0.02238100376656547
365,2011-07-07,3181.6,79.92000000000007,3101.68,0.02576668128240182
366,2011-07-08,3183.6,74.41699999999992,3109.183,0.02393458345809813
367,2011-07-11,3165.0,51.79399999999987,3113.206,0.016636868874080245
368,2011-07-12,3115.2,58.29499999999962,3056.905,0.0190699416566755
369,2011-07-13,3163.2,56.952999999999975,3106.247,0.01833498752674851
370,2011-07-14,3171.4,55.6550000000002,3115.745,0.017862501584693293
371,2011-07-15,3192.2,63.310999999999694,3128.889,0.020234338770087304
372,2011-07-18,3225.4,102.80000000000018,3122.6,0.03292128354576321
373,2011-07-19,3221.8,126.67500000000018,3095.125,0.04092726465005458
374,2011-07-20,3198.6,107.0329999999999,3091.567,0.03462095435745041
375,2011-07-21,3179.4,120.26099999999997,3059.139,0.039312041721543206
376,2011-07-22,3183.0,115.01499999999987,3067.985,0.037488775205876124
377,2011-07-25,3082.4,114.11099999999988,2968.289,0.03844335912035515
378,2011-07-26,3088.0,110.23399999999992,2977.766,0.03701902701555459
379,2011-07-27,3097.6,97.54799999999977,3000.052,0.032515436399102336
380,2011-07-28,3078.6,97.59799999999996,2981.002,0.03273999816169193
381,2011-07-29,3063.2,91.12099999999964,2972.079,0.030659010073419864
382,2011-08-01,3075.0,97.279,2977.721,0.03266894379963737
383,2011-08-02,3056.6,100.2170000000001,2956.383,0.033898517208359034
384,2011-08-03,3055.0,100.13000000000011,2954.87,0.03388643155198033
385,2011-08-04,3061.6,101.29099999999971,2960.309,0.03421636052182381
386,2011-08-05,2997.4,99.98300000000017,2897.417,0.0345076321426982
387,2011-08-08,2888.2,94.30299999999988,2793.897,0.03375321280634178
388,2011-08-09,2905.8,107.61000000000013,2798.19,0.03845700256237072
389,2011-08-10,2901.2,77.07999999999993,2824.12,0.02729345778507993
390,2011-08-11,2979.6,112.67599999999993,2866.924,0.03930205335055967
391,2011-08-12,2949.6,74.23500000000013,2875.365,0.02581759185355603
392,2011-08-15,2980.2,62.31700000000001,2917.883,0.0213569221247048
393,2011-08-16,2950.0,52.41899999999987,2897.581,0.01809060730312625
394,2011-08-17,2975.8,89.78700000000026,2886.013,0.031111086471197553
395,2011-08-18,2910.0,75.7460000000001,2834.254,0.02672519823558513
396,2011-08-19,2867.2,59.5359999999996,2807.664,0.021204816530752825
397,2011-08-22,2837.0,59.21300000000019,2777.787,0.02131660922885743
398,2011-08-23,2877.8,56.797000000000025,2821.003,0.02013361914184424
399,2011-08-24,2848.0,37.983999999999924,2810.016,0.013517360755241225
400,2011-08-25,2964.6,60.76299999999992,2903.837,0.020925072584996995
401,2011-08-26,2943.2,41.983999999999924,2901.216,0.01447117346657399
402,2011-08-29,2908.8,55.990999999999985,2852.809,0.019626620639517044
403,2011-08-30,2887.0,45.26000000000022,2841.74,0.015926861711486703
404,2011-08-31,2899.4,52.62400000000025,2846.776,0.018485472689105237
405,2011-09-01,2883.2,48.664999999999964,2834.535,0.01716860084634692
406,2011-09-02,2858.0,54.146000000000186,2803.854,0.019311276550062945
407,2011-09-05,2793.2,49.38299999999981,2743.817,0.017997920415246282
408,2011-09-06,2794.8,71.4970000000003,2723.303,0.026253780794865757
409,2011-09-07,2828.0,48.909999999999854,2779.09,0.017599286097247608
410,2011-09-08,2810.4,54.29500000000007,2756.105,0.01969990257990899
411,2011-09-09,2797.4,46.30500000000029,2751.095,0.016831479828940947
412,2011-09-13,2757.2,36.916999999999916,2720.283,0.013571014486360396
413,2011-09-14,2768.8,35.69200000000001,2733.108,0.013059125362042043
414,2011-09-15,2769.6,40.54899999999998,2729.051,0.014858278573760614
415,2011-09-16,2775.2,41.21299999999974,2733.987,0.015074321860345253
416,2011-09-19,2714.2,34.929999999999836,2679.27,0.013037133248981939
417,2011-09-20,2744.4,54.55500000000029,2689.845,0.020281837801062998
418,2011-09-21,2801.4,30.389000000000124,2771.011,0.010966755454958541
419,2011-09-22,2717.0,31.311999999999898,2685.688,0.011658837512026675
420,2011-09-23,2706.8,37.322000000000116,2669.478,0.013981010519659692
421,2011-09-26,2640.2,29.28099999999995,2610.919,0.011214825124793205
422,2011-09-27,2679.8,41.92100000000028,2637.879,0.015891934391228817
423,2011-09-28,2647.0,36.409999999999854,2610.59,0.013947038791997156
424,2011-09-29,2631.4,43.215000000000146,2588.185,0.01669702899908629
425,2011-09-30,2610.0,28.648999999999887,2581.351,0.011098451934665176
426,2011-10-10,2607.0,49.91800000000012,2557.082,0.019521470175770713
427,2011-10-11,2593.2,41.205999999999676,2551.994,0.01614658968633926
428,2011-10-12,2672.0,27.24200000000019,2644.758,0.01030037530844039
429,2011-10-13,2691.4,28.798999999999978,2662.601,0.010816115520124861
430,2011-10-14,2693.0,39.21799999999985,2653.782,0.01477815434726735
431,2011-10-17,2699.6,32.64899999999989,2666.951,0.012242069689319334
