code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600030,2010-04-30,2010-03-31,0.024003,0.400094,,1625713222.770000,1.354126,,6630467600.00,6570467600.00
sh.600030,2010-08-28,2010-06-30,0.043189,0.386516,,3055546700.060000,0.782836,,9945701400.00,9855701400.00
sh.600030,2010-10-30,2010-09-30,0.064306,0.372044,,4621193258.060000,0.675323,,9945701400.00,9855701400.00
sh.600030,2011-04-09,2010-12-31,0.171339,0.436629,,12136051143.580000,1.137310,27794902050.930000,9945701400.00,9855701400.00
sh.600030,2011-04-30,2011-03-31,0.019053,0.394768,,1360752387.640000,1.123066,,9945701400.00,9855701400.00
sh.600030,2011-08-20,2011-06-30,0.043060,0.397281,,2982863206.350000,1.171991,,9945701400.00,9855701400.00
sh.600030,2011-10-29,2011-09-30,0.048999,0.353307,,3338724132.970000,1.067954,,9945701400.00,9822252400.00
sh.600030,2012-03-30,2011-12-31,0.160187,0.503511,,12604488861.890000,1.141562,25033193809.540000,11016908400.00,9814661700.00
sh.600030,2012-04-28,2012-03-31,0.009918,0.361816,,864406464.240000,1.096727,,11016908400.00,9814661700.00
sh.600030,2012-08-31,2012-06-30,0.026341,0.388266,,2247359117.810000,1.075784,5788191322.700000,11016908400.00,9814661700.00
sh.600030,2012-10-31,2012-09-30,0.034163,0.357880,,2915847531.570000,1.104074,,11016908400.00,9814661700.00
sh.600030,2013-03-28,2012-12-31,0.048973,0.368295,,4306803017.940000,0.384629,10125954280.620000,11016908400.00,9814661700.00
sh.600030,2013-04-26,2013-03-31,0.011224,0.340330,,1004846588.360000,0.394801,,11016908400.00,9814661700.00
sh.600030,2013-08-30,2013-06-30,0.024697,0.349414,,2110928490.360000,0.372005,6041342351.560000,11016908400.00,9814661700.00
sh.600030,2013-10-31,2013-09-30,0.042651,0.360226,,3722981121.350000,0.455093,,11016908400.00,9814661700.00
sh.600030,2014-03-28,2013-12-31,0.060222,0.329380,,5308046875.480000,0.475988,16115272156.700000,11016908400.00,9814661700.00
sh.600030,2014-04-30,2014-03-31,0.014892,0.301202,,1428072408.270000,0.506399,,11016908400.00,9814661700.00
sh.600030,2014-08-29,2014-06-30,0.045943,0.411351,,4333510432.410000,0.654436,10534815536.170000,11016908400.00,9814661700.00
sh.600030,2014-10-31,2014-09-30,0.070546,0.388269,,6747559680.370000,0.718172,,11016908400.00,9814661700.00
sh.600030,2015-03-24,2014-12-31,0.121392,0.406250,,11861499220.930000,1.029072,29197531133.190000,11016908400.00,9814661700.00
sh.600030,2015-04-30,2015-03-31,0.037590,0.396757,,3941001638.240000,1.256603,,11016908400.00,9814661700.00
sh.600030,2015-08-25,2015-06-30,0.108725,0.409570,,12742302622.860000,1.628456,31111400607.540000,12116908400.00,9814661700.00
sh.600030,2015-10-30,2015-09-30,0.137485,0.386667,,16397907676.020000,1.729677,,12116908400.00,9814661700.00
sh.600030,2016-03-24,2015-12-31,0.166220,0.363490,,20360343966.720000,1.634063,56013436032.550000,12116908400.00,9814661700.00
sh.600030,2016-04-30,2016-03-31,0.011800,0.235596,,1790573805.150000,1.454502,,12116908400.00,9814661700.00
sh.600030,2016-08-25,2016-06-30,0.038075,0.302563,,5494348582.250000,1.037530,18159324638.040000,12116908400.00,9814661700.00
sh.600030,2016-10-29,2016-09-30,0.057004,0.308896,,8352564552.800000,0.970114,,12116908400.00,9814661700.00
sh.600030,2017-03-23,2016-12-31,0.073555,0.288963,,10981140078.320000,0.855430,38001923489.020000,12116908400.00,9814661700.00
sh.600030,2017-04-29,2017-03-31,0.015959,0.282255,,2431732377.280000,0.909856,,12116908400.00,9814661700.00
sh.600030,2017-08-26,2017-06-30,0.034403,0.277241,,5182801211.990000,0.829382,18694198555.240000,12116908400.00,9814661700.00
sh.600030,2017-10-31,2017-09-30,0.054720,0.292580,,8338338883.990000,0.854281,,12116908400.00,9814661700.00
sh.600030,2018-03-23,2017-12-31,0.078178,0.276669,,11977469663.780000,0.943579,43291634080.530000,12116908400.00,9814661700.00
sh.600030,2018-04-28,2018-03-31,0.017841,0.288137,,2798249273.470000,0.975680,,12116908400.00,9814661700.00
sh.600030,2018-08-24,2018-06-30,0.037120,0.291247,,5822780970.410000,0.996286,19992553276.410000,12116908400.00,9814661700.00
sh.600030,2018-10-31,2018-09-30,0.048346,0.282354,,7682651761.220000,0.893035,,12116908400.00,9814661700.00
sh.600030,2019-03-22,2018-12-31,0.061992,0.265348,,9876427917.390000,0.774942,37220708075.490000,12116908400.00,9814661700.00
sh.600030,2019-04-30,2019-03-31,0.027375,0.414069,,4357013654.360000,0.904335,,12116908400.00,9814661700.00
sh.600030,2019-08-23,2019-06-30,0.041700,0.305812,,6663999409.900000,0.847606,21791181444.020000,12116908400.00,9814661700.00
sh.600030,2019-10-31,2019-09-30,0.067187,0.331152,,10853137765.480000,1.039665,,12116908400.00,9814661700.00
sh.600030,2020-03-20,2019-12-31,0.077700,0.293197,,12648436451.780000,1.009219,43139697642.010000,12116908400.00,9814661700.00
