code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600004,2010-04-27,2010-03-31,0.025124,0.192625,0.415976,166953807.410000,0.505295,,1150000000.00,1015000000.00
sh.600004,2010-08-27,2010-06-30,0.044339,0.165009,0.388815,292537697.190000,0.490437,1772855400.000000,1150000000.00,1015000000.00
sh.600004,2010-10-27,2010-09-30,0.072739,0.177288,0.392844,484984203.710000,0.540313,,1150000000.00,1015000000.00
sh.600004,2011-03-12,2010-12-31,0.092230,0.161066,0.365531,622596120.290000,0.511112,3230721648.810000,1150000000.00,1150000000.00
sh.600004,2011-04-28,2011-03-31,0.025111,0.173579,0.398023,171247892.840000,0.518974,,1150000000.00,1150000000.00
sh.600004,2011-08-25,2011-06-30,0.050211,0.167129,0.380678,338989572.700000,0.558167,1716997362.210000,1150000000.00,1150000000.00
sh.600004,2011-10-28,2011-09-30,0.074811,0.166172,0.382444,516053775.410000,0.544553,,1150000000.00,1150000000.00
sh.600004,2012-03-15,2011-12-31,0.103864,0.172279,0.373863,730351975.230000,0.606176,3578136302.170000,1150000000.00,1150000000.00
sh.600004,2012-04-28,2012-03-31,0.025895,0.171651,0.370413,190838853.210000,0.618017,,1150000000.00,1150000000.00
sh.600004,2012-08-29,2012-06-30,0.056700,0.178495,0.369746,408646352.710000,0.659199,1943404559.330000,1150000000.00,1150000000.00
sh.600004,2012-10-30,2012-09-30,0.082877,0.175840,0.373262,608419202.340000,0.677171,,1150000000.00,1150000000.00
sh.600004,2013-04-25,2012-12-31,0.106852,0.169283,0.389539,791113116.510000,0.654861,3912879047.680000,1150000000.00,1150000000.00
sh.600004,2013-04-25,2013-03-31,0.029491,0.195178,0.361706,231148687.450000,0.686304,,1150000000.00,1150000000.00
sh.600004,2013-08-30,2013-06-30,0.062174,0.194504,0.353185,478932761.390000,0.708985,2071343733.830000,1150000000.00,1150000000.00
sh.600004,2013-10-30,2013-09-30,0.090238,0.186283,0.342020,707267177.960000,0.731715,,1150000000.00,1150000000.00
sh.600004,2014-04-04,2013-12-31,0.119693,0.184884,0.365677,950544033.990000,0.778224,4346764266.760000,1150000000.00,1150000000.00
sh.600004,2014-04-30,2014-03-31,0.031740,0.206502,0.359976,266014710.680000,0.806728,,1150000000.00,1150000000.00
sh.600004,2014-08-29,2014-06-30,0.067435,0.207959,0.349747,557628693.830000,0.841702,2300740299.350000,1150000000.00,1150000000.00
sh.600004,2014-10-30,2014-09-30,0.094412,0.195022,0.343760,795687915.220000,0.848012,,1150000000.00,1150000000.00
sh.600004,2015-03-31,2014-12-31,0.134121,0.209284,0.386237,1156854699.430000,0.945776,4708136666.070000,1150000000.00,1150000000.00
sh.600004,2015-04-30,2015-03-31,0.035804,0.233077,0.396875,323870176.920000,0.998209,,1150000000.00,1150000000.00
sh.600004,2015-08-18,2015-06-30,0.070778,0.234160,0.398480,649543648.950000,1.027429,2380479938.650000,1150000000.00,1150000000.00
sh.600004,2015-10-31,2015-09-30,0.104486,0.229541,0.400118,963266648.280000,1.103503,,1150000000.00,1150000000.00
sh.600004,2016-04-29,2015-12-31,0.138754,0.230361,0.401008,1294566134.080000,1.089644,4888452052.200000,1150000000.00,1150000000.00
sh.600004,2016-04-29,2016-03-31,0.034820,0.239361,0.398409,345324898.500000,1.121244,,1150000000.00,1150000000.00
sh.600004,2016-08-31,2016-06-30,0.070052,0.233889,0.391586,698077259.340000,1.156410,2581121684.370000,1150000000.00,1150000000.00
sh.600004,2016-10-29,2016-09-30,0.104616,0.233691,0.393602,1059693410.160000,1.203230,,1150026103.00,1150026103.00
sh.600004,2017-04-29,2016-12-31,0.137068,0.225720,0.396104,1391941654.590000,1.212019,5682104546.090000,1150064467.00,1150026103.00
sh.600004,2017-04-29,2017-03-31,0.037044,0.259369,0.386756,410774438.580000,1.257727,,1156416852.00,1156416852.00
sh.600004,2017-08-31,2017-06-30,0.062604,0.244721,0.394627,786451405.750000,1.033968,3213661518.380000,1427117596.00,1427117596.00
sh.600004,2017-10-31,2017-09-30,0.092911,0.239921,0.389515,1180049882.340000,0.731458,,2069320514.00,2069320514.00
sh.600004,2018-04-21,2017-12-31,0.123834,0.236816,0.405627,1601244176.320000,0.771164,6746084842.910000,2069320514.00,2069320514.00
sh.600004,2018-04-21,2018-03-31,0.028433,0.253183,0.397124,436436314.200000,0.783235,,2069320514.00,2069320514.00
sh.600004,2018-08-18,2018-06-30,0.045822,0.192385,0.321507,715790949.400000,0.733542,3720615775.060000,2069320514.00,2069320514.00
sh.600004,2018-10-31,2018-09-30,0.059817,0.161911,0.285603,939631066.070000,0.646456,,2069320514.00,2069320514.00
sh.600004,2019-04-30,2018-12-31,0.073749,0.149988,0.297481,1161928946.160000,0.545672,7746817875.680000,2069320514.00,2069320514.00
sh.600004,2019-04-30,2019-03-31,0.014211,0.127842,0.213408,245198980.860000,0.444560,,2069320514.00,2069320514.00
sh.600004,2019-08-31,2019-06-30,0.027044,0.116592,0.220383,449996982.640000,0.412826,3859598653.880000,2069320514.00,2069320514.00
sh.600004,2019-10-29,2019-09-30,0.036419,0.105398,0.210710,614801954.900000,0.378584,,2069320514.00,2069320514.00
sh.600004,2020-04-28,2019-12-31,0.062678,0.134259,0.241118,1056612939.360000,0.483183,7869942250.640000,2069320514.00,2069320514.00
