code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600188,2010-04-26,2010-03-31,0.071266,0.299525,0.489684,2106208252.000000,1.069137,,4918400000.00,360000000.00
sh.600188,2010-08-23,2010-06-30,0.090418,0.169205,0.466473,2639831352.000000,0.937164,15218689237.000000,4918400000.00,359958200.00
sh.600188,2010-10-25,2010-09-30,0.202688,0.253321,0.463308,6320540171.000000,1.456946,,4918400000.00,359958200.00
sh.600188,2011-03-28,2010-12-31,0.276850,0.258666,0.457417,9013073516.000000,1.831616,33944252289.000000,4918400000.00,359978200.00
sh.600188,2011-04-27,2011-03-31,0.064985,0.265486,0.505674,2479594494.000000,1.907964,,4918400000.00,359978200.00
sh.600188,2011-08-22,2011-06-30,0.132280,0.242953,0.462169,5043010827.000000,2.319735,20224011947.000000,4918400000.00,359978200.00
sh.600188,2011-10-24,2011-09-30,0.161084,0.188832,0.440480,6157066658.000000,1.794119,,4918400000.00,359978200.00
sh.600188,2012-03-26,2011-12-31,0.218517,0.177249,0.406056,8644135619.000000,1.753169,47065840963.000000,4918400000.00,359978200.00
sh.600188,2012-04-24,2012-03-31,0.050423,0.153367,0.319545,2207804147.000000,1.695484,,4918400000.00,359978200.00
sh.600188,2012-08-27,2012-06-30,0.114845,0.168474,0.272389,4920812780.000000,1.728082,28785090969.000000,4918400000.00,359978200.00
sh.600188,2012-10-27,2012-09-30,0.111840,0.114366,0.233469,4816102669.000000,1.492609,,4918400000.00,359978200.00
sh.600188,2013-03-23,2012-12-31,0.127002,0.093568,0.240897,5583541182.000000,1.121472,58644890761.000000,4918400000.00,359978200.00
sh.600188,2013-04-26,2013-03-31,0.010681,0.039080,0.243853,420942166.000000,0.785116,,4918400000.00,359978200.00
sh.600188,2013-08-20,2013-06-30,-0.057418,-0.130764,0.214282,-3424445000.000000,-0.356731,25240691000.000000,4918400000.00,359978200.00
sh.600188,2013-10-26,2013-09-30,-0.013958,-0.037199,0.217081,-1542106000.000000,0.037730,,4918400000.00,2960000000.00
sh.600188,2014-03-24,2013-12-31,0.030396,0.005095,0.223330,299202000.000000,0.258460,56401826000.000000,4918400000.00,2960000000.00
sh.600188,2014-04-28,2014-03-31,0.006667,0.011753,0.171376,177499000.000000,0.214586,,4918400000.00,2960000000.00
sh.600188,2014-08-25,2014-06-30,0.020849,0.019028,0.171932,617066000.000000,0.915679,30933390000.000000,4918400000.00,2959980000.00
sh.600188,2014-10-27,2014-09-30,0.049183,0.034935,0.187316,1674529000.000000,0.775550,,4918400000.00,2959980000.00
sh.600188,2015-03-30,2014-12-31,0.058434,0.029073,0.191149,1858448000.000000,0.464413,60370764000.000000,4918400000.00,2959980000.00
sh.600188,2015-04-29,2015-03-31,0.005657,0.019861,0.280454,167629000.000000,0.454860,,4918400000.00,2959980000.00
sh.600188,2015-08-31,2015-06-30,0.015637,0.021671,0.195988,544887000.000000,0.422460,18143957000.000000,4918400000.00,2959980000.00
sh.600188,2015-10-27,2015-09-30,0.035722,0.031302,0.211645,1203705000.000000,0.350517,,4918400000.00,2959980000.00
sh.600188,2016-03-30,2015-12-31,0.021758,0.012045,0.145158,831210000.000000,0.174755,36515815000.000000,4918400000.00,2959829500.00
sh.600188,2016-04-29,2016-03-31,0.006088,0.024959,0.184846,293724000.000000,0.188924,,4918400000.00,2959829500.00
sh.600188,2016-08-29,2016-06-30,0.014719,0.023167,0.187412,570724000.000000,0.191542,12580713000.000000,4918400000.00,2959819500.00
sh.600188,2016-10-31,2016-09-30,0.024885,0.017811,0.118169,1153769000.000000,0.149953,,4912016000.00,2959819500.00
sh.600188,2017-04-01,2016-12-31,0.050460,0.022481,0.127844,2292656000.000000,0.420313,33272432000.000000,4912016000.00,2959819500.00
sh.600188,2017-04-29,2017-03-31,0.039871,0.050427,0.126405,2004260000.000000,0.725904,,4912016000.00,2959829500.00
sh.600188,2017-08-28,2017-06-30,0.068857,0.045238,0.122345,3647308000.000000,0.948960,80624244000.000000,4912016000.00,2959869500.00
sh.600188,2017-10-31,2017-09-30,0.099862,0.046515,0.133647,5545488000.000000,1.186879,,4912016000.00,2959869500.00
sh.600188,2018-03-24,2017-12-31,0.139655,0.051987,0.166238,7861863000.000000,1.378379,52672104000.000000,4912016000.00,2959869500.00
sh.600188,2018-04-28,2018-03-31,0.038388,0.084959,0.231930,2747026000.000000,1.470486,,4912016000.00,2959869500.00
sh.600188,2018-08-25,2018-06-30,0.077305,0.074274,0.208948,5667696000.000000,1.603074,76308193000.000000,4912016000.00,2959879500.00
sh.600188,2018-10-27,2018-09-30,0.096207,0.062950,0.198583,7503039000.000000,1.510469,,4912016000.00,2959879500.00
sh.600188,2019-03-30,2018-12-31,0.136442,0.065370,0.194895,10655936000.000000,1.610114,67447104000.000000,4912016000.00,2959879500.00
sh.600188,2019-04-27,2019-03-31,0.037088,0.062546,0.155836,3017437000.000000,1.626575,,4912016000.00,2959879500.00
sh.600188,2019-08-31,2019-06-30,0.085375,0.066431,0.138753,7040030000.000000,1.817681,105975591000.000000,4912016000.00,2959879500.00
sh.600188,2019-10-26,2019-09-30,0.109547,0.059685,0.137172,8989222000.000000,1.911352,,4912016000.00,2959879500.00
sh.600188,2020-04-23,2019-12-31,0.139485,0.055369,0.139106,11109660000.000000,1.764625,67804645000.000000,4912016000.00,2959879500.00
