code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600068,2010-04-30,2010-03-31,0.036377,0.049131,0.149511,363315294.750000,0.598325,,2324972651.00,1405347128.00
sh.600068,2010-08-28,2010-06-30,0.077354,0.048033,0.140433,784242934.300000,0.611573,16055655735.200000,2324972651.00,1445380815.00
sh.600068,2010-10-30,2010-09-30,0.109387,0.044693,0.137323,1111481281.540000,0.413346,,3487458977.00,3487458977.00
sh.600068,2011-04-01,2010-12-31,0.149562,0.043237,0.141624,1581765525.090000,0.394768,35910581817.580000,3487458977.00,3487458977.00
sh.600068,2011-04-29,2011-03-31,0.039899,0.049611,0.139426,472954196.140000,0.421078,,3487458977.00,3487458977.00
sh.600068,2011-08-31,2011-06-30,0.083638,0.045568,0.134349,1017960224.850000,0.447221,21968548361.390000,3487458977.00,3487458977.00
sh.600068,2011-10-31,2011-09-30,0.121459,0.042628,0.132367,1495169970.390000,0.482064,,3487458977.00,3487458977.00
sh.600068,2012-03-24,2011-12-31,0.145196,0.038893,0.137958,1810070861.250000,0.444541,46084119315.750000,3487458977.00,3487458977.00
sh.600068,2012-04-28,2012-03-31,0.037066,0.040815,0.128491,476257480.310000,0.445945,,3487458977.00,3487458977.00
sh.600068,2012-08-31,2012-06-30,0.075323,0.037885,0.126553,991477335.800000,0.441130,25946818718.180000,3487458977.00,3487458977.00
sh.600068,2012-10-31,2012-09-30,0.107641,0.036025,0.123392,1444863683.200000,0.435053,,3487458977.00,3487458977.00
sh.600068,2013-03-22,2012-12-31,0.132446,0.035205,0.133118,1884775037.960000,0.448038,52993779634.060000,3487458977.00,3487458977.00
sh.600068,2013-04-27,2013-03-31,0.034684,0.038154,0.126816,519532696.200000,0.453001,,3487458977.00,3487458977.00
sh.600068,2013-08-23,2013-06-30,0.067469,0.036058,0.124771,1040446904.910000,0.443750,28696820934.370000,3487458977.00,3487458977.00
sh.600068,2013-10-31,2013-09-30,0.099249,0.034426,0.121929,1531263942.920000,0.454587,,3487458977.00,3487458977.00
sh.600068,2014-04-01,2013-12-31,0.121372,0.032849,0.132879,1955393038.030000,0.454410,59108790785.260000,3487458977.00,3487458977.00
sh.600068,2014-04-30,2014-03-31,0.031862,0.040954,0.136243,579472321.600000,0.358028,,4604777412.00,3487458977.00
sh.600068,2014-08-26,2014-06-30,0.078708,0.040667,0.134621,1451015640.300000,0.433722,35465220086.930000,4604777412.00,3487458977.00
sh.600068,2014-10-30,2014-09-30,0.106255,0.039362,0.133273,2041267822.980000,0.445094,,4604777412.00,3487458977.00
sh.600068,2015-03-31,2014-12-31,0.133006,0.041339,0.142672,2960126696.360000,0.496656,70811758336.610000,4604777412.00,3487458977.00
sh.600068,2015-04-30,2015-03-31,0.024249,0.045277,0.156360,707389563.930000,0.497742,,4604777412.00,4148576294.00
sh.600068,2015-08-31,2015-06-30,0.062813,0.050076,0.156762,1694175561.440000,0.517137,33473595467.120000,4604777412.00,4148576294.00
sh.600068,2015-10-30,2015-09-30,0.089941,0.044900,0.155215,2335396768.070000,0.531716,,4604777412.00,4148576294.00
sh.600068,2016-03-30,2015-12-31,0.130943,0.041705,0.140141,3431279205.540000,0.582667,81646795650.540000,4604777412.00,4148576294.00
sh.600068,2016-04-30,2016-03-31,0.031573,0.044012,0.149722,740141502.120000,0.612348,,4604777412.00,4148576294.00
sh.600068,2016-08-31,2016-06-30,0.065493,0.044450,0.132758,1745846444.210000,0.623154,38976366568.220000,4604777412.00,4148576294.00
sh.600068,2016-10-31,2016-09-30,0.077656,0.042395,0.129801,2684751093.570000,0.679942,,4604777412.00,4148576294.00
sh.600068,2017-03-30,2016-12-31,0.115560,0.044676,0.130538,4478937069.630000,0.737346,99689258856.240000,4604777412.00,4148576294.00
sh.600068,2017-04-29,2017-03-31,0.019210,0.042511,0.112573,985608420.740000,0.759204,,4604777412.00,4604777412.00
sh.600068,2017-08-31,2017-06-30,0.044526,0.044969,0.115640,2256770972.470000,0.800803,49958951221.400000,4604777412.00,4604777412.00
sh.600068,2017-10-31,2017-09-30,0.065816,0.046277,0.120612,3438795027.440000,0.812585,,4604777412.00,4604777412.00
sh.600068,2018-03-30,2017-12-31,0.117746,0.054748,0.130740,5847482897.080000,1.017118,105945062563.040000,4604777412.00,4604777412.00
sh.600068,2018-04-28,2018-03-31,0.018388,0.053410,0.157260,1115440115.910000,1.019568,,4604777412.00,4604777412.00
sh.600068,2018-08-31,2018-06-30,0.047620,0.057739,0.157848,2662445552.150000,1.064720,45865535869.060000,4604777412.00,4604777412.00
sh.600068,2018-10-31,2018-09-30,0.067453,0.057471,0.164426,3874790115.860000,1.060061,,4604777412.00,4604777412.00
sh.600068,2019-03-30,2018-12-31,0.111115,0.059228,0.163313,5959893569.020000,1.011494,100128014993.620000,4604777412.00,4604777412.00
sh.600068,2019-04-30,2019-03-31,0.016155,0.050233,0.166139,1090067067.950000,0.998406,,4604777412.00,4604777412.00
sh.600068,2019-08-31,2019-06-30,0.045855,0.058911,0.155378,2933703840.980000,1.048648,49473692742.420000,4604777412.00,4604777412.00
sh.600068,2019-10-31,2019-09-30,0.072462,0.059542,0.159459,4345172128.300000,1.100762,,4604777412.00,4604777412.00
sh.600068,2020-04-01,2019-12-31,0.114158,0.059699,0.163753,6563609489.020000,1.181769,109244531388.140000,4604777412.00,4604777412.00
