code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600362,2010-04-22,2010-03-31,0.030066,0.044635,0.094600,710053574.000000,0.957703,,3022833727.00,353276834.00
sh.600362,2010-08-26,2010-06-30,0.089299,0.057131,0.098887,2146426006.000000,1.082283,37198612324.000000,3022833727.00,353276834.00
sh.600362,2010-10-28,2010-09-30,0.123039,0.060144,0.103659,3440608942.000000,1.318577,,3022833727.00,1635351727.00
sh.600362,2011-03-30,2010-12-31,0.172371,0.064950,0.108312,4964840883.000000,1.417131,76008513014.000000,3462729405.00,2075247405.00
sh.600362,2011-04-27,2011-03-31,0.045400,0.063502,0.089976,1600166028.000000,1.674084,,3462729405.00,2075247405.00
sh.600362,2011-08-26,2011-06-30,0.117627,0.071864,0.099482,4262836505.000000,2.024850,59201798685.000000,3462729405.00,2075247405.00
sh.600362,2011-10-26,2011-09-30,0.149306,0.061393,0.102088,5521411115.000000,2.014467,,3462729405.00,2075247405.00
sh.600362,2012-03-28,2011-12-31,0.178396,0.056192,0.090615,6610484015.000000,1.891412,117640988933.000000,3462729405.00,2075247405.00
sh.600362,2012-04-26,2012-03-31,0.035825,0.050546,0.075122,1454480759.000000,1.847207,,3462729405.00,2075247405.00
sh.600362,2012-08-30,2012-06-30,0.064713,0.038890,0.063250,2608286634.040000,1.414218,67068160000.000000,3462729405.00,2075247405.00
sh.600362,2012-10-30,2012-09-30,0.093848,0.036477,0.055990,3833877840.000000,1.407386,,3462729405.00,2075247405.00
sh.600362,2013-03-27,2012-12-31,0.127026,0.033392,0.050119,5294482653.000000,1.506290,158155172351.000000,3462729405.00,2075247405.00
sh.600362,2013-04-27,2013-03-31,0.022403,0.021657,0.038353,995772454.000000,1.372400,,3462729405.00,2075247405.00
sh.600362,2013-08-29,2013-06-30,0.029120,0.013467,0.039631,1184794882.000000,1.120533,87747973633.000000,3462729405.00,2075247405.00
sh.600362,2013-10-30,2013-09-30,0.057169,0.018998,0.039193,2506513906.000000,1.124564,,3462729405.00,2075247405.00
sh.600362,2014-03-26,2013-12-31,0.081633,0.020704,0.042454,3641706499.000000,1.029537,175377256899.000000,3462729405.00,2075247405.00
sh.600362,2014-04-29,2014-03-31,0.007768,0.008491,0.019574,350590100.000000,0.849570,,3462729405.00,2075247405.00
sh.600362,2014-08-28,2014-06-30,0.026995,0.012802,0.027361,1189796193.000000,1.016811,92731852265.000000,3462729405.00,2075247405.00
sh.600362,2014-10-29,2014-09-30,0.051765,0.015921,0.030510,2347220525.000000,0.987530,,3462729405.00,2075247405.00
sh.600362,2015-03-26,2014-12-31,0.063168,0.014331,0.033238,2849556312.000000,0.823238,197741675377.000000,3462729405.00,2075247405.00
sh.600362,2015-04-28,2015-03-31,0.002944,0.004937,0.018454,160292638.000000,0.761877,,3462729405.00,2075247405.00
sh.600362,2015-08-26,2015-06-30,0.019528,0.012141,0.029677,917187694.000000,0.736607,75545525385.000000,3462729405.00,2075247405.00
sh.600362,2015-10-28,2015-09-30,0.026675,0.010590,0.025636,1216621538.000000,0.506897,,3462729405.00,2075247405.00
sh.600362,2016-03-23,2015-12-31,0.013907,0.003686,0.023168,684754734.000000,0.184022,185063846047.000000,3462729405.00,2075247405.00
sh.600362,2016-04-29,2016-03-31,0.004377,0.005766,0.023322,224014631.000000,0.203217,,3462729405.00,2075247405.00
sh.600362,2016-08-24,2016-06-30,0.010270,0.006296,0.026292,567927792.000000,0.061868,89809454757.000000,3462729405.00,2075247405.00
sh.600362,2016-10-26,2016-09-30,0.021305,0.007903,0.025970,1110218004.000000,0.114476,,3462729405.00,2075247405.00
sh.600362,2017-03-30,2016-12-31,0.017027,0.004650,0.034591,940804864.000000,0.227433,201577624036.000000,3462729405.00,2075247405.00
sh.600362,2017-04-29,2017-03-31,0.011540,0.012153,0.041126,543058967.000000,0.325586,,3462729405.00,2075247405.00
sh.600362,2017-08-30,2017-06-30,0.017743,0.008328,0.035673,818548356.000000,0.330483,,3462729405.00,2075247405.00
sh.600362,2017-10-27,2017-09-30,0.033504,0.010441,0.041811,1622135317.000000,0.398503,,3462729405.00,2075247405.00
sh.600362,2018-03-29,2017-12-31,0.034083,0.008348,0.044916,1711730929.000000,0.463250,204354464251.000000,3462729405.00,2075247405.00
sh.600362,2018-04-28,2018-03-31,0.015987,0.016276,0.031881,823778677.000000,0.528143,,3462729405.00,2075247405.00
sh.600362,2018-08-29,2018-06-30,0.026605,0.011997,0.033619,1253722403.000000,0.592459,104169644969.000000,3462729405.00,2075247405.00
sh.600362,2018-10-30,2018-09-30,0.042223,0.012735,0.034067,2070628422.000000,0.597340,,3462729405.00,2075247405.00
sh.600362,2019-03-28,2018-12-31,0.050308,0.011400,0.036314,2454310262.000000,0.706805,215289866760.000000,3462729405.00,2075247405.00
sh.600362,2019-04-30,2019-03-31,0.014809,0.015849,0.038958,774371568.000000,0.699986,,3462729405.00,2075247405.00
sh.600362,2019-08-30,2019-06-30,0.025918,0.012035,0.038161,1264187503.000000,0.713345,104658908032.000000,3462729405.00,2075247405.00
sh.600362,2019-10-30,2019-09-30,0.040859,0.011896,0.038972,2037136453.000000,0.712661,,3462729405.00,2075247405.00
sh.600362,2020-03-31,2019-12-31,0.048119,0.009063,0.038245,2178388562.000000,0.712273,239586769116.000000,3462729405.00,2075247405.00
