code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600109,2010-04-22,2010-03-31,0.033391,0.336202,,88149680.990000,0.502248,,1000242124.00,267656828.00
sh.600109,2010-08-26,2010-06-30,0.108518,0.363131,,296056933.130000,0.609766,815289754.850000,1000242124.00,426663040.00
sh.600109,2010-10-26,2010-09-30,0.120646,0.267141,,333405902.240000,0.480314,,1000242124.00,426663040.00
sh.600109,2011-04-16,2010-12-31,0.156259,0.266544,,438346765.200000,0.438238,1644555699.810000,1000242124.00,426663040.00
sh.600109,2011-04-16,2011-03-31,0.050302,0.325212,,155437098.730000,0.505622,,1000242124.00,1000242124.00
sh.600109,2011-08-26,2011-06-30,0.065857,0.291453,,205181199.970000,0.347504,703993273.770000,1000242124.00,1000242124.00
sh.600109,2011-10-27,2011-09-30,0.075052,0.251570,,234942028.460000,0.339971,,1000242124.00,1000242124.00
sh.600109,2012-04-10,2011-12-31,0.073982,0.214568,,231671103.630000,0.231608,1079709604.520000,1000242124.00,1000242124.00
sh.600109,2012-04-21,2012-03-31,0.021984,0.214127,,72183698.520000,0.148116,,1000242124.00,1000242124.00
sh.600109,2012-08-25,2012-06-30,0.060480,0.247565,,199348413.590000,0.225482,805236884.200000,1000242124.00,1000242124.00
sh.600109,2012-10-26,2012-09-30,0.069783,0.203328,,231043144.090000,0.227380,,1000242124.00,1000242124.00
sh.600109,2013-04-12,2012-12-31,0.057253,0.178939,,274550872.840000,0.212046,1270656587.460000,1294071702.00,1000242124.00
sh.600109,2013-04-26,2013-03-31,0.007857,0.148438,,50123580.160000,0.195057,,1294071702.00,1000242124.00
sh.600109,2013-08-22,2013-06-30,0.027040,0.204767,,174569125.950000,0.192958,714945954.800000,1294071702.00,1000242124.00
sh.600109,2013-10-28,2013-09-30,0.036637,0.203867,,236592587.300000,0.216560,,1294071702.00,1000242124.00
sh.600109,2014-03-15,2013-12-31,0.048493,0.204088,,315730221.440000,0.244895,1547030469.040000,1294071702.00,1294071702.00
sh.600109,2014-04-12,2014-03-31,0.031759,0.321811,,214386498.230000,0.372370,,1294071702.00,1294071702.00
sh.600109,2014-08-28,2014-06-30,0.053295,0.323861,,380400949.120000,0.402670,1174582058.320000,1294071702.00,1294071702.00
sh.600109,2014-10-29,2014-09-30,0.076198,0.310002,,550596988.350000,0.487529,,1294071702.00,1294071702.00
sh.600109,2015-03-16,2014-12-31,0.100799,0.307374,,836586765.090000,0.294865,2721722488.960000,2836859310.00,2836859310.00
sh.600109,2015-04-28,2015-03-31,0.037730,0.347156,,379864828.270000,0.353859,,2836859310.00,2836859310.00
sh.600109,2015-08-27,2015-06-30,0.096727,0.373045,,1232142631.970000,0.559621,2718730429.060000,3024359310.00,2836859310.00
sh.600109,2015-10-29,2015-09-30,0.130100,0.354382,,1682336743.490000,0.651854,,3024359310.00,2836859310.00
sh.600109,2016-03-21,2015-12-31,0.179127,0.349436,,2358150654.940000,0.780257,6748452672.790000,3024359310.00,2836859310.00
sh.600109,2016-04-25,2016-03-31,0.019168,0.286786,,315613591.450000,0.759071,,3024359310.00,2836859310.00
sh.600109,2016-08-29,2016-06-30,0.038493,0.297082,,637858309.890000,0.583361,2147078184.650000,3024359310.00,3024359310.00
sh.600109,2016-10-28,2016-09-30,0.060346,0.293057,,1012630003.130000,0.558719,,3024359310.00,3024359310.00
sh.600109,2017-04-12,2016-12-31,0.076451,0.276901,,1293531644.910000,0.429423,4671462425.220000,3024359310.00,3024359310.00
sh.600109,2017-04-27,2017-03-31,0.016165,0.272445,,283309984.750000,0.419064,,3024359310.00,3024359310.00
sh.600109,2017-08-30,2017-06-30,0.030985,0.271266,,547438176.590000,0.400455,2018086891.150000,3024359310.00,3024359310.00
sh.600109,2017-10-30,2017-09-30,0.048886,0.274985,,875170050.700000,0.384792,,3024359310.00,3024359310.00
sh.600109,2018-03-29,2017-12-31,0.066133,0.273842,,1202326686.440000,0.397252,4390587320.590000,3024359310.00,3024359310.00
sh.600109,2018-04-26,2018-03-31,0.014362,0.327271,,271965034.720000,0.392821,,3024359310.00,3024359310.00
sh.600109,2018-08-29,2018-06-30,0.026223,0.301876,,505343165.880000,0.379142,1674011155.310000,3024359310.00,3024359310.00
sh.600109,2018-10-30,2018-09-30,0.037290,0.290330,,725294849.770000,0.341551,,3024359310.00,3024359310.00
sh.600109,2019-03-29,2018-12-31,0.052731,0.271665,,1023121564.260000,0.334118,2857449163.390000,3024359310.00,3024359310.00
sh.600109,2019-04-30,2019-03-31,0.020317,0.372523,,401590263.900000,0.376583,,3024359310.00,3024359310.00
sh.600109,2019-08-30,2019-06-30,0.031394,0.324616,,621147349.680000,0.375639,1913484093.610000,3024359310.00,3024359310.00
sh.600109,2019-10-30,2019-09-30,0.044077,0.300665,,873077371.010000,0.389346,,3024359310.00,3024359310.00
sh.600109,2020-04-02,2019-12-31,0.064584,0.298439,,1298062878.860000,0.429360,4349514734.000000,3024359310.00,3024359310.00
