code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600061,2010-04-21,2010-03-31,0.003631,0.005948,0.086525,1966748.060000,0.038015,,429082940.00,429082940.00
sh.600061,2010-08-19,2010-06-30,0.013217,0.009187,0.077967,7293979.530000,0.044078,747231203.720000,429082940.00,429082940.00
sh.600061,2010-10-22,2010-09-30,0.016392,0.006967,0.068350,9147430.040000,0.039675,,429082940.00,429082940.00
sh.600061,2011-03-18,2010-12-31,0.037863,0.011531,0.073849,21278090.200000,0.049208,1741015256.500000,429082940.00,429082940.00
sh.600061,2011-04-21,2011-03-31,0.023521,0.023898,0.093463,13539822.400000,0.076088,,429082940.00,429082940.00
sh.600061,2011-08-10,2011-06-30,0.029803,0.012035,0.072388,17290896.780000,0.072307,1363749158.420000,429082940.00,429082940.00
sh.600061,2011-10-29,2011-09-30,0.037621,0.009339,0.058967,21971450.420000,0.078908,,429082940.00,429082940.00
sh.600061,2012-03-10,2011-12-31,0.029063,0.005580,0.053865,16815729.320000,0.039053,2900481035.240000,429082940.00,429082940.00
sh.600061,2012-04-21,2012-03-31,-0.025613,-0.025393,0.029854,-14797639.160000,-0.026941,,429082940.00,429082940.00
sh.600061,2012-08-30,2012-06-30,-0.022269,-0.009530,0.038083,-12863514.520000,-0.031034,1289788844.640000,429082940.00,429082940.00
sh.600061,2012-10-27,2012-09-30,-0.008126,-0.002031,0.037986,-4730073.280000,-0.022753,,429082940.00,429082940.00
sh.600061,2013-03-09,2012-12-31,0.008676,0.001570,0.047200,5107662.610000,0.011880,3163866228.330000,429082940.00,429082940.00
sh.600061,2013-04-24,2013-03-31,0.002299,0.001526,0.046524,1366946.250000,0.049522,,429082940.00,429082940.00
sh.600061,2013-08-28,2013-06-30,0.007416,0.002216,0.043000,4326179.770000,0.052141,1937622185.420000,429082940.00,429082940.00
sh.600061,2013-10-30,2013-09-30,0.010080,0.001754,0.038391,5870475.140000,0.036845,,429082940.00,429082940.00
sh.600061,2014-03-20,2013-12-31,0.010715,0.001426,0.041707,6210810.140000,0.014814,4343591719.170000,429082940.00,429082940.00
sh.600061,2014-04-19,2014-03-31,0.001812,0.001312,0.049071,1028846.920000,0.014169,,429082940.00,429082940.00
sh.600061,2014-08-28,2014-06-30,0.004361,0.001212,0.048946,2399495.340000,0.010654,1967490341.540000,429082940.00,429082940.00
sh.600061,2014-10-31,2014-09-30,-0.027736,-0.005543,0.044334,-17398164.810000,-0.037142,,429082940.00,429082940.00
sh.600061,2015-04-18,2014-12-31,0.010201,0.001036,0.046402,4885160.320000,0.014453,4683331872.680000,429082940.00,429082940.00
sh.600061,2015-04-30,2015-03-31,0.054772,1.236495,-0.054005,779228902.070000,0.151332,,3694151713.00,429082940.00
sh.600061,2015-08-28,2015-06-30,0.191028,1.934990,-0.015019,2622713809.170000,0.596565,9699574671.260000,3694151713.00,429082940.00
sh.600061,2015-10-30,2015-09-30,0.262312,2.161602,0.014460,3533717731.710000,0.789792,,3694151713.00,429082940.00
sh.600061,2016-03-31,2015-12-31,0.334245,2.047695,0.019712,4670218198.260000,1.224257,17846817551.370000,3694151713.00,429082940.00
sh.600061,2016-04-22,2016-03-31,0.024501,2.915628,0.053386,646333691.960000,1.220948,,3694151713.00,1962364989.00
sh.600061,2016-08-26,2016-06-30,0.051975,4.617702,0.058079,1386033214.680000,0.919487,4838628036.480000,3694151713.00,1962364989.00
sh.600061,2016-10-27,2016-09-30,0.079098,4.875311,0.058999,2113097083.590000,0.840988,,3694151713.00,1962364989.00
sh.600061,2017-03-31,2016-12-31,0.094922,5.021501,0.092834,2561088316.380000,0.693456,9321570900.000000,3694151713.00,1962364989.00
sh.600061,2017-04-28,2017-03-31,0.020996,2.914024,0.037013,634259845.570000,0.626407,,3694151713.00,1962364989.00
sh.600061,2017-08-24,2017-06-30,0.046361,4.113234,0.062456,1444828162.340000,0.601771,4867123492.900000,3694151713.00,1962364989.00
sh.600061,2017-10-28,2017-09-30,0.069474,4.878209,0.079132,2172938095.210000,0.558462,,3694151713.00,1962364989.00
sh.600061,2018-03-31,2017-12-31,0.081116,4.296288,0.071183,3027742090.410000,0.612636,10333855982.630000,4227129727.00,1962364989.00
sh.600061,2018-04-28,2018-03-31,0.013723,2.032879,0.030690,570508396.350000,0.597059,,4227129727.00,3694151713.00
sh.600061,2018-08-30,2018-06-30,0.022807,1.528501,0.039146,984023062.650000,0.509399,4908769381.750000,4227129727.00,3694151713.00
sh.600061,2018-10-31,2018-09-30,0.030086,0.644074,0.020499,1306121378.330000,0.416435,,4227129727.00,3694151713.00
sh.600061,2019-03-29,2018-12-31,0.046186,0.856578,0.009585,2025213958.120000,0.397305,10513823608.160000,4227129727.00,4173831926.00
sh.600061,2019-04-27,2019-03-31,0.032821,4.439626,0.033168,1348849018.270000,0.566820,,4227129727.00,4173831926.00
sh.600061,2019-08-30,2019-06-30,0.045383,3.970212,0.035381,1935979868.730000,0.599764,5596773564.320000,4227129727.00,4173831926.00
sh.600061,2019-10-31,2019-09-30,0.065378,4.535621,0.043857,2810392038.210000,0.718527,,4227129727.00,4173831926.00
sh.600061,2020-03-27,2019-12-31,0.078624,5.238841,0.046866,3500086436.080000,0.702014,11267404539.830000,4227129727.00,4173831926.00
