code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600031,2010-04-30,2010-03-31,0.111166,0.147761,0.336900,1060673020.540000,1.586908,,1607133574.00,1488000000.00
sh.600031,2010-08-23,2010-06-30,0.348112,0.186197,0.375980,3155288631.800000,1.552256,16584943491.750000,2410700361.00,2232000000.00
sh.600031,2010-10-30,2010-09-30,0.500502,0.188638,0.373663,4886483513.750000,1.837368,,2410700361.00,2232000000.00
sh.600031,2011-03-18,2010-12-31,0.594939,0.181536,0.368521,6164027496.130000,1.109233,32963477907.660000,5062470758.00,4687200000.00
sh.600031,2011-04-29,2011-03-31,0.210170,0.202227,0.374821,2828823643.250000,1.416640,,5062470758.00,4687200000.00
sh.600031,2011-08-16,2011-06-30,0.419645,0.209062,0.381264,6347803838.600000,1.142987,29657233646.660000,7593706137.00,7030800000.00
sh.600031,2011-10-31,2011-09-30,0.510470,0.199477,0.378327,8239029951.610000,1.164379,,7593706137.00,7030800000.00
sh.600031,2012-03-29,2011-12-31,0.557759,0.184369,0.364817,9361554986.780000,1.138956,49066430903.420000,7593706137.00,7030800000.00
sh.600031,2012-04-28,2012-03-31,0.133127,0.200314,0.384245,2940175144.520000,1.157556,,7593706137.00,7030800000.00
sh.600031,2012-08-31,2012-06-30,0.245950,0.171069,0.354536,5433198432.260000,1.036358,30636062061.440000,7593706137.00,7030800000.00
sh.600031,2012-10-30,2012-09-30,0.275171,0.152557,0.334078,6208988020.030000,0.902326,,7593706137.00,7030800000.00
sh.600031,2013-04-27,2012-12-31,0.266439,0.128350,0.317470,6010682000.000000,0.748790,45016756000.000000,7593706137.00,7030800000.00
sh.600031,2013-04-27,2013-03-31,0.065974,0.150015,0.337057,1684653000.000000,0.584803,,7616504037.00,7593706137.00
sh.600031,2013-08-31,2013-06-30,0.113342,0.128742,0.312016,2843245000.000000,0.417102,21561792000.000000,7616504037.00,7593706137.00
sh.600031,2013-10-31,2013-09-30,0.126610,0.105882,0.285588,3166043000.000000,0.366177,,7616504037.00,7593706137.00
sh.600031,2014-04-30,2013-12-31,0.123802,0.082910,0.261874,3094852000.000000,0.381224,36340488000.000000,7616504037.00,7593706137.00
sh.600031,2014-04-30,2014-03-31,0.034041,0.084771,0.288687,855188000.000000,0.283381,,7616504037.00,7593706137.00
sh.600031,2014-08-30,2014-06-30,0.055928,0.072556,0.278272,1430907000.000000,0.212978,19356166000.000000,7616504037.00,7593706137.00
sh.600031,2014-10-31,2014-09-30,0.064861,0.062339,0.260986,1666856000.000000,0.199385,,7616504037.00,7593706137.00
sh.600031,2015-04-21,2014-12-31,0.029753,0.024896,0.257735,755972000.000000,0.093114,29704933000.000000,7616504037.00,7593706137.00
sh.600031,2015-04-22,2015-03-31,0.001339,0.006855,0.269002,43019000.000000,-0.011340,,7616504037.00,7593706137.00
sh.600031,2015-08-31,2015-06-30,0.014167,0.026617,0.267026,364569000.000000,-0.042734,13417242000.000000,7616504037.00,7593706137.00
sh.600031,2015-10-31,2015-09-30,0.001656,0.003258,0.255782,60222000.000000,-0.110900,,7616504037.00,7593706137.00
sh.600031,2016-04-29,2015-12-31,0.005966,0.005912,0.247791,138150000.000000,0.018195,22678730000.000000,7616504037.00,7593706137.00
sh.600031,2016-04-29,2016-03-31,0.003890,0.018990,0.259165,99272000.000000,0.027334,,7616504037.00,7593706137.00
sh.600031,2016-08-30,2016-06-30,0.005991,0.013888,0.272083,155828000.000000,0.001071,11060238000.000000,7616504037.00,7593706137.00
sh.600031,2016-10-31,2016-09-30,0.007586,0.012627,0.264977,208213000.000000,0.051188,,7610861047.00,7593720397.00
sh.600031,2017-04-28,2016-12-31,0.008965,0.007036,0.262055,163799000.000000,0.026732,22773451000.000000,7610868523.00,7593720397.00
sh.600031,2017-04-28,2017-03-31,0.032228,0.086576,0.325546,811805000.000000,0.112171,,7657951961.00,7593733498.00
sh.600031,2017-08-30,2017-06-30,0.049460,0.066129,0.298594,1270185000.000000,0.160045,18912180000.000000,7657956115.00,7593737652.00
sh.600031,2017-10-31,2017-09-30,0.075718,0.068847,0.301256,1938668000.000000,0.239621,,7643584468.00,7593772506.00
sh.600031,2018-04-17,2017-12-31,0.086788,0.058095,0.300749,2227085000.000000,0.272894,37656599000.000000,7668210660.00,7607584334.00
sh.600031,2018-04-26,2018-03-31,0.056785,0.127686,0.319152,1552532000.000000,0.369542,,7707309941.00,7646879615.00
sh.600031,2018-08-27,2018-06-30,0.126735,0.124964,0.316422,3514460000.000000,0.560630,27605027000.000000,7738621618.00,7700117531.00
sh.600031,2018-10-30,2018-09-30,0.175036,0.123305,0.311623,5065054000.000000,0.664887,,7794598334.00,7756094247.00
sh.600031,2019-04-01,2018-12-31,0.214672,0.112922,0.306218,6303487000.000000,0.784286,54336469000.000000,7800711422.00,7763034335.00
sh.600031,2019-04-29,2019-03-31,0.091727,0.156127,0.307152,3324655000.000000,0.935718,,8375573568.00,8337896481.00
sh.600031,2019-08-30,2019-06-30,0.189933,0.159863,0.323573,6935870000.000000,1.131419,42495214000.000000,8375092468.00,8337896481.00
sh.600031,2019-10-31,2019-09-30,0.248159,0.160266,0.325362,9406182000.000000,1.234762,,8416470598.00,8408609391.00
sh.600031,2020-04-24,2019-12-31,0.295278,0.151911,0.326878,11494448000.000000,1.329971,73925853000.000000,8426246247.00,8421113690.00
