code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600176,2010-04-26,2010-03-31,0.013520,0.060258,0.341080,47468780.330000,-0.353131,,427392000.00,427392000.00
sh.600176,2010-08-20,2010-06-30,0.063012,0.080154,0.316445,180544839.290000,-0.207656,2215227514.540000,427392000.00,427392000.00
sh.600176,2010-10-28,2010-09-30,0.092339,0.083085,0.317167,277889664.560000,0.015331,,427392000.00,427392000.00
sh.600176,2011-03-18,2010-12-31,0.156014,0.092948,0.310514,442899999.430000,0.481904,4663962158.490000,427392000.00,427392000.00
sh.600176,2011-04-29,2011-03-31,0.040876,0.095915,0.310969,137533091.220000,0.584634,,427392000.00,427392000.00
sh.600176,2011-08-19,2011-06-30,0.087017,0.102378,0.344138,285242173.620000,0.599405,2786172547.890000,427392000.00,427392000.00
sh.600176,2011-10-31,2011-09-30,0.085466,0.097311,0.344555,388958638.760000,0.487706,,581753000.00,427392000.00
sh.600176,2012-03-19,2011-12-31,0.120016,0.090348,0.358899,455208659.740000,0.502437,5038391742.610000,581753000.00,427392000.00
sh.600176,2012-04-26,2012-03-31,0.011756,0.035220,0.326524,39682587.770000,0.468516,,581753000.00,427392000.00
sh.600176,2012-08-17,2012-06-30,0.029367,0.037721,0.295499,100471269.170000,0.302995,2663523631.860000,872629500.00,641088000.00
sh.600176,2012-10-26,2012-09-30,0.050327,0.045834,0.309601,186726232.630000,0.321608,,872629500.00,641088000.00
sh.600176,2013-03-15,2012-12-31,0.077383,0.055570,0.336751,283576505.740000,0.314204,5005149362.200000,872629500.00,641088000.00
sh.600176,2013-04-27,2013-03-31,0.006540,0.025261,0.319003,29479514.840000,0.294845,,872629500.00,641088000.00
sh.600176,2013-08-19,2013-06-30,0.022444,0.037320,0.315486,96153571.610000,0.291074,2532616634.590000,872629500.00,641088000.00
sh.600176,2013-10-28,2013-09-30,0.047203,0.049071,0.309820,191815116.080000,0.298633,,872629500.00,641088000.00
sh.600176,2014-03-19,2013-12-31,0.086921,0.064039,0.313730,333618177.180000,0.365709,5138755280.580000,872629500.00,641088000.00
sh.600176,2014-04-28,2014-03-31,0.006549,0.020763,0.320822,24154167.800000,0.366229,,872629500.00,641088000.00
sh.600176,2014-08-19,2014-06-30,0.035314,0.046749,0.339074,132484629.320000,0.422768,2785438299.750000,872629500.00,641088000.00
sh.600176,2014-10-27,2014-09-30,0.075991,0.065919,0.348249,291175857.440000,0.500677,,872629500.00,872629500.00
sh.600176,2015-03-18,2014-12-31,0.122851,0.075522,0.353824,473382637.810000,0.543801,6209627109.020000,872629500.00,872629500.00
sh.600176,2015-04-22,2015-03-31,0.044742,0.112249,0.385220,185867972.510000,0.728729,,872629500.00,872629500.00
sh.600176,2015-08-20,2015-06-30,0.112954,0.139017,0.405244,480049493.960000,0.945128,3404807458.590000,872629500.00,872629500.00
sh.600176,2015-10-27,2015-09-30,0.174894,0.146789,0.403368,768036501.790000,1.090846,,872629500.00,872629500.00
sh.600176,2016-03-18,2015-12-31,0.143102,0.139839,0.403016,986531563.690000,1.126534,6911129231.430000,872629500.00,872629500.00
sh.600176,2016-04-27,2016-03-31,0.036289,0.205320,0.416972,361816531.250000,1.046552,,1105526152.00,872629500.00
sh.600176,2016-08-19,2016-06-30,0.076446,0.207700,0.437924,771888679.090000,0.519533,3632229737.320000,2432157534.00,1919784900.00
sh.600176,2016-10-26,2016-09-30,0.112323,0.209922,0.439229,1158649529.910000,0.558912,,2432157534.00,1919784900.00
sh.600176,2017-03-21,2016-12-31,0.147066,0.205298,0.447188,1528719094.690000,0.625385,7303899973.470000,2432157534.00,1919784900.00
sh.600176,2017-04-29,2017-03-31,0.041986,0.254846,0.470924,473887612.410000,0.670882,,2432157534.00,2432157534.00
sh.600176,2017-08-18,2017-06-30,0.090216,0.248426,0.462745,1012949434.280000,0.604900,4030972794.050000,2918589041.00,2918589041.00
sh.600176,2017-10-12,2017-09-30,0.136089,0.242280,0.452900,1560120478.410000,0.661536,,2918589041.00,2918589041.00
sh.600176,2018-03-20,2017-12-31,0.183631,0.249388,0.458379,2157591416.960000,0.736606,8590923095.980000,2918589041.00,2918589041.00
sh.600176,2018-04-26,2018-03-31,0.048537,0.248954,0.452740,621101609.940000,0.786830,,2918589041.00,2918589041.00
sh.600176,2018-08-20,2018-06-30,0.099445,0.253524,0.455832,1272149706.770000,0.688290,4976631268.040000,3502306849.00,3502306849.00
sh.600176,2018-10-19,2018-09-30,0.146562,0.251407,0.450941,1918074052.930000,0.716884,,3502306849.00,3502306849.00
sh.600176,2019-03-21,2018-12-31,0.177913,0.237713,0.451095,2384834658.940000,0.677833,9908256715.890000,3502306849.00,3502306849.00
sh.600176,2019-04-25,2019-03-31,0.034502,0.197974,0.411899,494207002.360000,0.644119,,3502306849.00,3502306849.00
sh.600176,2019-08-22,2019-06-30,0.073303,0.208436,0.404389,1055183598.600000,0.616937,4994540446.840000,3502306849.00,3502306849.00
sh.600176,2019-10-23,2019-09-30,0.105541,0.200416,0.399111,1550890798.640000,0.573982,,3502306849.00,3502306849.00
sh.600176,2020-03-23,2019-12-31,0.142471,0.201410,0.354568,2113459262.370000,0.607847,10339187239.100000,3502306849.00,3502306849.00
