code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600019,2010-04-30,2010-03-31,0.040483,0.091898,0.151471,4069024706.950000,0.551470,,17512000000.00,17512000000.00
sh.600019,2010-08-28,2010-06-30,0.082739,0.085038,0.147621,8317728894.250000,0.753658,97231356000.000000,17512027698.00,17512027698.00
sh.600019,2010-10-30,2010-09-30,0.107423,0.073532,0.129650,10952712012.880000,0.725984,,17512048088.00,17512048088.00
sh.600019,2011-03-31,2010-12-31,0.128966,0.066094,0.120369,13360887604.550000,0.736012,200979795000.000000,17512048088.00,17512048088.00
sh.600019,2011-04-30,2011-03-31,0.028871,0.059577,0.111811,3213572672.890000,0.686900,,17512048088.00,17512048088.00
sh.600019,2011-08-31,2011-06-30,0.048515,0.047977,0.095873,5324953140.650000,0.566336,110245114000.000000,17512048088.00,17512048088.00
sh.600019,2011-10-29,2011-09-30,0.060045,0.039960,0.081612,6675977257.120000,0.491575,,17512048088.00,17512048088.00
sh.600019,2012-03-31,2011-12-31,0.069702,0.034767,0.087477,7735800167.040000,0.420394,220932312000.000000,17512048088.00,17512048088.00
sh.600019,2012-04-28,2012-03-31,0.011400,0.026750,0.075194,1265581341.250000,0.314821,,17512048088.00,17512048088.00
sh.600019,2012-08-28,2012-06-30,0.087721,0.098928,0.078247,9685251701.390000,0.679103,96827235000.000000,17512048088.00,17512048088.00
sh.600019,2012-10-30,2012-09-30,0.098209,0.074335,0.073567,10837312136.110000,0.675642,,17512048088.00,17512048088.00
sh.600019,2013-03-30,2012-12-31,0.095339,0.054584,0.074587,10432955668.830000,0.606608,189890930000.000000,17122048088.00,17122048088.00
sh.600019,2013-04-26,2013-03-31,0.014629,0.036174,0.089883,1676832523.090000,0.630350,,17122048088.00,17122048088.00
sh.600019,2013-08-24,2013-06-30,0.033663,0.039686,0.091913,3813778029.390000,0.271930,95105313763.160000,16471724924.00,16471724924.00
sh.600019,2013-10-30,2013-09-30,0.042009,0.034072,0.086809,4847191980.600000,0.257213,,16471724924.00,16471724924.00
sh.600019,2014-03-29,2013-12-31,0.052442,0.031843,0.094735,6040334623.220000,0.353240,188328279762.660000,16471724924.00,16471724924.00
sh.600019,2014-04-30,2014-03-31,0.013575,0.033931,0.096802,1586212654.180000,0.346094,,16471724924.00,16471724924.00
sh.600019,2014-08-23,2014-06-30,0.028362,0.034075,0.096253,3325641093.210000,0.319923,96520733000.000000,16471724924.00,16424278824.00
sh.600019,2014-10-31,2014-09-30,0.044722,0.036855,0.099090,5292059579.640000,0.375608,,16471724924.00,16424278824.00
sh.600019,2015-03-27,2014-12-31,0.051540,0.032499,0.098619,6090692217.890000,0.351669,187873000000.000000,16471026024.00,16424278824.00
sh.600019,2015-04-24,2015-03-31,0.013423,0.039548,0.115044,1636725627.530000,0.353922,,16471026024.00,16424278824.00
sh.600019,2015-08-25,2015-06-30,0.027699,0.040779,0.114463,3293775649.350000,0.352949,81006000000.000000,16469288424.00,16424278824.00
sh.600019,2015-10-29,2015-09-30,0.019753,0.018992,0.099416,2320702834.390000,0.184368,,16469288424.00,16424278824.00
sh.600019,2016-03-31,2015-12-31,0.008922,0.004360,0.088719,714070175.310000,0.061507,164240000000.000000,16467517524.00,16424278824.00
sh.600019,2016-04-28,2016-03-31,0.013452,0.043612,0.124821,1538330133.290000,0.060376,,16467517524.00,16424278824.00
sh.600019,2016-08-31,2016-06-30,0.030368,0.046433,0.140045,3621408785.510000,0.079363,78173000000.000000,16466927224.00,16424278824.00
sh.600019,2016-10-25,2016-09-30,0.048526,0.043659,0.122283,5825652203.500000,0.264552,,16466927224.00,16424278824.00
sh.600019,2017-04-28,2016-12-31,0.076606,0.049635,0.127291,9205298437.670000,0.545003,184264960000.000000,16450393624.00,16424278824.00
sh.600019,2017-04-28,2017-03-31,0.027536,0.049018,0.118580,4167029541.860000,0.506405,,22102656925.00,22076795525.00
sh.600019,2017-08-25,2017-06-30,0.045249,0.039657,0.100884,6739088170.830000,0.515497,169391722090.900000,22102656925.00,22089726225.00
sh.600019,2017-10-28,2017-09-30,0.083852,0.049715,0.108924,12520006957.510000,0.663543,,22102656925.00,22089726225.00
sh.600019,2018-04-10,2017-12-31,0.134200,0.070576,0.140674,20403137217.050000,0.867386,289092900259.280000,22268111875.00,22089726225.00
sh.600019,2018-04-28,2018-03-31,0.030086,0.082048,0.163478,5534415617.650000,0.916328,,22267915125.00,22089726225.00
sh.600019,2018-08-28,2018-06-30,0.060795,0.073391,0.149857,10901132343.000000,1.033324,148534090141.080000,22267915125.00,22101086925.00
sh.600019,2018-10-30,2018-09-30,0.093912,0.076256,0.155493,17181942991.180000,1.044077,,22267915125.00,22101086925.00
sh.600019,2019-04-25,2018-12-31,0.126410,0.076377,0.149926,23278140884.900000,0.968441,304779462646.470000,22267915125.00,22101086925.00
sh.600019,2019-04-25,2019-03-31,0.015322,0.045074,0.101682,2946859612.760000,0.865072,,22276134075.00,22101086925.00
sh.600019,2019-08-23,2019-06-30,0.035534,0.047539,0.110530,6697051648.290000,0.796502,140230088268.720000,22276134075.00,22101086925.00
sh.600019,2019-10-26,2019-09-30,0.050508,0.044351,0.107181,9618568334.320000,0.659594,,22274460375.00,22101086925.00
sh.600019,2020-04-29,2019-12-31,0.070026,0.046191,0.108791,13469014497.360000,0.557734,291593978707.950000,22274460375.00,22101086925.00
