code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600015,2010-04-30,2010-03-31,0.042271,0.233280,,1306627297.820000,0.874601,,4990528316.00,3784000000.00
sh.600015,2010-08-10,2010-06-30,0.095634,0.260139,,3007539313.470000,1.022371,,4990528316.00,3784000000.00
sh.600015,2010-10-29,2010-09-30,0.140576,0.255506,,4527257213.890000,1.131136,,4990528316.00,3784000000.00
sh.600015,2011-03-26,2010-12-31,0.182248,0.244684,,5989582489.730000,1.200190,24478895000.000000,4990528316.00,3784000000.00
sh.600015,2011-04-29,2011-03-31,0.046982,0.230796,,1707754701.360000,1.280568,,4990528316.00,3784000000.00
sh.600015,2011-08-12,2011-06-30,0.090506,0.268959,,4267420932.370000,1.058358,15866424000.000000,6849725776.00,4200000000.00
sh.600015,2011-10-28,2011-09-30,0.135616,0.266041,,6538544622.640000,1.168035,,6849725776.00,4200000000.00
sh.600015,2012-03-27,2011-12-31,0.185558,0.274894,,9220971803.510000,1.346322,33543795000.000000,6849725776.00,4990528316.00
sh.600015,2012-04-28,2012-03-31,0.036120,0.260112,,2350567418.230000,1.440266,,6849725776.00,4990528316.00
sh.600015,2012-08-10,2012-06-30,0.091711,0.312284,,6074608704.630000,1.610247,19452177000.000000,6849725776.00,4990528316.00
sh.600015,2012-10-26,2012-09-30,0.135943,0.312534,,9179825614.350000,1.732030,,6849725776.00,4990528316.00
sh.600015,2013-04-26,2012-12-31,0.184657,0.321685,,12795658813.890000,1.868145,,6849725776.00,4990528316.00
sh.600015,2013-04-26,2013-03-31,0.038672,0.277401,,2951148171.210000,1.955574,,6849725776.00,4990528316.00
sh.600015,2013-08-09,2013-06-30,0.093116,0.328635,,7298000000.000000,2.046838,,6849725776.00,4990528316.00
sh.600015,2013-10-31,2013-09-30,0.142091,0.333493,,11127000000.000000,1.655909,,8904643509.00,6487686811.00
sh.600015,2014-04-18,2013-12-31,0.193687,0.343020,,15511000000.000000,1.741339,,8904643509.00,6487686811.00
sh.600015,2014-04-30,2014-03-31,0.042509,0.304192,,3730000000.000000,1.828035,,8904643509.00,6487686811.00
sh.600015,2014-08-07,2014-06-30,0.098033,0.329454,,8690000000.000000,1.895191,26377000000.000000,8904643509.00,6487686811.00
sh.600015,2014-10-31,2014-09-30,0.145052,0.323746,,13215000000.000000,1.971219,,8904643509.00,6487686811.00
sh.600015,2015-04-17,2014-12-31,0.192436,0.328378,,18023000000.000000,2.019284,54885000000.000000,8904643509.00,6487686811.00
sh.600015,2015-04-30,2015-03-31,0.039999,0.322771,,4156000000.000000,2.065776,,8904643509.00,6487686811.00
sh.600015,2015-08-08,2015-06-30,0.087154,0.328721,,9312000000.000000,2.085878,28328000000.000000,8904643509.00,6487686811.00
sh.600015,2015-10-31,2015-09-30,0.130250,0.323821,,13980000000.000000,1.751521,,10685572211.00,7785224173.00
sh.600015,2016-04-19,2015-12-31,0.172340,0.322072,,18952000000.000000,1.767149,58844000000.000000,10685572211.00,7785224173.00
sh.600015,2016-04-30,2016-03-31,0.034120,0.295125,,4462000000.000000,1.794756,,10685572211.00,7785224173.00
sh.600015,2016-08-11,2016-06-30,0.075288,0.316520,,9877000000.000000,1.819837,31205000000.000000,10685572211.00,10685572211.00
sh.600015,2016-10-31,2016-09-30,0.109911,0.308604,,14688000000.000000,1.833126,,10685572211.00,10685572211.00
sh.600015,2017-04-29,2016-12-31,0.145830,0.308567,,19756000000.000000,1.841455,104746000000.000000,10685572211.00,10685572211.00
sh.600015,2017-04-29,2017-03-31,0.029245,0.278305,,4545000000.000000,1.847819,,10685572211.00,10685572211.00
sh.600015,2017-08-11,2017-06-30,0.063267,0.297079,,9907000000.000000,1.535326,33348000000.000000,12822686653.00,12822686653.00
sh.600015,2017-10-31,2017-09-30,0.090253,0.286128,,14327000000.000000,1.504131,,12822686653.00,12822686653.00
sh.600015,2018-04-20,2017-12-31,0.123776,0.300268,,19933000000.000000,1.545620,66384000000.000000,12822686653.00,12822686653.00
sh.600015,2018-04-28,2018-03-31,0.026735,0.288274,,4585000000.000000,1.549519,,12822686653.00,12822686653.00
sh.600015,2018-08-20,2018-06-30,0.058308,0.307550,,10111000000.000000,1.561139,32876000000.000000,12822686653.00,12822686653.00
sh.600015,2018-10-31,2018-09-30,0.083179,0.288841,,14622000000.000000,1.567924,,12822686653.00,12822686653.00
sh.600015,2019-04-19,2018-12-31,0.108277,0.290556,,20986000000.000000,1.626336,72227000000.000000,12822686653.00,12822686653.00
sh.600015,2019-04-30,2019-03-31,0.021398,0.237993,,4643000000.000000,1.358855,,15387223983.00,12822686653.00
sh.600015,2019-08-13,2019-06-30,0.044514,0.267005,,10626000000.000000,1.388295,39797000000.000000,15387223983.00,12822686653.00
sh.600015,2019-10-31,2019-09-30,0.063714,0.248485,,15376000000.000000,1.402787,,15387223983.00,12822686653.00
sh.600015,2020-04-17,2019-12-31,0.090380,0.260993,,22115000000.000000,1.423584,84734000000.000000,15387223983.00,12822686653.00
