code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600038,2010-04-27,2010-03-31,0.000234,0.002956,0.153842,314722.980000,0.236475,,337350000.00,168493477.00
sh.600038,2010-08-18,2010-06-30,0.018181,0.038186,0.114615,24648684.470000,0.261089,626899110.180000,337350000.00,168493477.00
sh.600038,2010-10-28,2010-09-30,0.035532,0.038951,0.122880,47986983.260000,0.251877,,337350000.00,168493477.00
sh.600038,2011-03-30,2010-12-31,0.086304,0.052707,0.131298,119647850.840000,0.354670,2231572638.200000,337350000.00,168493477.00
sh.600038,2011-04-28,2011-03-31,0.006270,0.059001,0.148909,8989560.380000,0.380384,,337350000.00,168493477.00
sh.600038,2011-08-31,2011-06-30,0.023479,0.048508,0.117359,33957618.090000,0.382264,679287728.680000,337350000.00,168493477.00
sh.600038,2011-10-24,2011-09-30,0.045376,0.048912,0.130678,65578873.270000,0.406817,,337350000.00,337350000.00
sh.600038,2012-03-28,2011-12-31,0.074835,0.039650,0.115577,109809183.950000,0.325505,2714849469.870000,337350000.00,337350000.00
sh.600038,2012-04-25,2012-03-31,0.008241,0.047369,0.108767,12456746.630000,0.335783,247897757.690000,337350000.00,337350000.00
sh.600038,2012-08-29,2012-06-30,0.030222,0.056121,0.161181,46194213.490000,0.361778,783305334.350000,337350000.00,337350000.00
sh.600038,2012-10-25,2012-09-30,0.048312,0.052737,0.162322,73693342.570000,0.349559,,337350000.00,337350000.00
sh.600038,2013-03-26,2012-12-31,0.074511,0.040430,0.135276,115556753.890000,0.342543,2749241026.190000,337350000.00,337350000.00
sh.600038,2013-04-25,2013-03-31,0.009240,0.040476,0.180398,14828577.810000,0.349573,,337350000.00,337350000.00
sh.600038,2013-08-22,2013-06-30,0.034155,0.050338,0.142202,54606270.190000,0.367478,1028766440.310000,337350000.00,337350000.00
sh.600038,2013-10-28,2013-09-30,0.062752,0.051879,0.153333,101876042.260000,0.426084,,337350000.00,337350000.00
sh.600038,2014-03-26,2013-12-31,0.066031,0.022755,0.108618,246446810.270000,0.419411,10661764545.590000,589476716.00,337350000.00
sh.600038,2014-04-25,2014-03-31,0.009907,0.023396,0.098093,58430694.820000,0.433134,,589476716.00,337350000.00
sh.600038,2014-08-27,2014-06-30,0.025705,0.028069,0.110668,152579180.980000,0.456860,5368113558.600000,589476716.00,337350000.00
sh.600038,2014-10-29,2014-09-30,0.040425,0.029849,0.110814,241677428.360000,0.555364,,589476716.00,337350000.00
sh.600038,2015-03-31,2014-12-31,0.055005,0.026644,0.112618,331864622.720000,0.562940,12308928148.930000,589476716.00,392650000.00
sh.600038,2015-04-30,2015-03-31,0.009968,0.024198,0.115388,61530907.540000,0.568301,,589476716.00,392650000.00
sh.600038,2015-08-27,2015-06-30,0.029984,0.033663,0.154426,186901551.150000,0.620941,5482205417.370000,589476716.00,392650000.00
sh.600038,2015-10-28,2015-09-30,0.045949,0.035660,0.146905,288979794.400000,0.642355,,589476716.00,392650000.00
sh.600038,2016-03-30,2015-12-31,0.068706,0.034867,0.153255,437379255.610000,0.741422,12377348154.730000,589476716.00,392650000.00
sh.600038,2016-04-22,2016-03-31,0.008456,0.022839,0.106840,55832844.530000,0.730894,,589476716.00,392650000.00
sh.600038,2016-08-26,2016-06-30,0.026637,0.031520,0.096866,175156264.160000,0.721428,5473402293.190000,589476716.00,392650000.00
sh.600038,2016-10-28,2016-09-30,0.045750,0.036831,0.110142,304103523.710000,0.766759,,589476716.00,392650000.00
sh.600038,2017-03-16,2016-12-31,0.065511,0.035106,0.140658,439580835.540000,0.745002,12339608596.930000,589476716.00,589476716.00
sh.600038,2017-04-28,2017-03-31,0.010294,0.034224,0.127824,71456062.820000,0.771063,,589476716.00,589476716.00
sh.600038,2017-08-31,2017-06-30,0.022321,0.029048,0.099382,154222408.220000,0.708467,,589476716.00,589476716.00
sh.600038,2017-10-27,2017-09-30,0.039112,0.034697,0.117135,270656997.980000,0.690234,,589476716.00,589476716.00
sh.600038,2018-03-17,2017-12-31,0.064695,0.037797,0.153446,455377752.290000,0.772510,11898464366.910000,589476716.00,589476716.00
sh.600038,2018-04-27,2018-03-31,0.009717,0.031800,0.141750,68085478.790000,0.771917,,589476716.00,589476716.00
sh.600038,2018-08-25,2018-06-30,0.024515,0.032282,0.126355,173011489.430000,0.814111,5291077518.890000,589476716.00,589476716.00
sh.600038,2018-10-26,2018-09-30,0.041792,0.036487,0.124362,298661246.160000,0.831653,,589476716.00,589476716.00
sh.600038,2019-03-21,2018-12-31,0.068332,0.039060,0.139318,510344306.390000,0.865735,12876793479.160000,589476716.00,589476716.00
sh.600038,2019-04-26,2019-03-31,0.010152,0.031286,0.130462,74686229.710000,0.879517,,589476716.00,589476716.00
sh.600038,2019-08-24,2019-06-30,0.031044,0.034064,0.112844,235055801.270000,0.972933,6821747420.010000,589476716.00,589476716.00
sh.600038,2019-10-25,2019-09-30,0.051518,0.037866,0.112917,398684390.680000,1.032624,,589476716.00,589476716.00
sh.600038,2020-03-31,2019-12-31,0.074023,0.037246,0.139207,588308525.520000,0.997861,15603589423.670000,589476716.00,589476716.00
