code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600111,2010-04-17,2010-03-31,0.072908,0.209984,0.407088,205659532.360000,0.325806,,807348000.00,493156618.00
sh.600111,2010-08-03,2010-06-30,0.190942,0.239217,0.422701,556949648.690000,0.590674,1987116342.780000,807348000.00,493156618.00
sh.600111,2010-10-28,2010-09-30,0.305310,0.256023,0.446183,939702544.830000,0.835157,,807348000.00,493156618.00
sh.600111,2011-04-07,2010-12-31,0.365117,0.260767,0.492402,1371095958.290000,0.929883,4987721790.310000,807348000.00,493156618.00
sh.600111,2011-04-28,2011-03-31,0.181843,0.343228,0.500212,726273983.700000,1.370218,,807348000.00,493156618.00
sh.600111,2011-08-09,2011-06-30,0.602943,0.501557,0.712636,2998869831.120000,1.959925,5716519019.720000,1211022000.00,739734927.00
sh.600111,2011-10-27,2011-09-30,0.811740,0.513392,0.762350,5180233676.360000,2.704586,,1211022000.00,739734927.00
sh.600111,2012-03-27,2011-12-31,0.864237,0.486527,0.727869,5608813798.080000,2.872304,11256076397.000000,1211022000.00,739734927.00
sh.600111,2012-04-19,2012-03-31,0.193497,0.438206,0.611431,1564491398.290000,3.469389,,1211022000.00,739734927.00
sh.600111,2012-08-18,2012-06-30,0.252841,0.292590,0.487470,1842477326.960000,1.268053,6284921901.800000,2422044000.00,1479469854.00
sh.600111,2012-10-20,2012-09-30,0.269516,0.251068,0.441810,2074370920.480000,0.841633,,2422044000.00,1479469854.00
sh.600111,2013-03-30,2012-12-31,0.244530,0.180998,0.412908,1672734838.550000,0.623599,9215495840.950000,2422044000.00,1479469854.00
sh.600111,2013-04-20,2013-03-31,0.035841,0.085589,0.283922,196500434.220000,0.226545,,2422044000.00,1479469854.00
sh.600111,2013-08-16,2013-06-30,0.150062,0.094314,0.337971,455692032.570000,0.409530,4818358196.630000,2422044000.00,1479469854.00
sh.600111,2013-10-25,2013-09-30,0.185344,0.100242,0.318765,677749346.080000,0.472659,,2422044000.00,1479469854.00
sh.600111,2014-03-14,2013-12-31,0.216528,0.112145,0.363697,950082610.600000,0.649941,8446019917.330000,2422044000.00,1479469854.00
sh.600111,2014-04-16,2014-03-31,0.008832,0.014332,0.281640,15543576.880000,0.577323,,2422044000.00,1479469854.00
sh.600111,2014-08-26,2014-06-30,0.036064,0.030587,0.313398,72943663.010000,0.330901,2367938442.330000,2422044000.00,1479469854.00
sh.600111,2014-10-25,2014-09-30,0.050032,0.049512,0.308623,187956385.210000,0.363877,,2422044000.00,1479469854.00
sh.600111,2015-04-03,2014-12-31,0.079760,0.045129,0.327846,263457925.290000,0.265490,5584424070.750000,2422044000.00,1479469854.00
sh.600111,2015-04-25,2015-03-31,0.009084,0.084490,0.266854,142943340.680000,0.268132,,2422044000.00,1479469854.00
sh.600111,2015-08-22,2015-06-30,0.031467,0.068188,0.259594,219897512.050000,0.178226,3121469943.060000,3633066000.00,2219204781.00
sh.600111,2015-10-23,2015-09-30,0.036311,0.044854,0.236443,201483661.100000,0.150750,,3633066000.00,2219204781.00
sh.600111,2016-04-16,2015-12-31,0.039197,0.008801,0.234802,57637098.150000,0.089653,6505229594.010000,3633066000.00,2219204781.00
sh.600111,2016-04-23,2016-03-31,0.000800,-0.014233,0.258032,-11302088.410000,0.070627,,3633066000.00,2219204781.00
sh.600111,2016-08-19,2016-06-30,0.003775,0.010162,0.223580,22540738.880000,0.026508,2115432101.670000,3633066000.00,3633066000.00
sh.600111,2016-10-22,2016-09-30,0.004148,0.006622,0.200313,23609285.450000,0.016112,,3633066000.00,3633066000.00
sh.600111,2017-04-15,2016-12-31,0.010936,0.015701,0.215463,80279445.670000,0.025002,4894975164.750000,3633066000.00,3633066000.00
sh.600111,2017-04-28,2017-03-31,0.008935,0.050875,0.168032,98139339.260000,0.043666,,3633066000.00,3633066000.00
sh.600111,2017-08-18,2017-06-30,0.013348,0.054194,0.193442,220862274.380000,0.047218,4075379114.650000,3633066000.00,3633066000.00
sh.600111,2017-10-28,2017-09-30,0.040820,0.091637,0.208762,650017349.410000,0.111645,,3633066000.00,3633066000.00
sh.600111,2018-04-20,2017-12-31,0.046824,0.068279,0.183425,696712840.580000,0.110468,10141401035.460000,3633066000.00,3633066000.00
sh.600111,2018-04-28,2018-03-31,0.012265,0.051633,0.153404,155911027.830000,0.119979,,3633066000.00,3633066000.00
sh.600111,2018-08-24,2018-06-30,0.024525,0.051534,0.156499,293421518.660000,0.139582,5693751984.070000,3633066000.00,3633066000.00
sh.600111,2018-10-20,2018-09-30,0.042341,0.047978,0.143765,446988371.790000,0.118802,,3633066000.00,3633066000.00
sh.600111,2019-04-20,2018-12-31,0.064611,0.041491,0.144956,578991426.790000,0.160688,13827702673.800000,3633066000.00,3633066000.00
sh.600111,2019-04-30,2019-03-31,0.012849,0.029089,0.103843,115044191.610000,0.163588,,3633066000.00,3633066000.00
sh.600111,2019-08-24,2019-06-30,0.028631,0.028803,0.112643,245378262.440000,0.173981,8519220200.460000,3633066000.00,3633066000.00
sh.600111,2019-10-26,2019-09-30,0.049156,0.033455,0.105763,471200759.530000,0.183199,,3633066000.00,3633066000.00
sh.600111,2020-04-28,2019-12-31,0.065528,0.035393,0.114002,640323241.950000,0.169635,17991615747.690000,3633066000.00,3633066000.00
