code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600346,2010-04-24,2010-03-31,-0.009999,-0.041449,0.270362,-3416179.670000,0.045195,,210000000.00,210000000.00
sh.600346,2010-08-28,2010-06-30,-0.042865,-0.073563,0.212761,-14122972.140000,0.044937,191985666.720000,210000000.00,210000000.00
sh.600346,2010-10-28,2010-09-30,-0.044067,-0.047622,0.242388,-14357698.140000,0.000425,,210000000.00,210000000.00
sh.600346,2011-04-27,2010-12-31,0.012691,0.006090,0.223197,3529814.580000,0.020056,579598435.970000,210000000.00,210000000.00
sh.600346,2011-04-27,2011-03-31,-0.022071,-0.032995,0.198745,-6084059.120000,0.001118,,210000000.00,210000000.00
sh.600346,2011-08-19,2011-06-30,-0.053710,-0.036986,0.188813,-16175634.370000,0.003660,434678389.790000,210000000.00,210000000.00
sh.600346,2011-10-29,2011-09-30,-0.123264,-0.057365,0.195238,-35456500.960000,-0.094663,,210000000.00,210000000.00
sh.600346,2012-04-18,2011-12-31,-0.168667,-0.077034,0.162109,-72093144.490000,-0.306943,927280947.380000,241000000.00,210000000.00
sh.600346,2012-04-28,2012-03-31,-0.005043,-0.007948,0.191959,-2599266.690000,-0.288030,,241000000.00,210000000.00
sh.600346,2012-08-25,2012-06-30,-0.021569,-0.020028,0.162077,-12924143.200000,-0.282806,643737286.250000,241000000.00,210000000.00
sh.600346,2012-10-27,2012-09-30,-0.033294,-0.019426,0.174645,-18413443.650000,-0.221493,,241000000.00,210000000.00
sh.600346,2013-03-30,2012-12-31,0.034551,0.009358,0.203356,12417685.530000,0.079710,1323750365.680000,241000000.00,210000000.00
sh.600346,2013-04-27,2013-03-31,0.001376,0.002251,0.209357,721766.300000,0.094325,,241000000.00,210000000.00
sh.600346,2013-08-28,2013-06-30,0.016758,0.019426,0.233254,10747171.020000,0.167442,550544605.950000,241000000.00,210000000.00
sh.600346,2013-10-25,2013-09-30,0.012190,0.008369,0.233028,7344349.230000,0.182594,,241000000.00,210000000.00
sh.600346,2014-04-18,2013-12-31,0.019380,0.011083,0.224841,13497500.000000,0.045920,1212113258.920000,241000000.00,210000000.00
sh.600346,2014-04-29,2014-03-31,-0.045846,-0.167966,0.220704,-30607943.990000,-0.075225,,290342105.00,210000000.00
sh.600346,2014-08-22,2014-06-30,-0.131350,-0.221289,0.159640,-85329782.710000,-0.299313,383360563.620000,290342105.00,210000000.00
sh.600346,2014-10-28,2014-09-30,-0.180716,-0.186482,0.168994,-115083192.750000,-0.393204,,290342105.00,210000000.00
sh.600346,2015-04-16,2014-12-31,-0.309528,-0.216616,0.147686,-189767402.320000,-0.658548,871465751.270000,290342105.00,241000000.00
sh.600346,2015-04-29,2015-03-31,-0.051629,-0.180834,0.215733,-31029834.100000,-0.661555,,290342105.00,290342105.00
sh.600346,2015-07-22,2015-06-30,-0.210956,-0.300328,0.100942,-121423934.260000,-0.785447,403546404.030000,290342105.00,290342105.00
sh.600346,2015-10-28,2015-09-30,-0.319042,-0.307120,0.106491,-184860074.490000,-0.379794,,667786842.00,667786842.00
sh.600346,2016-04-28,2015-12-31,-0.452325,-0.296404,0.100481,-249187829.330000,-0.364041,837441514.320000,667786842.00,667786842.00
sh.600346,2016-04-28,2016-03-31,0.088640,0.045474,0.138689,162262409.480000,-0.042088,,2574114642.00,667786842.00
sh.600346,2016-08-23,2016-06-30,0.169013,0.062199,0.151995,465600759.760000,-0.051602,7366094803.930000,2825686942.00,667786842.00
sh.600346,2016-10-28,2016-09-30,0.231570,0.046416,0.127656,640018316.680000,0.052506,,2825686942.00,667786842.00
sh.600346,2017-02-28,2016-12-31,0.376198,0.059534,0.134601,1145422756.960000,0.417539,18713087419.360000,2825686942.00,667786842.00
sh.600346,2017-04-24,2017-03-31,0.047752,0.069079,0.161441,289075942.910000,0.473848,,2825686942.00,667786842.00
sh.600346,2017-08-01,2017-06-30,0.094838,0.051333,0.132321,559103693.220000,0.466731,10891689890.100000,2825686942.00,919359142.00
sh.600346,2017-10-31,2017-09-30,0.177759,0.067915,0.148078,1107053429.800000,0.571494,,2825686942.00,919359142.00
sh.600346,2018-03-10,2017-12-31,0.264208,0.078280,0.162671,1744708242.680000,0.608465,21973384550.290000,2825686942.00,919359142.00
sh.600346,2018-04-28,2018-03-31,0.080720,0.095322,0.154780,1104250221.480000,0.476959,,4545089925.00,919359142.00
sh.600346,2018-07-28,2018-06-30,0.107083,0.072011,0.145746,1904863859.900000,0.552646,26452255954.410000,5052789925.00,919359142.00
sh.600346,2018-10-20,2018-09-30,0.204833,0.084817,0.165126,3717669918.430000,0.699789,,5052789925.00,919359142.00
sh.600346,2019-04-10,2018-12-31,0.191269,0.056644,0.127424,3402466578.010000,0.657579,60067255171.950000,5052789925.00,919359142.00
sh.600346,2019-04-30,2019-03-31,0.018332,0.031862,0.096395,479621116.770000,0.539356,,5052789925.00,919359142.00
sh.600346,2019-08-10,2019-06-30,0.140893,0.095222,0.174242,4031068708.640000,0.775852,42333272597.420000,7039099786.00,4631935609.00
sh.600346,2019-10-24,2019-09-30,0.227732,0.089216,0.179827,6809730575.640000,0.921604,,7039099786.00,4631935609.00
sh.600346,2020-04-17,2019-12-31,0.313676,0.100339,0.207542,10112373525.770000,1.424213,100068119180.820000,7039099786.00,4631935609.00
