code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600170,2010-04-29,2010-03-31,0.021159,0.006214,0.047114,87625346.000000,0.548642,,719298000.00,352456020.00
sh.600170,2010-08-31,2010-06-30,0.074419,0.013325,0.067080,461293871.660000,0.439620,34481534914.870000,1042059557.00,352456020.00
sh.600170,2010-10-30,2010-09-30,0.124053,0.015284,0.064284,779012142.540000,0.516010,,1042059557.00,352456020.00
sh.600170,2011-03-25,2010-12-31,0.155636,0.014196,0.064623,1008765780.000000,0.879163,70854572898.800000,1042059557.00,352456020.00
sh.600170,2011-04-30,2011-03-31,0.022249,0.009211,0.058143,188286340.170000,0.860960,,1042059557.00,352456020.00
sh.600170,2011-08-30,2011-06-30,0.054410,0.012367,0.066266,460289104.110000,0.888260,37004843616.930000,1042059557.00,352456020.00
sh.600170,2011-10-29,2011-09-30,0.100329,0.016222,0.071398,955112890.910000,0.843358,,1156361487.00,352456020.00
sh.600170,2012-03-27,2011-12-31,0.149682,0.017892,0.071615,1482454052.110000,1.173669,82856900714.920000,1156361487.00,352456020.00
sh.600170,2012-04-28,2012-03-31,0.027738,0.015293,0.073499,310633981.050000,1.256425,,1156361487.00,352456020.00
sh.600170,2012-08-30,2012-06-30,0.065221,0.016510,0.069279,730474496.790000,0.662629,44012612440.470000,2312722974.00,704912040.00
sh.600170,2012-10-31,2012-09-30,0.098817,0.017099,0.068350,1116478062.740000,0.666845,,2312722974.00,704912040.00
sh.600170,2013-03-28,2012-12-31,0.143881,0.017713,0.064611,1650064782.930000,0.691768,92783296950.770000,2312722974.00,704912040.00
sh.600170,2013-04-27,2013-03-31,0.024655,0.015038,0.075983,300884630.360000,0.692255,,2312722974.00,704912040.00
sh.600170,2013-08-30,2013-06-30,0.065431,0.017370,0.068724,802570959.070000,0.729387,45980341998.470000,2312722974.00,704912040.00
sh.600170,2013-10-31,2013-09-30,0.093127,0.017080,0.068936,1166058669.410000,0.597448,,2775267568.00,845894448.00
sh.600170,2014-03-19,2013-12-31,0.130502,0.016343,0.076851,1667592000.120000,0.583039,101714958826.890000,2775267568.00,845894448.00
sh.600170,2014-04-30,2014-03-31,0.024871,0.013865,0.074596,339050617.230000,0.594361,,2775267568.00,845894448.00
sh.600170,2014-08-30,2014-06-30,0.065271,0.016097,0.080596,886570951.750000,0.470218,54772728840.650000,3607847838.00,1099662782.00
sh.600170,2014-10-31,2014-09-30,0.100925,0.017060,0.086087,1384380812.990000,0.502871,,3607847838.00,1099662782.00
sh.600170,2015-03-28,2014-12-31,0.114562,0.016254,0.084896,1847470176.480000,0.387558,113140434543.700000,4571703259.00,1099662782.00
sh.600170,2015-04-30,2015-03-31,0.020105,0.013024,0.075333,388868201.490000,0.399729,,4571703259.00,1099662782.00
sh.600170,2015-08-29,2015-06-30,0.051064,0.016399,0.084236,983144837.690000,0.313946,59745838969.700000,5943214237.00,4690202189.00
sh.600170,2015-10-31,2015-09-30,0.076961,0.016700,0.087932,1476981840.020000,0.314248,,5943214237.00,4690202189.00
sh.600170,2016-03-26,2015-12-31,0.093541,0.015714,0.090212,1971064987.010000,0.314735,124937726229.890000,5943214237.00,5755262427.00
sh.600170,2016-04-30,2016-03-31,0.022360,0.019066,0.096876,515278618.600000,0.337291,,5943214237.00,5755262427.00
sh.600170,2016-08-31,2016-06-30,0.048987,0.018337,0.073910,1110418094.970000,0.280529,60246909253.640000,7131857084.00,6906314912.00
sh.600170,2016-10-29,2016-09-30,0.074150,0.019491,0.081051,1709662807.650000,0.293645,,7131857084.00,6906314912.00
sh.600170,2017-03-25,2016-12-31,0.092915,0.016121,0.102167,2154609899.680000,0.293823,133072483653.210000,7131857084.00,6906314912.00
sh.600170,2017-04-29,2017-03-31,0.020543,0.019263,0.102375,513972334.150000,0.280818,,7482687167.00,6906314912.00
sh.600170,2017-08-29,2017-06-30,0.051877,0.020535,0.099634,1361244766.240000,0.256081,65897604741.820000,8904397728.00,8218514745.00
sh.600170,2017-10-31,2017-09-30,0.076491,0.020031,0.100368,1993881980.070000,0.262599,,8904397728.00,8218514745.00
sh.600170,2018-03-28,2017-12-31,0.103186,0.019626,0.104667,2788542749.130000,0.290246,141209001941.160000,8904397728.00,8486909929.00
sh.600170,2018-04-28,2018-03-31,0.019622,0.021781,0.115530,676860967.760000,0.293484,,8904397728.00,8486909929.00
sh.600170,2018-08-29,2018-06-30,0.048419,0.019420,0.099939,1520366037.270000,0.292895,77839861329.100000,8904397728.00,8486909929.00
sh.600170,2018-10-31,2018-09-30,0.065113,0.017789,0.110537,2053022527.780000,0.280016,,8904397728.00,8486909929.00
sh.600170,2019-03-29,2018-12-31,0.095693,0.020109,0.112472,3429448531.680000,0.312190,169837972402.380000,8904397728.00,8486909929.00
sh.600170,2019-04-30,2019-03-31,0.041555,0.034222,0.095380,1611832647.020000,0.400288,,8904397728.00,8486909929.00
sh.600170,2019-08-31,2019-06-30,0.062310,0.022101,0.092450,2287500264.620000,0.387140,102936946519.790000,8904397728.00,8486909929.00
sh.600170,2019-10-30,2019-09-30,0.085726,0.020188,0.095183,3075551074.630000,0.414374,,8904397728.00,8486909929.00
sh.600170,2020-04-22,2019-12-31,0.122568,0.020985,0.102867,4312247280.200000,0.441378,204225030695.310000,8904397728.00,8486909929.00
