code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600183,2010-04-26,2010-03-31,0.049600,0.103611,0.169017,123353849.590000,0.416761,,957023438.00,956657813.00
sh.600183,2010-08-28,2010-06-30,0.129287,0.122083,0.187558,325561282.240000,0.523192,2631817709.970000,957023438.00,956877188.00
sh.600183,2010-10-26,2010-09-30,0.177155,0.111763,0.177977,457414502.940000,0.555835,,957023438.00,956877188.00
sh.600183,2011-03-16,2010-12-31,0.218655,0.105155,0.168738,576904197.960000,0.556540,5411626990.590000,957023438.00,956877188.00
sh.600183,2011-04-29,2011-03-31,0.052853,0.104953,0.178770,154092600.060000,0.588199,,957023438.00,956877188.00
sh.600183,2011-08-19,2011-06-30,0.096017,0.113988,0.182015,337594895.740000,0.501755,2961678243.470000,1094629454.00,957023438.00
sh.600183,2011-10-31,2011-09-30,0.124484,0.097692,0.165295,442498457.630000,0.481879,,1094629454.00,957023438.00
sh.600183,2012-03-29,2011-12-31,0.133766,0.081721,0.153161,480268421.250000,0.411390,5876903981.400000,1094629454.00,957023438.00
sh.600183,2012-04-24,2012-03-31,0.019557,0.059047,0.144965,84583943.430000,0.353993,,1094629454.00,957023438.00
sh.600183,2012-08-28,2012-06-30,0.046657,0.064906,0.150817,195411653.790000,0.225398,3010679708.800000,1423018290.00,1400507469.00
sh.600183,2012-10-31,2012-09-30,0.062564,0.057299,0.140982,264586944.200000,0.201317,,1423018290.00,1400507469.00
sh.600183,2013-03-12,2012-12-31,0.079361,0.055371,0.136138,337375393.010000,0.227251,6005389062.340000,1423018290.00,1400507469.00
sh.600183,2013-04-23,2013-03-31,0.022429,0.062498,0.137486,93417895.410000,0.235250,,1423018290.00,1400507469.00
sh.600183,2013-08-21,2013-06-30,0.048720,0.065145,0.150560,198378886.530000,0.234658,2999459229.450000,1423018290.00,1400507469.00
sh.600183,2013-10-31,2013-09-30,0.106371,0.095488,0.151148,445176680.190000,0.361984,,1423018290.00,1400507469.00
sh.600183,2014-03-08,2013-12-31,0.131628,0.085111,0.149727,559204570.440000,0.392019,6570259191.920000,1423018290.00,1400507469.00
sh.600183,2014-04-30,2014-03-31,0.028970,0.072680,0.172217,123631456.110000,0.412671,,1423018290.00,1400507469.00
sh.600183,2014-08-28,2014-06-30,0.065672,0.078941,0.177194,284813390.980000,0.450649,3551342306.810000,1423018290.00,1423018290.00
sh.600183,2014-10-31,2014-09-30,0.096550,0.076147,0.172503,425863757.130000,0.374864,,1423018290.00,1423018290.00
sh.600183,2015-03-10,2014-12-31,0.117103,0.070421,0.174078,522387619.470000,0.362203,7299514323.020000,1423018290.00,1423018290.00
sh.600183,2015-04-30,2015-03-31,0.027641,0.066299,0.164948,119188577.850000,0.359794,,1423018290.00,1423018290.00
sh.600183,2015-08-27,2015-06-30,0.053121,0.064677,0.180969,232025483.570000,0.326526,3537719565.370000,1423018290.00,1423018290.00
sh.600183,2015-10-31,2015-09-30,0.076556,0.061007,0.181034,342426635.470000,0.304646,,1423018290.00,1423018290.00
sh.600183,2016-03-18,2015-12-31,0.120063,0.072657,0.188298,552935006.520000,0.378579,7487197611.480000,1437553885.00,1437553885.00
sh.600183,2016-04-28,2016-03-31,0.032185,0.081505,0.208129,154399263.120000,0.402909,,1437553885.00,1437553885.00
sh.600183,2016-08-26,2016-06-30,0.068443,0.082102,0.199625,319844981.570000,0.438469,3848754869.020000,1437553885.00,1437553885.00
sh.600183,2016-10-31,2016-09-30,0.105954,0.082900,0.198314,506504406.010000,0.491184,,1437553885.00,1437553885.00
sh.600183,2017-03-31,2016-12-31,0.153875,0.089086,0.205378,760643887.220000,0.520465,8428764421.090000,1437553885.00,1437553885.00
sh.600183,2017-04-29,2017-03-31,0.054725,0.122132,0.249733,290600633.660000,0.610014,,1441125046.00,1441125046.00
sh.600183,2017-08-31,2017-06-30,0.105500,0.114358,0.233127,555155004.960000,0.669004,4785332410.330000,1452268427.00,1452268427.00
sh.600183,2017-10-31,2017-09-30,0.153630,0.107860,0.220644,833657055.200000,0.724700,,1455524644.00,1455524644.00
sh.600183,2018-03-28,2017-12-31,0.194248,0.103552,0.214698,1113341797.230000,0.738334,10617994698.700000,1455524644.00,1455524644.00
sh.600183,2018-04-26,2018-03-31,0.040618,0.092166,0.205042,260669865.240000,0.712575,,1459572041.00,1459572041.00
sh.600183,2018-08-15,2018-06-30,0.089261,0.097140,0.204461,564279087.350000,0.504430,5728928603.690000,2117046245.00,2117046245.00
sh.600183,2018-10-30,2018-09-30,0.132479,0.095588,0.203620,857800320.450000,0.509263,,2117490910.00,2117490910.00
sh.600183,2019-03-27,2018-12-31,0.161102,0.088887,0.221761,1064961688.490000,0.472478,11802745096.660000,2117490910.00,2117490910.00
sh.600183,2019-04-25,2019-03-31,0.038214,0.097378,0.243378,266356540.520000,0.472446,,2117493146.00,2117493146.00
sh.600183,2019-08-13,2019-06-30,0.094648,0.113308,0.258566,676787097.680000,0.517002,5894652626.500000,2177023302.00,2177023302.00
sh.600183,2019-10-30,2019-09-30,0.141610,0.118491,0.268140,1122118094.570000,0.541545,,2276191340.00,2276191340.00
sh.600183,2020-03-25,2019-12-31,0.190172,0.118071,0.266469,1563393933.920000,0.636487,13043935908.030000,2276191340.00,2276191340.00
