code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600000,2010-04-30,2010-03-31,0.058590,0.382771,,4104843212.930000,1.626508,,8830045640.00,7925886508.00
sh.600000,2010-08-30,2010-06-30,0.126266,0.399208,,9082585865.130000,1.351734,69280734000.000000,11479059332.00,10303652460.00
sh.600000,2010-10-29,2010-09-30,0.198420,0.413615,,14845366054.040000,1.547490,,11479059332.00,11479059332.00
sh.600000,2011-03-30,2010-12-31,0.200862,0.384681,,19178586640.940000,1.336501,154856806000.000000,14348824165.00,11479059332.00
sh.600000,2011-04-28,2011-03-31,0.048073,0.399709,,6073978805.690000,1.472590,,14348824165.00,11479059332.00
sh.600000,2011-08-16,2011-06-30,0.100533,0.405167,,12910687000.000000,1.231727,111436750000.000000,18653471415.00,14922777132.00
sh.600000,2011-10-29,2011-09-30,0.151658,0.405004,,19969691554.690000,1.300020,,18653471415.00,14922777132.00
sh.600000,2012-03-16,2011-12-31,0.200715,0.402769,,27355112000.000000,1.462783,256852092000.000000,18653471415.00,14922777132.00
sh.600000,2012-04-28,2012-03-31,0.051603,0.398418,,7932052000.000000,1.561166,,18653471415.00,14922777132.00
sh.600000,2012-08-15,2012-06-30,0.110594,0.431612,,17265760000.000000,1.694025,156578274000.000000,18653471415.00,14922777132.00
sh.600000,2012-10-31,2012-09-30,0.164011,0.431365,,26239878000.000000,1.796012,,18653471415.00,14922777132.00
sh.600000,2013-03-14,2012-12-31,0.209481,0.413625,,34311000000.000000,1.832688,319128000000.000000,18653471415.00,14922777132.00
sh.600000,2013-04-27,2013-03-31,0.048871,0.406660,,8951000000.000000,1.886780,,18653471415.00,14922777132.00
sh.600000,2013-08-14,2013-06-30,0.106458,0.419236,,19502000000.000000,1.950254,178774000000.000000,18653471415.00,14922777132.00
sh.600000,2013-10-31,2013-09-30,0.159785,0.414007,,30006000000.000000,2.030614,,18653471415.00,14922777132.00
sh.600000,2014-03-20,2013-12-31,0.214323,0.411938,,41200000000.000000,2.193801,384754000000.000000,18653471415.00,14922777132.00
sh.600000,2014-04-30,2014-03-31,0.050870,0.391566,,10808000000.000000,2.290673,,18653471415.00,14922777132.00
sh.600000,2014-08-14,2014-06-30,0.107200,0.387294,,22867000000.000000,2.369103,226912000000.000000,18653471415.00,14922777132.00
sh.600000,2014-10-31,2014-09-30,0.159734,0.391732,,35167000000.000000,2.460829,,18653471415.00,14922777132.00
sh.600000,2015-03-19,2014-12-31,0.202461,0.384475,,47360000000.000000,2.521032,468672000000.000000,18653471415.00,14922777132.00
sh.600000,2015-04-30,2015-03-31,0.041029,0.342790,,11309000000.000000,2.546979,,18653471415.00,14922777132.00
sh.600000,2015-08-20,2015-06-30,0.087578,0.341240,,24126000000.000000,2.587883,255438000000.000000,18653471415.00,14922777132.00
sh.600000,2015-10-30,2015-09-30,0.132619,0.344972,,37475000000.000000,2.647711,,18653471415.00,14922777132.00
sh.600000,2016-04-07,2015-12-31,0.175910,0.347984,,50997000000.000000,2.712846,515134000000.000000,18653471415.00,18653471415.00
sh.600000,2016-04-30,2016-03-31,0.042265,0.332654,,14035000000.000000,2.713685,,19652981747.00,18653471415.00
sh.600000,2016-08-11,2016-06-30,0.081046,0.329066,,27040000000.000000,2.473416,262784000000.000000,21618279922.00,20518818557.00
sh.600000,2016-10-29,2016-09-30,0.120543,0.340186,,41138000000.000000,2.503622,,21618279922.00,20518818557.00
sh.600000,2017-04-01,2016-12-31,0.155461,0.333835,,53678000000.000000,2.456208,255506000000.000000,21618279922.00,20518818557.00
sh.600000,2017-04-27,2017-03-31,0.038668,0.345774,,14647000000.000000,2.481187,,21618279922.00,21618279922.00
sh.600000,2017-08-30,2017-06-30,0.074617,0.342179,,28522000000.000000,1.939029,83354000000.000000,28103763899.00,28103763899.00
sh.600000,2017-10-28,2017-09-30,0.106690,0.339799,,42396000000.000000,1.850261,,29352080397.00,28103763899.00
sh.600000,2018-04-28,2017-12-31,0.136782,0.326191,,55002000000.000000,1.848523,168619000000.000000,29352080397.00,28103763899.00
sh.600000,2018-04-28,2018-03-31,0.033516,0.364859,,14459000000.000000,1.843174,,29352080397.00,28103763899.00
sh.600000,2018-08-30,2018-06-30,0.065959,0.351342,,28900000000.000000,1.862287,,29352080397.00,28103763899.00
sh.600000,2018-10-31,2018-09-30,0.098112,0.343516,,43664000000.000000,1.893324,,29352080397.00,28103763899.00
sh.600000,2019-03-26,2018-12-31,0.124674,0.329453,,56515000000.000000,1.904942,171542000000.000000,29352080397.00,28103763899.00
sh.600000,2019-04-30,2019-03-31,0.034284,0.331942,,16625000000.000000,1.978327,,29352080397.00,28103763899.00
sh.600000,2019-08-24,2019-06-30,0.066587,0.332083,,32411000000.000000,2.025444,,29352080397.00,28103763899.00
sh.600000,2019-10-30,2019-09-30,0.095587,0.333802,,48864000000.000000,2.080159,,29352080397.00,28103763899.00
sh.600000,2020-04-25,2019-12-31,0.114901,0.312059,,59506000000.000000,2.007047,190688000000.000000,29352080397.00,28103763899.00
