code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600219,2010-04-28,2010-03-31,0.009120,0.079461,0.148950,160963890.110000,0.399184,,1934154495.00,828714495.00
sh.600219,2010-08-19,2010-06-30,0.022133,0.083610,0.148056,364632667.850000,0.436988,4231099107.540000,1934154495.00,828714495.00
sh.600219,2010-10-25,2010-09-30,0.038079,0.094386,0.151396,618462710.050000,0.420373,,1934154495.00,828714495.00
sh.600219,2011-04-28,2010-12-31,0.059439,0.106546,0.160204,977466335.500000,0.403883,8935183189.760000,1934154495.00,828714495.00
sh.600219,2011-04-30,2011-03-31,0.014901,0.097577,0.159337,275865879.810000,0.457035,,1934154495.00,1112154495.00
sh.600219,2011-08-20,2011-06-30,0.032198,0.101892,0.156264,613146710.420000,0.498123,6017642284.160000,1934154495.00,1112154495.00
sh.600219,2011-10-26,2011-09-30,0.052158,0.099462,0.150349,979390530.770000,0.546740,,1934154495.00,1234154495.00
sh.600219,2012-02-23,2011-12-31,0.067724,0.094431,0.146588,1258580422.620000,0.528280,13106538833.530000,1934154495.00,1934154495.00
sh.600219,2012-04-28,2012-03-31,0.012232,0.063869,0.128933,217330394.890000,0.512889,,1934154495.00,1934154495.00
sh.600219,2012-08-31,2012-06-30,0.024946,0.058972,0.122580,436445775.420000,0.482615,7295485921.490000,1934154495.00,1934154495.00
sh.600219,2012-10-30,2012-09-30,0.038885,0.061096,0.124059,682919130.270000,0.440214,,1934154495.00,1934154495.00
sh.600219,2013-03-20,2012-12-31,0.042859,0.052977,0.127131,787739431.240000,0.357193,14693325108.890000,1934154495.00,1934154495.00
sh.600219,2013-04-27,2013-03-31,0.005412,0.032112,0.121436,109941692.230000,0.305650,,1934154495.00,1934154495.00
sh.600219,2013-08-26,2013-06-30,0.018651,0.050663,0.131119,366881551.780000,0.318115,7181324766.430000,1934168232.00,1934167644.00
sh.600219,2013-10-26,2013-09-30,0.029354,0.052155,0.131336,583439306.380000,0.297894,,1934168232.00,1934168232.00
sh.600219,2014-03-20,2013-12-31,0.046602,0.062377,0.150943,905990590.430000,0.410319,14371224459.010000,1934169114.00,1934169114.00
sh.600219,2014-04-29,2014-03-31,0.005135,0.028756,0.108701,96958557.870000,0.409416,,1934169114.00,1934169114.00
sh.600219,2014-08-28,2014-06-30,0.018654,0.052056,0.130246,350091457.410000,0.415554,6583630844.070000,1934170731.00,1934170731.00
sh.600219,2014-10-30,2014-09-30,0.032472,0.060811,0.140352,628379637.960000,0.447173,,1934173737.00,1934173737.00
sh.600219,2015-03-28,2014-12-31,0.051533,0.070783,0.147708,994932162.640000,0.464688,13856612250.600000,1964687488.00,1964687488.00
sh.600219,2015-04-30,2015-03-31,0.004881,0.036925,0.121603,115828327.390000,0.326388,,2835184361.00,2835184361.00
sh.600219,2015-08-29,2015-06-30,0.014375,0.050800,0.131835,342366949.180000,0.313179,6692142021.340000,2835184361.00,2835184361.00
sh.600219,2015-10-29,2015-09-30,0.025910,0.059356,0.145497,616531998.540000,0.313053,,2835184361.00,2835184361.00
sh.600219,2016-04-05,2015-12-31,0.026788,0.049071,0.129339,670796088.890000,0.197618,13583105557.590000,2835184361.00,2835184361.00
sh.600219,2016-04-27,2016-03-31,0.003078,0.034092,0.132174,95612368.340000,0.187569,,2835184361.00,2835184361.00
sh.600219,2016-08-26,2016-06-30,0.010289,0.045923,0.133871,284252151.880000,0.178963,6137472214.040000,2835184361.00,2835184361.00
sh.600219,2016-10-27,2016-09-30,0.019376,0.052285,0.134898,518425936.050000,0.067777,,7087960902.00,7087960902.00
sh.600219,2017-04-20,2016-12-31,0.047408,0.101630,0.226559,1344348332.860000,0.141900,13117093461.430000,9251102895.00,7087960902.00
sh.600219,2017-04-28,2017-03-31,0.009006,0.085266,0.202653,295688366.230000,0.149459,,9251102895.00,7087960902.00
sh.600219,2017-08-26,2017-06-30,0.023317,0.103586,0.224075,782459873.200000,0.161199,7416711050.020000,9251102895.00,7087960902.00
sh.600219,2017-10-26,2017-09-30,0.041202,0.115468,0.231733,1383201735.590000,0.177139,,9251102895.00,7087960902.00
sh.600219,2018-02-10,2017-12-31,0.050027,0.100794,0.225833,1720334294.940000,0.174180,16613075165.650000,9251102895.00,7087960902.00
sh.600219,2018-04-28,2018-03-31,0.009052,0.073360,0.191545,334853644.500000,0.175358,,9251102895.00,7087960902.00
sh.600219,2018-08-30,2018-06-30,0.024970,0.089827,0.195685,869315256.500000,0.182778,,9251102895.00,7087960902.00
sh.600219,2018-10-31,2018-09-30,0.042066,0.098960,0.206538,1482317791.790000,0.182273,,9251102895.00,7087960902.00
sh.600219,2019-04-17,2018-12-31,0.040522,0.075289,0.173817,1522515165.270000,0.120328,19740459377.890000,11950481520.00,9787339527.00
sh.600219,2019-04-27,2019-03-31,0.006615,0.056161,0.166730,275726343.120000,0.116670,,11950481520.00,9787339527.00
sh.600219,2019-08-27,2019-06-30,0.020027,0.077875,0.173715,821245057.370000,0.115846,,11950481520.00,9787339527.00
sh.600219,2019-10-29,2019-09-30,0.032717,0.083648,0.181055,1365725155.710000,0.109180,,11950481520.00,9787339527.00
sh.600219,2020-04-11,2019-12-31,0.041857,0.080723,0.215058,1736280868.260000,0.135787,21065302703.970000,11950481520.00,9787339527.00
