code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600016,2010-04-30,2010-03-31,0.047246,0.345989,,4283000000.000000,0.623207,,22262277489.00,18823001989.00
sh.600016,2010-08-11,2010-06-30,0.096364,0.342099,,8924000000.000000,0.610719,26086000000.000000,22262277489.00,18823001989.00
sh.600016,2010-10-30,2010-09-30,0.138266,0.327215,,13102000000.000000,0.558119,,26714732987.00,22587602387.00
sh.600016,2011-03-26,2010-12-31,0.183000,0.322962,,17688000000.000000,0.658101,54768000000.000000,26714732987.00,22587602387.00
sh.600016,2011-04-28,2011-03-31,0.057905,0.365099,,6264000000.000000,0.730758,,26714732987.00,22587602387.00
sh.600016,2011-08-17,2011-06-30,0.126887,0.361746,,14056000000.000000,0.847210,38856000000.000000,26714732987.00,22587602387.00
sh.600016,2011-10-28,2011-09-30,0.188730,0.358709,,21600000000.000000,0.971748,,26714732987.00,22587602387.00
sh.600016,2012-03-23,2011-12-31,0.238934,0.345316,,28443000000.000000,1.045116,82368000000.000000,26714732987.00,22587602387.00
sh.600016,2012-04-27,2012-03-31,0.068330,0.372918,,9336000000.000000,1.155991,,26714732987.00,22587602387.00
sh.600016,2012-08-24,2012-06-30,0.136405,0.377177,,19408000000.000000,1.165321,51456000000.000000,28365585227.00,22587602387.00
sh.600016,2012-10-31,2012-09-30,0.202907,0.378159,,29369000000.000000,1.246017,,28365585227.00,22587602387.00
sh.600016,2013-03-29,2012-12-31,0.256688,0.371522,,38308000000.000000,1.324246,103111000000.000000,28365585227.00,22587602387.00
sh.600016,2013-04-25,2013-03-31,0.064603,0.390795,,11285000000.000000,1.389219,,28365585227.00,22587602387.00
sh.600016,2013-08-29,2013-06-30,0.131795,0.403061,,23494000000.000000,1.461454,58289000000.000000,28365585227.00,22587602387.00
sh.600016,2013-10-31,2013-09-30,0.188783,0.396732,,34109000000.000000,1.482999,,28366175753.00,22588192913.00
sh.600016,2014-03-29,2013-12-31,0.234364,0.373488,,43282000000.000000,1.490436,115886000000.000000,28366192773.00,22588209933.00
sh.600016,2014-04-26,2014-03-31,0.062022,0.413980,,12929000000.000000,1.548987,,28366282184.00,22588299344.00
sh.600016,2014-08-29,2014-06-30,0.121788,0.400605,,26091000000.000000,1.319139,65129000000.000000,34039624231.00,27106044823.00
sh.600016,2014-10-31,2014-09-30,0.170549,0.374615,,37430000000.000000,1.343786,,34039654172.00,27106074764.00
sh.600016,2015-03-31,2014-12-31,0.203474,0.336365,,45567000000.000000,1.304303,135469000000.000000,34153103037.00,27219523629.00
sh.600016,2015-04-22,2015-03-31,0.054134,0.376547,,13567000000.000000,1.321826,,34230676044.00,27297096636.00
sh.600016,2015-08-29,2015-06-30,0.102909,0.354633,,27272000000.000000,1.254038,76902000000.000000,36485348752.00,29551769344.00
sh.600016,2015-10-31,2015-09-30,0.144100,0.336257,,39063000000.000000,1.264754,,36485348752.00,29551769344.00
sh.600016,2016-03-31,2015-12-31,0.170352,0.304497,,47022000000.000000,1.263822,154425000000.000000,36485348752.00,29551769344.00
sh.600016,2016-04-30,2016-03-31,0.044786,0.347561,,13949000000.000000,1.272840,,36485348752.00,29551769344.00
sh.600016,2016-08-30,2016-06-30,0.087817,0.355377,,27702000000.000000,1.276019,77951000000.000000,36485348752.00,29551769344.00
sh.600016,2016-10-29,2016-09-30,0.124766,0.342745,,39889000000.000000,1.285365,,36485348752.00,29551769344.00
sh.600016,2017-03-31,2016-12-31,0.148625,0.314269,,48778000000.000000,1.311293,155211000000.000000,36485348752.00,29551769344.00
sh.600016,2017-04-27,2017-03-31,0.040595,0.400397,,14506000000.000000,1.324806,,36485348752.00,29551769344.00
sh.600016,2017-08-29,2017-06-30,0.079481,0.405671,,28614000000.000000,1.335002,70535000000.000000,36485348752.00,29551769344.00
sh.600016,2017-10-31,2017-09-30,0.112830,0.388018,,41107000000.000000,1.340894,,36485348752.00,29551769344.00
sh.600016,2018-03-30,2017-12-31,0.138070,0.352936,,50922000000.000000,1.365288,144281000000.000000,36485348752.00,29551769344.00
sh.600016,2018-04-28,2018-03-31,0.039117,0.411587,,15125000000.000000,1.385652,,36485348752.00,29551769344.00
sh.600016,2018-08-31,2018-06-30,0.076334,0.395839,,29853000000.000000,1.407222,75417000000.000000,36485348752.00,29551769344.00
sh.600016,2018-10-31,2018-09-30,0.108025,0.373171,,43158000000.000000,1.193516,,43782418502.00,35462123213.00
sh.600016,2019-03-30,2018-12-31,0.125968,0.321046,,50330000000.000000,1.149480,156769000000.000000,43782418502.00,35462123213.00
sh.600016,2019-04-30,2019-03-31,0.036855,0.364076,,15968000000.000000,1.168894,,43782418502.00,35462123213.00
sh.600016,2019-08-31,2019-06-30,0.070476,0.362219,,31968000000.000000,1.195274,88256000000.000000,43782418502.00,35462123213.00
sh.600016,2019-10-31,2019-09-30,0.099897,0.346358,,46110000000.000000,1.214437,,43782418502.00,35462123213.00
sh.600016,2020-03-31,2019-12-31,0.114640,0.304388,,54924000000.000000,1.229238,180441000000.000000,43782418502.00,35462123213.00
