code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600299,2010-04-30,2010-03-31,0.000751,0.001244,0.102649,2783691.830000,-0.062309,,522707560.00,271536789.00
sh.600299,2010-08-31,2010-06-30,0.009752,0.005766,0.100297,26493579.970000,0.135235,4212224394.520000,522707560.00,271536789.00
sh.600299,2010-10-25,2010-09-30,0.028732,0.011394,0.105209,82120835.620000,0.205619,,522707560.00,292119349.00
sh.600299,2011-03-31,2010-12-31,0.026744,0.007935,0.106768,76786518.610000,0.144425,8860660925.540000,522707560.00,522707560.00
sh.600299,2011-04-23,2011-03-31,0.016400,0.015495,0.101081,47294048.080000,0.231445,,522707560.00,522707560.00
sh.600299,2011-08-16,2011-06-30,0.044918,0.022582,0.114785,133017354.670000,0.344642,5385981245.270000,522707560.00,522707560.00
sh.600299,2011-10-29,2011-09-30,0.021820,0.007114,0.098915,62422580.810000,0.110642,,522707560.00,522707560.00
sh.600299,2012-04-11,2011-12-31,0.024603,0.006065,0.083137,69115562.830000,0.136900,10494821579.090000,522707560.00,522707560.00
sh.600299,2012-04-25,2012-03-31,-0.071857,-0.086183,0.041606,-204970038.200000,-0.345567,,522707560.00,522707560.00
sh.600299,2012-08-28,2012-06-30,-0.183205,-0.103089,0.036506,-495276308.130000,-1.063338,4269266619.370000,522707560.00,522707560.00
sh.600299,2012-10-31,2012-09-30,-0.329054,-0.119259,0.023181,-833067554.390000,-1.578782,,522707560.00,522707560.00
sh.600299,2013-04-09,2012-12-31,-0.428853,-0.114244,0.026860,-1037811636.630000,-1.988216,8005098186.980000,522707560.00,522707560.00
sh.600299,2013-04-24,2013-03-31,-0.133495,-0.120253,0.023190,-238129778.320000,-2.052526,,522707560.00,522707560.00
sh.600299,2013-08-31,2013-06-30,-0.308929,-0.121728,0.028618,-509047585.530000,-2.014943,3656923711.470000,522707560.00,522707560.00
sh.600299,2013-10-30,2013-09-30,-0.468439,-0.120471,0.027136,-723014853.720000,-1.776704,,522707560.00,522707560.00
sh.600299,2014-04-16,2013-12-31,-0.854944,-0.143822,0.027439,-1188330871.900000,-2.178290,7145627720.800000,522707560.00,522707560.00
sh.600299,2014-04-29,2014-03-31,-0.340292,-0.110737,0.031812,-250177390.150000,-2.148481,,522707560.00,522707560.00
sh.600299,2014-08-23,2014-06-30,-0.960949,-0.113154,0.040067,-562501664.500000,-2.156499,4379530395.450000,522707560.00,522707560.00
sh.600299,2014-10-30,2014-09-30,-1.443004,-0.095515,0.046518,-726465840.420000,-2.026980,,522707560.00,522707560.00
sh.600299,2015-04-03,2014-12-31,0.276979,0.015061,0.058069,143750258.230000,0.465833,9077725481.930000,522707560.00,522707560.00
sh.600299,2015-04-30,2015-03-31,-0.223969,-0.158350,0.062625,-230100468.820000,0.507783,,522707560.00,522707560.00
sh.600299,2015-08-27,2015-06-30,-1.164214,-0.269131,0.002027,-799522770.210000,0.015181,2793176283.100000,522707560.00,522707560.00
sh.600299,2015-10-24,2015-09-30,0.239210,0.129993,0.395256,1589456848.000000,2.761142,,522707560.00,522707560.00
sh.600299,2016-04-14,2015-12-31,0.273364,0.131994,0.413025,2002795622.000000,0.569988,14995749165.000000,2681901273.00,522707560.00
sh.600299,2016-04-16,2016-03-31,0.052908,0.249344,0.528589,685121761.000000,0.598509,,2681901273.00,522707560.00
sh.600299,2016-07-28,2016-06-30,0.102231,0.248772,0.513888,1352065292.000000,0.784113,5434956134.000000,2681901273.00,522707560.00
sh.600299,2016-10-29,2016-09-30,0.139949,0.235250,0.498061,1903242586.000000,0.688980,,2681901273.00,522707560.00
sh.600299,2017-03-30,2016-12-31,0.167557,0.216703,0.474332,2316181165.000000,0.695531,10688263140.000000,2681901273.00,574559411.00
sh.600299,2017-04-29,2017-03-31,0.025816,0.163418,0.391995,403499065.000000,0.604513,,2681901273.00,574559411.00
sh.600299,2017-07-27,2017-06-30,0.047177,0.149324,0.374219,736483501.000000,0.500085,4932120233.000000,2681901273.00,574559411.00
sh.600299,2017-10-28,2017-09-30,0.073374,0.152985,0.369636,1165381648.000000,0.459348,,2681901273.00,574559411.00
sh.600299,2018-03-21,2017-12-31,0.104858,0.161196,0.389222,1676086394.000000,0.493424,10397823108.000000,2681901273.00,574559411.00
sh.600299,2018-04-25,2018-03-31,0.026457,0.148308,0.405023,446987241.000000,0.506572,,2681901273.00,574559411.00
sh.600299,2018-07-26,2018-06-30,0.037372,0.110990,0.348743,638190560.000000,0.460553,5749988088.000000,2681901273.00,574559411.00
sh.600299,2018-10-25,2018-09-30,0.053170,0.107809,0.346844,919104251.000000,0.418046,,2681901273.00,574559411.00
sh.600299,2019-03-21,2018-12-31,0.069200,0.106471,0.348944,1215687119.000000,0.345326,11417981750.000000,2681901273.00,2681901273.00
sh.600299,2019-04-25,2019-03-31,0.021793,0.125980,0.365703,344299725.000000,0.324504,,2681901273.00,2681901273.00
sh.600299,2019-07-25,2019-06-30,0.039233,0.126201,0.353174,676109557.000000,0.361961,5357393662.000000,2681901273.00,2681901273.00
sh.600299,2019-10-24,2019-09-30,0.059186,0.123298,0.343574,1024930631.000000,0.383466,,2681901273.00,2681901273.00
sh.600299,2020-03-21,2019-12-31,0.072437,0.112918,0.339308,1257399815.000000,0.370029,11135489839.000000,2681901273.00,2681901273.00
